chromosome,beg,end,strand,gene_name,log2FC,pval_adj,DE
chr2,48572552,48598829,+,_chr2_000821,0.507144238152877,0.0016613812921468,up
chr2,48651147,48666330,+,_chr2_000822,0.567855538293428,2.18149564308636e-05,up
chr2,49246863,49248576,+,_chr2_000824,-1.67242774438857,0.00462133653429991,down
chr2,50016096,50019089,+,_chr2_000828,0.819878887633329,0.0283554200124245,up
chr2,50298183,50299410,+,_chr2_000836,1.19588555179106,0.00156090659932068,up
chr2,51126433,51135282,+,_chr2_000841,0.659760494229508,4.79806939220062e-09,up
chr2,51154192,51156933,+,_chr2_000842,-0.535650541477829,0.00613982238041906,down
chr2,51820577,51821981,+,_chr2_000848,-1.92011898014782,9.22082416448636e-07,down
chr2,53406367,53407120,+,_chr2_000864,-9.98026698673148,7.43133972411993e-18,down
chr2,57272896,57274982,+,_chr2_000881,0.87842235307828,0.00112238546276153,up
chr2,60350803,60354469,+,_chr2_000885,-1.61736171053943,0.00104503594519768,down
chr2,72222664,72230487,+,_chr2_000926,0.988009349051078,5.41517587582364e-08,up
chr2,86341693,86345277,+,_chr2_000959,-1.06318944315921,0.00153502596013821,down
chr2,88266839,88270765,+,_chr2_000972,-1.14892156321283,2.63954348212986e-06,down
chr2,90267720,90273283,+,_chr2_000976,0.508022416649882,0.00295755552825756,up
chr2,103575150,103585642,+,_chr2_001046,1.16777034922263,2.55544792292822e-11,up
chr2,108627745,108634895,+,_chr2_001066,0.62409902495428,0.000128504059902228,up
chr2,113799486,113801377,+,_chr2_001075,3.9258140843117,1.79788577654841e-07,up
chr2,121476551,121482175,+,_chr2_001108,-1.52226921729297,0.0219442563841659,down
chr2,123636265,123637289,+,_chr2_001118,-0.876998417489217,3.9428991330495e-05,down
chr2,129466844,129472313,+,_chr2_001144,-0.789078897101539,1.5191829826307e-05,down
chr2,129642184,129647101,+,_chr2_001150,-0.609868598637807,0.0189420866177653,down
chr2,130923527,130931961,+,_chr2_001159,0.615424218820542,0.0377630820001152,up
chr2,130932381,130939481,+,_chr2_001160,1.29545337481279,9.85828169283682e-12,up
chr2,131375675,131379566,+,_chr2_001163,-0.533410013249975,0.00223975059943195,down
chr2,131842174,131853343,+,_chr2_001166,0.773489614252289,2.42363122940704e-09,up
chr2,132920592,132925263,+,_chr2_001179,2.0167197977358,0.000290817105181377,up
chr2,133244128,133245843,+,_chr2_001180,2.16428945309984,0.030677479209256,up
chr2,133948780,133978873,+,_chr2_001185,1.07548306227993,6.84796241413679e-07,up
chr2,134334494,134348971,+,_chr2_001190,0.858541185210477,0.00141709371053549,up
chr2,134467193,134469598,+,_chr2_001192,-1.04881947529963,0.00220362589918265,down
chr2,136780530,136791023,+,_chr2_001209,0.555149347433249,0.0215900377054006,up
chr2,136960681,136974525,+,_chr2_001213,0.654996433025963,5.63946050578073e-06,up
chr2,137436786,137439978,+,_chr2_001215,-1.64075277057931,1.14588935687085e-22,down
chr2,142814575,142817636,+,_chr2_001235,-1.00825952225824,7.53752401700274e-06,down
chr2,144255748,144264371,+,_chr2_001247,0.629478642930457,0.00239283690850587,up
chr2,144292119,144295279,+,_chr2_001249,-1.68896607138392,0.0287945026753117,down
chr2,146918441,146919040,+,_chr2_001268,-0.664940257794843,0.00220045374793601,down
chr2,147322146,147346389,+,_chr2_001277,2.14237179946696,8.13475413005208e-18,up
chr2,147349728,147352847,+,_chr2_001278,-7.39328740027533,6.12595431928156e-05,down
chr2,148087966,148089437,+,_chr2_001283,-1.68895987585617,0.00984261760968622,down
chr2,149100729,149105633,+,_chr2_001299,-1.07310460052677,0.000122394403811256,down
chr2,149147554,149148751,+,_chr2_001300,0.60221449756016,0.0346901879363433,up
chr2,149476889,149480112,+,_chr2_001302,1.11923836270701,5.41372001508913e-05,up
chr2,151131805,151136705,+,_chr2_001316,0.559584779706395,0.00302527680565245,up
chr2,151294705,151305221,+,_chr2_001318,0.53474875711344,0.0379028910470589,up
chr2,152196393,152198617,+,_chr2_001320,1.25423861270926,0.00969930560100938,up
chr2,152331097,152334425,+,_chr2_001321,-0.589027170636641,0.029024905800438,down
chr2,152787871,152794887,+,_chr2_001324,-1.37395419365146,9.46155334886081e-11,down
chr2,153048234,153052402,+,_chr2_001326,-2.04687248685209,4.07139881835152e-06,down
chr2,153827660,153830408,+,_chr2_001340,-1.48086496945664,0.00210064161341913,down
chr2,155004350,155005770,+,_chr2_001345,-2.66264070301136,0.00138670422660206,down
chr2,155367937,155370226,+,_chr2_001348,-0.54991740114092,0.00293424071302355,down
chr2,156913776,156915158,+,_chr2_001360,-0.506361274488131,0.0459999094130342,down
chr2,159156417,159158810,+,_chr2_001368,1.03140336963581,0.0108372135113739,up
chr2,159362456,159363255,+,_chr2_001370,-1.80796034899959,0.00109259192315831,down
chr2,159845259,159846204,+,_chr2_001382,-2.21509558381538,7.40530323466974e-08,down
chr2,160201634,160204948,+,_chr2_001383,-1.06143653033963,1.02969289406602e-06,down
chr2,160256919,160257872,+,_chr2_001384,-1.09254930417645,7.32154980221661e-07,down
chr2,161956686,161960891,+,_chr2_001405,-0.719861333633257,3.10100588258761e-05,down
chr2,163059365,163063830,+,_chr2_001416,-0.594883008511023,9.39871560475229e-05,down
chr2,163333212,163337081,+,_chr2_001419,-1.99154165505135,1.22300517966087e-06,down
chr2,163837488,163845048,+,_chr2_001424,0.736601847727661,0.000363826990402038,up
chr2,163910720,163914480,+,_chr2_001425,-1.38263133908281,8.28734594399805e-10,down
chr2,163933524,163934114,+,_chr2_001428,-1.34949871158405,2.33835008937933e-12,down
chr2,164650838,164657678,+,_chr2_001433,-4.40316026782796,0.000388213128092512,down
chr2,165039340,165044567,+,_chr2_001440,0.562980498704519,0.000641690978223105,up
chr2,165050174,165051241,+,_chr2_001441,-1.00954067371699,1.05920567372997e-07,down
chr2,166153811,166155698,+,_chr2_001448,-0.99523517672086,2.72116648888124e-11,down
chr2,166882989,166884521,+,_chr2_001458,-2.48808978645633,2.84550851083461e-12,down
chr2,167058219,167060487,+,_chr2_001462,-8.62026581694739,8.077893547482e-09,down
chr2,167233781,167235096,+,_chr2_001465,1.13294369161636,0.00507818044426977,up
chr2,167645327,167655585,+,_chr2_001468,0.659691605947433,4.97639280024591e-05,up
chr2,168591352,168596089,+,_chr2_001478,1.28338878022532,0.0187860786108249,up
chr2,168630475,168632095,+,_chr2_001480,1.17634617427024,0.00533323560376195,up
chr2,168654263,168659769,+,_chr2_001482,-1.3332908011447,0.00134046378516934,down
chr2,169066840,169069910,+,_chr2_001486,0.519892527796058,2.55005213542393e-05,up
chr2,169885378,169886324,+,_chr2_001494,-1.67133307572721,6.87100901978294e-05,down
chr2,171613191,171613894,+,_chr2_001510,-0.928855356301485,5.73949605954926e-05,down
chr2,171890253,171891726,+,_chr2_001515,-1.05751876804321,0.0447778302266214,down
chr2,172784775,172786500,+,_chr2_001523,-2.77509346966416,3.92881122218065e-05,down
chr2,173260298,173269349,+,_chr2_001532,0.898761595762059,4.5909326580705e-07,up
chr2,173269351,173269962,+,_chr2_001533,-0.624839113583892,0.0417897479922327,down
chr2,173287164,173293310,+,_chr2_001534,-0.700333717837909,0.00178391656770164,down
chr2,173442521,173446696,+,_chr2_001536,-0.552672422881827,0.00120013818894734,down
chr2,173857063,173858865,+,_chr2_001546,7.37467919580714,2.03050778031361e-06,up
chr2,173911048,173913538,+,_chr2_001548,-0.688075963799481,1.9079889976718e-06,down
chr2,175006597,175007389,+,_chr2_001563,-1.69444791116182,0.0416269532825264,down
chr2,175968389,175969625,+,_chr2_001580,-1.43723015488084,0.000619157697673747,down
chr2,176147345,176161108,+,_chr2_001586,0.792770861929439,0.00982201055539693,up
chr2,176958823,176961876,+,_chr2_001595,-2.31814982255399,0.00177491969956902,down
chr2,177054387,177055623,+,_chr2_001596,-2.00033247688268,0.00659538831080307,down
chr2,177216447,177219941,+,_chr2_001601,-0.961922348118895,4.91861601786308e-09,down
chr2,177816191,177822500,+,_chr2_001608,0.90308743820467,0.000466042005297586,up
chr2,177878028,177880790,+,_chr2_001611,-0.635719502470303,0.00288244797001766,down
chr2,177903812,177914951,+,_chr2_001615,-0.809906206203019,2.76240035564382e-05,down
chr2,178399591,178401685,+,_chr2_001625,-0.727726307709711,0.000305867242398804,down
chr2,178436481,178445866,+,_chr2_001626,0.797295882889765,0.000620974622946344,up
chr2,178736904,178737469,+,_chr2_001631,4.37590817262868,0.0230931418961388,up
chr2,178740565,178752165,+,_chr2_001636,1.31733817980461,1.0941595910037e-05,up
chr2,178821910,178832244,+,_chr2_001637,1.09012060371643,6.901439342359e-09,up
chr2,178999134,179006410,+,_chr2_001639,4.34403445898042,2.45539149832789e-08,up
chr2,179141298,179148614,+,_chr2_001640,1.4608534917257,0.000724414508947141,up
chr2,179252418,179254875,+,_chr2_001642,-0.839148041928013,0.00426054867082333,down
chr2,179693997,179695209,+,_chr2_001646,-0.921700589314909,0.00505024337046667,down
chr2,179704516,179706510,+,_chr2_001649,-0.959155795171079,0.0260778992102742,down
chr2,179949727,179952654,+,_chr2_001653,0.618629364926025,0.0051375062710895,up
chr2,180016618,180022550,+,_chr2_001655,0.586561163180843,0.00010757216314362,up
chr2,180280454,180282710,+,_chr2_001661,0.752988184225241,0.00328768185459202,up
chr2,180284893,180286539,+,_chr2_001663,1.47148649031276,0.000141681161707834,up
chr2,180298489,180303697,+,_chr2_001667,0.999243524419838,0.0031791337378374,up
chr2,180311946,180314403,+,_chr2_001668,-1.09302248359506,1.07674516873745e-08,down
chr2,180677694,180680556,+,_chr2_001671,1.10295680107104,0.000143646866137187,up
chr2,180860421,180866291,+,_chr2_001674,0.823362246750667,4.74781550755281e-11,up
chr2,181010413,181013828,+,_chr2_001677,-0.710532180679922,1.10994193004736e-05,down
chr2,181014880,181018912,+,_chr2_001678,-0.512540543951895,0.000504725479813166,down
chr2,181061336,181064083,+,_chr2_001680,-0.734649998210863,0.0156929887281197,down
chr2,181070112,181071843,+,_chr2_001681,-1.25758950887877,0.00069150367646692,down
chr2,181082438,181085474,+,_chr2_001685,-1.74364355207476,2.76895627709788e-10,down
chr2,181704763,181707575,+,_chr2_001698,-1.20248850051037,7.05318247955791e-08,down
chr2,181735085,181736874,+,_chr2_001700,0.61665357085255,0.00843140282627848,up
chr2,183029161,183035696,+,_chr2_001719,-0.751133463061407,0.00288652834558753,down
chr2,183061527,183066620,+,_chr2_001721,-1.35721960315439,0.000328861002178605,down
chr2,183209143,183216509,+,_chr2_001726,0.670384803181155,0.00243464246944326,up
chr2,183216511,183219987,+,_chr2_001727,-0.508491859008756,0.0163351659188834,down
chr2,183286939,183289006,+,_chr2_001729,1.47028512979691,0.000136573125847788,up
chr2,183394030,183398759,+,_chr2_001733,-0.965278152897714,0.00573842621206932,down
chr2,183451066,183453304,+,_chr2_001736,-0.819325950631212,1.63709087824467e-06,down
chr2,183504759,183505399,+,_chr2_001738,-0.913594396991892,0.0471856169964874,down
chr2,183893694,183897296,+,_chr2_001742,-0.52399657370616,0.0169847236297088,down
chr2,184186744,184196996,+,_chr2_001747,0.873363019351514,0.00403854734128262,up
chr2,184303796,184307113,+,_chr2_001750,-0.515133238075658,0.00303621847289235,down
chr2,184345131,184356860,+,_chr2_001752,0.833952786413003,1.08612134870452e-06,up
chr2,184466929,184471766,+,_chr2_001758,-0.561659553740773,0.000935097731882332,down
chr2,184751915,184758535,+,_chr2_001768,-0.501802712895686,0.0102200275937523,down
chr2,184952660,184959650,+,_chr2_001773,0.576779187316468,1.36790319650006e-05,up
chr2,185035714,185037198,+,_chr2_001774,-1.07970523693312,0.0210907118761204,down
chr2,185118768,185121275,+,_chr2_001777,-0.994264116202403,0.00201029757115292,down
chr2,185298885,185299910,+,_chr2_001781,-0.670421337430865,0.0477860626121963,down
chr2,185301614,185304153,+,_chr2_001782,0.912025373438819,0.0219127555208726,up
chr2,185458604,185459495,+,_chr2_001786,0.735825258723116,0.000235734792670698,up
chr2,185492630,185494837,+,_chr2_001789,-1.89619653967766,3.28382676615092e-05,down
chr2,185623239,185626320,+,_chr2_001797,-5.08579701917126,2.68749402243124e-05,down
chr2,185631203,185634179,+,_chr2_001798,-6.02227347212319,7.91396808429709e-08,down
chr2,185654235,185654948,+,_chr2_001802,-6.83905826663933,8.14778213656101e-06,down
chr2,185756090,185759644,+,_chr2_001806,-7.73326532072924,1.35505215049633e-12,down
chr2,185796947,185801742,+,_chr2_001808,-1.21498552749826,1.34300471078855e-05,down
chr2,185818159,185822542,+,_chr2_001810,-0.955740948172682,8.28450752898922e-06,down
chr2,186011517,186013568,+,_chr2_001819,-1.57455203093154,2.72316145232698e-06,down
chr2,186015132,186017120,+,_chr2_001820,-1.71863922759102,0.00369813399542688,down
chr2,186058072,186060011,+,_chr2_001823,2.46975204674313,2.85403606758543e-06,up
chr2,186063842,186066629,+,_chr2_001825,-1.01291157412273,3.5067846656943e-05,down
chr2,186083014,186095320,+,_chr2_001826,0.547333084298814,0.02059560591792,up
chr2,186095322,186097944,+,_chr2_001827,2.8576095382655,0.000610446551160844,up
chr2,186098610,186101205,+,_chr2_001828,4.69237714170593,8.58607359402908e-05,up
chr2,186127088,186129488,+,_chr2_001829,-3.42735060434799,6.53775147167054e-05,down
chr2,186140764,186143378,+,_chr2_001831,-2.33660269285345,0.000720906551333271,down
chr2,186632434,186641291,+,_chr2_001841,-1.50333195669379,0.000569378239961786,down
chr2,186644728,186651228,+,_chr2_001842,-0.695998545298502,0.000262190046120202,down
chr2,186656830,186657786,+,_chr2_001844,-5.40895124940592,0.0351573141342124,down
chr2,186664458,186668267,+,_chr2_001845,0.848750069213184,0.000132738493880418,up
chr2,186670700,186674900,+,_chr2_001846,1.30279621142558,2.06805378006128e-05,up
chr2,186682655,186695104,+,_chr2_001848,0.545404873611182,0.00723305931846236,up
chr2,186701386,186706304,+,_chr2_001850,-0.544935905193368,0.0034071044785883,down
chr2,186790362,186794571,+,_chr2_001858,-0.739647686566688,0.000205696683162669,down
chr2,186822987,186827684,+,_chr2_001862,-1.04412582632656,0.000272939557425746,down
chr2,186960889,186968129,+,_chr2_001867,0.784705981101304,1.80198097304369e-05,up
chr2,187140182,187145302,+,_chr2_001874,-4.80893009288293,0.0421936019699134,down
chr2,187146896,187147758,+,_chr2_001875,0.937680964815703,0.0385835005086642,up
chr2,187326320,187332629,+,_chr2_001881,0.606432916622718,0.00438440463930253,up
chr2,187415066,187426185,+,_chr2_001885,0.791265160967378,8.90028301547723e-08,up
chr2,187546895,187551401,+,_chr2_001892,-1.12730671463999,2.101251870583e-11,down
chr2,187682870,187689599,+,_chr2_001895,-1.48539768423821,0.0335350905193017,down
chr2,187700499,187703555,+,_chr2_001897,3.41114553482174,0.00368413230233438,up
chr2,187705893,187707953,+,_chr2_001898,1.2725926550033,0.000940557241020898,up
chr2,187847966,187874984,+,_chr2_001907,0.765260244876853,0.00560541421673983,up
chr2,187874986,187875418,+,_chr2_001908,-0.788110914549188,0.0113558367523758,down
chr2,188112204,188128545,+,_chr2_001910,0.780099266735797,0.00061674774474007,up
chr2,188154452,188165748,+,_chr2_001913,3.71729919077342,6.11731609524027e-14,up
chr2,188190304,188195504,+,_chr2_001917,1.77867340523264,0.00131958828039667,up
chr2,188227471,188231837,+,_chr2_001918,4.28206697996108,1.6670640312758e-05,up
chr2,188339396,188341424,+,_chr2_001921,0.795537701577948,1.0143890753235e-06,up
chr2,188356426,188359075,+,_chr2_001923,-1.73990590318272,8.85243894898923e-05,down
chr2,188367094,188368645,+,_chr2_001926,-5.15708363340134,0.0141569150932666,down
chr2,188369715,188372022,+,_chr2_001927,4.46796599081179,0.000502812964438179,up
chr2,188399083,188403861,+,_chr2_001929,-1.27570197336948,5.15422778406392e-13,down
chr2,188406620,188408296,+,_chr2_001930,-2.64840384190491,3.89772281508739e-19,down
chr2,188491558,188494367,+,_chr2_001931,-4.18171600356864,4.21557108433064e-15,down
chr2,188640739,188642506,+,_chr2_001935,-10.3593120843908,3.34148246180903e-06,down
chr2,188738190,188740965,+,_chr2_001939,-0.629420621477239,0.0424136864077376,down
chr2,188769373,188775491,+,_chr2_001940,0.553290554449607,0.00133481133689808,up
chr2,188969700,188980649,+,_chr2_001947,1.19386813539791,3.79430749357274e-05,up
chr2,188980651,188982741,+,_chr2_001948,-0.894208633096804,0.0485056156850681,down
chr2,189200578,189202383,+,_chr2_001952,-4.36609394285283,0.00750407683120077,down
chr2,189566231,189568350,+,_chr2_001959,2.00817421902113,0.0419126589492759,up
chr2,189659709,189668739,+,_chr2_001960,2.35862285883278,0.0132559788986158,up
chr2,189702832,189708563,+,_chr2_001961,-0.651626517630437,0.000608739851823128,down
chr2,190413122,190418419,+,_chr2_001995,-0.747473368897492,0.0495795449638842,down
chr2,191182054,191183943,+,_chr2_002024,-4.03476957781466,0.00667858875500432,down
chr2,191259029,191261325,+,_chr2_002027,-5.40668207471108,0.0382148388045017,down
chr2,191326637,191332486,+,_chr2_002032,0.529511279274399,0.0328869303346486,up
chr2,191443114,191444543,+,_chr2_002036,0.808019700186686,0.00268828428464078,up
chr2,191510884,191513533,+,_chr2_002038,-1.15924447224263,0.00556997961440576,down
chr2,191556292,191557022,+,_chr2_002043,-11.392437344151,3.68870469445162e-19,down
chr2,191831978,191835198,+,_chr2_002054,-3.92007929627191,0.0135238986573719,down
chr2,192051634,192054476,+,_chr2_002069,1.36379569546324,0.0116982241196128,up
chr2,192062701,192064360,+,_chr2_002070,2.57574827541229,0.00105862345888538,up
chr2,192130500,192136842,+,_chr2_002072,-0.959522119752309,4.23340052133566e-07,down
chr2,192222650,192224495,+,_chr2_002075,-7.32609621984364,2.25556997428214e-11,down
chr2,192313597,192319318,+,_chr2_002082,-0.897400915360299,0.0128894262753157,down
chr2,192384505,192388317,+,_chr2_002090,8.32597821776698,4.68715624222251e-09,up
chr2,192445941,192447185,+,_chr2_002092,-0.907730697932299,0.0225032728812339,down
chr2,193198247,193200361,+,_chr2_002103,-2.82988052984224,0.0162773762783267,down
chr2,193460127,193463125,+,_chr2_002110,-0.517214837611269,0.000881065520207751,down
chr2,193623594,193627359,+,_chr2_002118,-0.642655070777807,0.0379251131031214,down
chr2,193713466,193723521,+,_chr2_002124,0.573762512139077,0.00122074422969249,up
chr2,193724871,193726749,+,_chr2_002125,0.598081199425111,0.00970137906753005,up
chr2,193727355,193729130,+,_chr2_002126,-1.26826308698201,1.1237317257773e-05,down
chr2,193760805,193763278,+,_chr2_002128,-1.99786491295308,5.21609892916559e-08,down
chr2,194031292,194032173,+,_chr2_002139,-1.87136534152524,0.0359256721077286,down
chr2,194341106,194343020,+,_chr2_002146,-2.72014954222852,2.80630336726468e-08,down
chr2,194392432,194396886,+,_chr2_002149,-0.578070013217168,0.00269182099524057,down
chr2,194398749,194401030,+,_chr2_002151,-0.747499919168176,0.0282072142340016,down
chr2,194511065,194513776,+,_chr2_002155,-5.47267229129517,0.0107588349868373,down
chr2,194878861,194884003,+,_chr2_002173,-4.94064224379072,9.22577550030628e-11,down
chr2,195026322,195029743,+,_chr2_002183,-6.27979008458508,0.000573401377170515,down
chr2,195063492,195064816,+,_chr2_002188,2.82589212286201,0.000114805117050701,up
chr2,195469952,195470852,+,_chr2_002227,-2.68738967998951,0.0225913153420757,down
chr2,195487632,195488454,+,_chr2_002229,-4.01900685425835,0.00837259163834428,down
chr2,195503879,195505391,+,_chr2_002231,-1.53915783634236,0.00308962168420474,down
chr2,195506559,195507479,+,_chr2_002232,-2.82860743106599,1.92630021310619e-08,down
chr2,195544560,195546629,+,_chr2_002234,-1.00901574365607,0.0282006892514871,down
chr2,195570839,195573675,+,_chr2_002236,-0.991995986196716,5.00655641917284e-07,down
chr2,195599718,195605993,+,_chr2_002241,-0.580845344250954,0.00840517936192784,down
chr2,195835118,195849251,+,_chr2_002251,0.932666785501273,2.35852194472578e-06,up
chr2,195964626,195975002,+,_chr2_002255,0.839918262637179,1.38035932915941e-05,up
chr2,196327720,196334348,+,_chr2_002264,-0.802435820604357,0.00672385245024862,down
chr2,196402635,196408855,+,_chr2_002267,-2.8872973738823,0.00104180159558025,down
chr2,196544935,196558187,+,_chr2_002277,0.667654842044472,3.17263018941597e-09,up
chr2,196673221,196676878,+,_chr2_002285,-8.39623348999024,2.01665076588919e-17,down
chr2,197071265,197076289,+,_chr2_002297,1.33691651469507,6.9578366760759e-09,up
chr2,197095123,197107222,+,_chr2_002298,0.695353515630256,0.0219803280947432,up
chr2,197132540,197139566,+,_chr2_002302,0.853893272605197,6.44412077635861e-07,up
chr2,197360786,197367658,+,_chr2_002316,1.33680402722654,0.00225732858643623,up
chr2,197642333,197643689,+,_chr2_002327,-2.96344791800402,6.98634454470468e-08,down
chr2,197659972,197661647,+,_chr2_002329,2.32121574576383,0.00335282435095661,up
chr2,197670257,197670866,+,_chr2_002330,-1.12313869677297,0.00884697631696438,down
chr2,197957327,197961622,+,_chr2_002339,-6.76751627402813,0.00159455049237863,down
chr2,198391457,198396184,+,_chr2_002378,-0.549033602146286,0.0499161678325503,down
chr2,198492285,198496742,+,_chr2_002381,1.35298960082657,1.21002806077928e-06,up
chr2,198675038,198679567,+,_chr2_002401,-0.565445623612649,5.35788712165221e-06,down
chr2,198811916,198813841,+,_chr2_002409,-2.30816707333689,0.00156555745572127,down
chr2,198813843,198814550,+,_chr2_002410,-4.37305303197842,5.11609186364557e-08,down
chr2,198854880,198859126,+,_chr2_002412,-1.1875354378094,3.57737997230583e-08,down
chr2,198935839,198941537,+,_chr2_002416,0.671508638034942,8.40075327062432e-06,up
chr2,198995663,198999394,+,_chr2_002419,-0.596232406613063,4.34300683578491e-05,down
chr2,199062792,199063610,+,_chr2_002423,-0.886311008142074,0.0221099101112418,down
chr2,199192690,199194745,+,_chr2_002425,1.3918985132049,6.43956478809111e-11,up
chr2,199175014,199176011,-,_chr2_002433,-1.42825161093038,2.47406363479585e-05,down
chr2,199041897,199044066,-,_chr2_002443,-0.78197338577825,1.7313725088244e-05,down
chr2,198986489,198987226,-,_chr2_002445,-1.02503334665292,0.00357136671406936,down
chr2,198955345,198957218,-,_chr2_002446,-0.855802398865565,1.38961377569551e-09,down
chr2,198885995,198887738,-,_chr2_002449,-0.546354135342598,0.00663653263319354,down
chr2,198862879,198864832,-,_chr2_002451,-0.938562347421551,0.000295375970335385,down
chr2,198653135,198656597,-,_chr2_002470,-3.14553661189577,1.08376632884465e-57,down
chr2,198646735,198649544,-,_chr2_002471,1.75676564427683,0.000543890742985762,up
chr2,198641002,198643576,-,_chr2_002473,-6.7226652206098,1.96693041737307e-101,down
chr2,198637415,198638217,-,_chr2_002475,4.97840427040155,0.0298558960391493,up
chr2,198372211,198373173,-,_chr2_002479,-0.678378156421565,0.0477644308943299,down
chr2,198121187,198124376,-,_chr2_002504,-0.723240495982013,0.00714214640612625,down
chr2,198069350,198075542,-,_chr2_002507,0.610426520068446,2.78148122451235e-05,up
chr2,198056630,198066433,-,_chr2_002508,0.622137111544727,5.71756813009123e-05,up
chr2,197886046,197889795,-,_chr2_002517,-11.7775524457178,1.72904880529591e-07,down
chr2,197383882,197387607,-,_chr2_002526,-0.501328688878554,0.00393604153746932,down
chr2,197295813,197316434,-,_chr2_002530,5.84397844555009,0.000418598374885692,up
chr2,196964858,196968729,-,_chr2_002542,-0.514548525771118,8.26900208290922e-05,down
chr2,196918732,196928075,-,_chr2_002545,-2.60152006600983,2.19704965927096e-07,down
chr2,196894231,196897493,-,_chr2_002548,0.904485313578169,1.04720927828542e-10,up
chr2,196503268,196504727,-,_chr2_002559,-6.98159802909616,3.9051042278549e-08,down
chr2,196445002,196447599,-,_chr2_002562,-1.52741577930544,0.000308215906922035,down
chr2,196425394,196427550,-,_chr2_002565,-1.6581278505924,0.0326234355905307,down
chr2,196313323,196317988,-,_chr2_002568,-0.707186326540471,0.0141412962023939,down
chr2,196104368,196105028,-,_chr2_002573,-1.92534771104774,0.0475764606242467,down
chr2,195744062,195747968,-,_chr2_002583,-6.39888251804136,3.42073265961079e-07,down
chr2,195660854,195662210,-,_chr2_002588,-6.72722976716471,9.5549413067929e-06,down
chr2,195510738,195517499,-,_chr2_002591,-0.624530591601998,0.000470572492948368,down
chr2,195149273,195153764,-,_chr2_002619,-0.787162158355735,1.0905937267327e-06,down
chr2,194265670,194271090,-,_chr2_002638,-1.4408808534933,0.0375574937818514,down
chr2,194230830,194234134,-,_chr2_002639,-0.674468678246806,0.000581213205643114,down
chr2,194169769,194171702,-,_chr2_002642,0.638456220578834,3.52313217451506e-05,up
chr2,194059226,194064763,-,_chr2_002647,-0.942886468058719,0.000105728581968572,down
chr2,193973800,193976653,-,_chr2_002649,-0.575143753165986,0.0405678493752951,down
chr2,193869923,193871345,-,_chr2_002652,-3.5164806234954,9.51192645722706e-08,down
chr2,193860398,193861415,-,_chr2_002654,-1.22104952979228,0.000258118908669994,down
chr2,193731113,193735002,-,_chr2_002660,-0.705065961705652,0.00709747938300627,down
chr2,193729142,193730344,-,_chr2_002661,-5.9059815085712,0.0165544787163508,down
chr2,193577782,193584025,-,_chr2_002672,0.642490098584939,0.0031448141159749,up
chr2,193465199,193469802,-,_chr2_002676,-0.905298418962229,0.00633516322960902,down
chr2,193381837,193382744,-,_chr2_002680,-0.660440970686407,0.00285868477937548,down
chr2,193194550,193201241,-,_chr2_002694,-4.95522409879893,0.0286257031801166,down
chr2,193187290,193189335,-,_chr2_002696,-6.35879286122475,0.0339692177660059,down
chr2,193088609,193089094,-,_chr2_002699,-0.769582995288224,0.0175843619040763,down
chr2,192784898,192786359,-,_chr2_002704,-1.38719102213737,0.00415314068960718,down
chr2,192579742,192581753,-,_chr2_002719,-0.50060057704155,0.0166976784227223,down
chr2,191566367,191568317,-,_chr2_002748,-0.507183111377985,0.00810905057485127,down
chr2,191519536,191524365,-,_chr2_002752,-1.13521660743995,1.53805643224903e-05,down
chr2,191466446,191468093,-,_chr2_002757,2.55899240967939,6.03387094454147e-05,up
chr2,191396333,191403813,-,_chr2_002758,0.504005382300212,0.00102174846424659,up
chr2,191352342,191357618,-,_chr2_002763,-3.05339974327088,0.00102108333858761,down
chr2,191306198,191312095,-,_chr2_002764,1.31328035479072,3.12112108013287e-06,up
chr2,191272738,191278282,-,_chr2_002766,-0.907202026065315,0.000265261475456306,down
chr2,191247987,191251371,-,_chr2_002770,-0.561132519320821,0.0146729420962828,down
chr2,191242777,191244264,-,_chr2_002772,-0.598908013048399,1.16174878683208e-10,down
chr2,190103833,190110043,-,_chr2_002792,-0.594576110444044,0.0142557059226329,down
chr2,190042265,190045322,-,_chr2_002796,1.0159080667835,0.03094213163754,up
chr2,189923768,189931551,-,_chr2_002800,0.767212723779281,2.55837634472056e-08,up
chr2,189913755,189922620,-,_chr2_002801,0.667791947215882,0.0128714320050893,up
chr2,189826301,189826866,-,_chr2_002807,-6.88983476687513,0.0185461352220751,down
chr2,189668791,189673204,-,_chr2_002810,-0.894348727587799,0.0459999094130342,down
chr2,189526947,189530239,-,_chr2_002813,0.895578233635755,0.000321066476108785,up
chr2,189326553,189328137,-,_chr2_002820,-2.44734927759348,0.00407786009325883,down
chr2,189265047,189270080,-,_chr2_002822,-0.700470283393844,0.000891546879214523,down
chr2,189240008,189243600,-,_chr2_002824,-0.862513187695231,5.26525840585182e-09,down
chr2,189210083,189210751,-,_chr2_002826,-2.80379723069112,0.00425447691372763,down
chr2,189197858,189199588,-,_chr2_002827,-15.0763456187867,1.51711252992427e-21,down
chr2,189193890,189197232,-,_chr2_002828,-0.688428115277623,0.0139875145803966,down
chr2,189174218,189179231,-,_chr2_002830,1.21800926170664,0.00317970486992164,up
chr2,189146286,189149261,-,_chr2_002831,-1.66820039965288,0.0130347918998083,down
chr2,189073683,189077626,-,_chr2_002837,-2.67165865538832,0.000439389267462173,down
