chromosome,beg,end,strand,gene_name,log2FC,pval_adj,DE
chr2,932658,934187,-,_chr2_004818,-1.31754617077078,0.00134048770142313,down
chr3,417140,420243,+,_chr3_000013,-0.757045843838931,0.00155309474807321,down
chr3,490653,493969,+,_chr3_000019,0.802736582800864,0.00596884589956983,up
chr3,1448781,1457648,+,_chr3_000048,-1.37087396623699,1.67197393664406e-08,down
chr3,1854705,1855782,+,_chr3_000061,-0.649914564788551,0.0195532650015805,down
chr3,2416819,2423300,+,_chr3_000090,-0.570418497207409,0.0319267821550681,down
chr3,2662818,2665314,+,_chr3_000105,-3.78315661910885,0.0177303991766206,down
chr3,3407907,3413354,+,_chr3_000148,-0.962469029392961,0.0331296520146985,down
chr3,3414074,3415689,+,_chr3_000151,-1.06740163762008,6.10900112074767e-05,down
chr3,3416745,3418108,+,_chr3_000152,-2.20784199564412,2.69981644445644e-05,down
chr3,3439423,3442276,+,_chr3_000153,1.15138389158125,0.000190497710528084,up
chr3,3827131,3834002,+,_chr3_000182,-1.19408971323424,0.00201650569111959,down
chr3,3834005,3837827,+,_chr3_000183,-1.34705682123141,0.000275591538719237,down
chr3,4812062,4813312,+,_chr3_000221,8.83595844910201,2.09686246698784e-09,up
chr3,4900085,4903372,+,_chr3_000224,-0.724760612964375,0.0117535766829318,down
chr3,6180211,6199685,+,_chr3_000272,-1.19101516373494,0.000721217945587398,down
chr3,6528918,6529928,+,_chr3_000285,-1.70221958933976,0.000145054310872041,down
chr3,7141851,7143732,+,_chr3_000297,-1.3548636868612,0.00502418325368729,down
chr3,7145695,7147190,+,_chr3_000298,-0.814344526962411,0.00389422856979581,down
chr3,7180460,7187003,+,_chr3_000299,-0.906170603703412,0.00225579045475305,down
chr3,7557896,7561527,+,_chr3_000307,1.52981264505091,3.04286500342766e-10,up
chr3,8297195,8301004,+,_chr3_000329,0.866269282659508,5.84836145960715e-06,up
chr3,8757858,8767982,+,_chr3_000344,-0.552767072265979,0.0155701586172796,down
chr3,9171330,9174095,+,_chr3_000358,6.43596912022583,1.53421689655944e-07,up
chr3,9185558,9188441,+,_chr3_000360,-0.759246879531361,0.00306340162099662,down
chr3,9219620,9224983,+,_chr3_000364,-1.00070071309006,0.00398008378034442,down
chr3,9234162,9238175,+,_chr3_000365,-0.629368459736403,0.00142777919047218,down
chr3,9338543,9343246,+,_chr3_000368,-0.570516212399161,0.00482635452734567,down
chr3,9733364,9736846,+,_chr3_000381,0.824875444211415,0.00226294266103046,up
chr3,10064654,10073339,+,_chr3_000402,-0.930299333454659,0.0457885414420974,down
chr3,10340214,10342295,+,_chr3_000407,2.39667262689068,0.0267063244775228,up
chr3,10372069,10377012,+,_chr3_000408,2.00999296495149,0.0401147577632797,up
chr3,10600088,10603981,+,_chr3_000413,-0.79123110952504,0.00336691224403729,down
chr3,11592220,11593208,+,_chr3_000452,-6.92841233145307,6.33787108489462e-05,down
chr3,11991385,11997837,+,_chr3_000461,-0.602685950720746,0.0431188387104466,down
chr3,12535658,12540570,+,_chr3_000477,1.11451200800576,0.00183850177747767,up
chr3,17264349,17275619,+,_chr3_000566,-0.513679658916785,4.5638634074809e-05,down
chr3,17342565,17346760,+,_chr3_000568,-0.599039231552501,0.00208795334833391,down
chr3,17871065,17872182,+,_chr3_000578,0.915734471666681,0.0124828217405628,up
chr3,17962105,17968945,+,_chr3_000580,8.58682704803935,1.32397154005857e-10,up
chr3,18021309,18028825,+,_chr3_000581,-1.29460315634804,1.65838735406083e-05,down
chr3,18478507,18479986,+,_chr3_000593,-2.53660363576202,0.00615409844560147,down
chr3,19350861,19351648,+,_chr3_000614,0.536481711665027,0.0212964207416125,up
chr3,19704550,19707995,+,_chr3_000621,-2.78768909523837,3.29191874334242e-09,down
chr3,19715473,19722609,+,_chr3_000622,0.719399067033796,8.91789803451267e-07,up
chr3,20462774,20470069,+,_chr3_000632,1.9719673271195,0.00944040009624784,up
chr3,23699299,23701192,+,_chr3_000662,3.7683057117208,1.51259780567181e-10,up
chr3,27296185,27300167,+,_chr3_000709,1.87731422202294,0.0300566989680762,up
chr3,27652642,27659871,+,_chr3_000714,-2.70804882179809,2.82608999449726e-08,down
chr3,28373281,28388691,+,_chr3_000722,-1.07107056469873,0.0350917975735016,down
chr3,28607689,28622790,+,_chr3_000724,1.08532556166554,8.95394951462281e-06,up
chr3,31831220,31833207,+,_chr3_000758,-8.01753815516336,5.03499701846318e-08,down
chr3,33340638,33342221,+,_chr3_000769,-1.69147945129881,7.13334602563086e-10,down
chr3,33342223,33344504,+,_chr3_000770,1.64830866164882,0.0060221543816252,up
chr3,36523788,36528790,+,_chr3_000789,-0.54357881311916,0.00154226243889726,down
chr3,39428455,39429616,+,_chr3_000798,1.14728542954292,0.000157812685069187,up
chr3,40078803,40079599,+,_chr3_000804,5.67165053218863,6.84028176396573e-60,up
chr3,40126167,40127305,+,_chr3_000806,2.15159928195318,3.16258092647424e-10,up
chr3,40320137,40321058,+,_chr3_000808,1.61071192640237,0.00265904955517922,up
chr3,40321060,40322713,+,_chr3_000809,3.90350914359737,2.72851428683049e-14,up
chr3,41410100,41419144,+,_chr3_000812,0.649800511996938,0.00415575719069514,up
chr3,42024301,42029721,+,_chr3_000816,-1.65725467137049,9.85450714153559e-12,down
chr3,43180976,43191759,+,_chr3_000841,-1.53037186592354,3.27325813943704e-05,down
chr3,43299865,43302627,+,_chr3_000842,0.816085681378624,3.15694642599592e-06,up
chr3,50633241,50642752,+,_chr3_000885,-1.04119894568878,3.69112339481686e-07,down
chr3,51462216,51464957,+,_chr3_000896,5.34177800490615,0.0138505708286451,up
chr3,53439892,53442065,+,_chr3_000905,1.26307398109269,0.0292725461366869,up
chr3,62353717,62358339,+,_chr3_000945,-1.00515193488237,0.00765216560493692,down
chr3,64193480,64196532,+,_chr3_000958,-1.05506700357445,3.32144623987065e-05,down
chr3,85605447,85610371,+,_chr3_001025,-0.593386968819404,0.00248118721213225,down
chr3,85655095,85656289,+,_chr3_001027,-1.55944447582862,0.000857935976863762,down
chr3,87997347,88010449,+,_chr3_001040,-0.526388892614235,0.000626356011232489,down
chr3,89842921,89845328,+,_chr3_001044,7.40415721737909,6.04176414060283e-07,up
chr3,102987385,102993161,+,_chr3_001080,1.53310424430695,0.000523477995815856,up
chr3,105116471,105118665,+,_chr3_001087,0.719998896567482,0.000544752997818335,up
chr3,105277348,105278279,+,_chr3_001088,-0.652758748742759,0.00242966353163815,down
chr3,105558533,105571044,+,_chr3_001092,0.796165546040764,0.000263888332244303,up
chr3,105573713,105576462,+,_chr3_001093,6.21295844499549,0.000696052920248799,up
chr3,105582409,105586009,+,_chr3_001096,-1.01801766390526,9.51136436239742e-06,down
chr3,106106765,106109135,+,_chr3_001104,-1.76969283294745,0.003658629097304,down
chr3,113658199,113667710,+,_chr3_001145,0.842530060054392,9.9828812564048e-06,up
chr3,117211721,117220364,+,_chr3_001178,-1.06661460308569,6.18715807422885e-05,down
chr3,117462744,117473001,+,_chr3_001182,-0.683186706455486,0.00435695490036637,down
chr3,118331189,118337339,+,_chr3_001188,0.842497830785566,1.96127677714558e-10,up
chr3,120056256,120058819,+,_chr3_001207,-1.27480115219519,0.00612252773150944,down
chr3,120177094,120181401,+,_chr3_001208,-1.29740476467504,4.47794427498997e-08,down
chr3,122201372,122202951,+,_chr3_001231,3.54453009656479,0.0213763421236304,up
chr3,122713069,122719896,+,_chr3_001236,0.636051175884818,0.00735283870492696,up
chr3,124518459,124523176,+,_chr3_001246,0.585121728909488,0.000140145849434074,up
chr3,127991439,127992804,+,_chr3_001270,-3.2909750880241,0.00252299694583092,down
chr3,129718662,129722494,+,_chr3_001300,8.73731596849066,1.52291793162991e-10,up
chr3,130666888,130673223,+,_chr3_001318,0.665467865303949,0.00911023625701213,up
chr3,130758054,130760610,+,_chr3_001320,9.32104684002977,3.41832293246182e-12,up
chr3,130962524,130964779,+,_chr3_001327,0.502865666991556,0.0196020301665283,up
chr3,131484786,131485114,+,_chr3_001332,7.74559578368933,2.01812919408484e-07,up
chr3,131485119,131488324,+,_chr3_001333,9.94011548152231,2.50167737023385e-14,up
chr3,131640393,131649256,+,_chr3_001338,0.531558898198811,0.000140635992900455,up
chr3,131692131,131696247,+,_chr3_001339,-4.51571442956664,0.000912983748659404,down
chr3,131820959,131827716,+,_chr3_001340,0.573523039000413,4.98400557657512e-05,up
chr3,132178850,132184565,+,_chr3_001347,-1.17412358135621,2.04853435667019e-09,down
chr3,132446880,132451612,+,_chr3_001352,-0.657083154007757,0.0236568413524029,down
chr3,134841554,134846102,+,_chr3_001368,6.19847092581966,0.00321058581259992,up
chr3,135391437,135395971,+,_chr3_001375,-0.51369606162966,0.0162435361619457,down
chr3,135516223,135520003,+,_chr3_001377,-1.24102244377073,0.0165843708284743,down
chr3,135926903,135931965,+,_chr3_001380,-0.799702978939266,0.00123857918486431,down
chr3,143395308,143396755,+,_chr3_001430,9.26531456258122,3.62667685026615e-10,up
chr3,146575922,146591054,+,_chr3_001510,-0.691398872312245,0.0310578181618694,down
chr3,147837828,147840471,+,_chr3_001546,2.50453489672893,0.0174395157375116,up
chr3,148038287,148048119,+,_chr3_001561,-1.03242907542814,2.52477898204864e-05,down
chr3,149090627,149094035,+,_chr3_001606,-1.68515561127761,0.000924284788841823,down
chr3,149129653,149133304,+,_chr3_001609,-1.80098687493075,0.0459349080989374,down
chr3,149141629,149145384,+,_chr3_001611,-2.03599696339935,2.82779649170097e-11,down
chr3,139743663,139748778,+,_chr3_001660,7.02964432109547,4.72270044917686e-120,up
chr3,141406070,141407049,+,_chr3_001683,-5.09790031954273,0.00314699942908333,down
chr3,142305561,142313210,+,_chr3_001700,-0.696602735486929,0.00547431477729465,down
chr3,142349924,142354062,+,_chr3_001702,-1.00688663522792,0.0276033847850831,down
chr3,137976836,137986297,+,_chr3_001732,0.590203596055895,0.036736284688237,up
chr3,138494768,138513229,+,_chr3_001739,-0.536967954149339,0.0260544765845271,down
chr3,138711843,138720131,+,_chr3_001743,-1.32684038939672,9.50549518504879e-07,down
chr3,138857602,138859996,+,_chr3_001749,-2.49595758815945,2.89406174606426e-09,down
chr3,139258492,139265568,+,_chr3_001755,7.56434261789824,3.09716305041211e-05,up
chr3,151328002,151329351,+,_chr3_001817,1.76359132677689,8.08919812760558e-10,up
chr3,152000056,152000814,+,_chr3_001833,0.703646026277478,0.000320136537167451,up
chr3,152619067,152621879,+,_chr3_001869,-1.10234261960768,0.0260307108600401,down
chr3,152749186,152750977,+,_chr3_001881,5.02177106974438,0.0395834279201699,up
chr3,152049153,152054967,-,_chr3_001952,-1.47708055386194,6.3350641232636e-05,down
chr3,151733963,151736816,-,_chr3_001959,-0.92995745703691,0.000594884861202039,down
chr3,139454041,139454615,-,_chr3_002006,-1.396296675251,0.0199889740970448,down
chr3,139198571,139199354,-,_chr3_002010,-4.15357931740175,0.0131017407639965,down
chr3,138873218,138878636,-,_chr3_002019,1.2023464101937,5.10252126721068e-06,up
chr3,138523421,138524707,-,_chr3_002027,-1.54796108197088,0.00240046146389997,down
chr3,137267039,137267765,-,_chr3_002037,7.4400430997196,3.28228706830185e-07,up
chr3,137266351,137267030,-,_chr3_002038,7.45845392650628,6.99565801427381e-07,up
chr3,137219964,137222539,-,_chr3_002043,1.0442154343678,3.35324103484468e-10,up
chr3,136622266,136625839,-,_chr3_002065,3.42984974602162,1.39177390662312e-15,up
chr3,136434900,136439432,-,_chr3_002072,1.04733456529634,0.00941678870623107,up
chr3,141966189,141969925,-,_chr3_002101,-1.3970374149556,3.79493567704876e-07,down
chr3,141259531,141270102,-,_chr3_002114,-2.68597386340247,0.0175251304672988,down
chr3,141176576,141182253,-,_chr3_002118,-1.24428914191777,2.92876775343302e-08,down
chr3,141152913,141157583,-,_chr3_002119,-0.563598457413332,5.94495142237061e-05,down
chr3,140993643,140997439,-,_chr3_002121,-1.91706790514503,3.0057783762997e-13,down
chr3,140799547,140807204,-,_chr3_002123,-1.12410888102372,0.00230017177946147,down
chr3,149023176,149030883,-,_chr3_002167,-3.47690511448613,0.011121143288023,down
chr3,149021651,149023031,-,_chr3_002168,-3.4892642609063,9.23841202498893e-05,down
chr3,148288425,148296848,-,_chr3_002202,0.846589259946025,0.0198240297478594,up
chr3,147787610,147790016,-,_chr3_002215,2.28069445906829,0.00391947702057274,up
chr3,146693490,146695509,-,_chr3_002257,-6.01369256571889,1.70616347890529e-06,down
chr3,146619876,146624438,-,_chr3_002263,-3.7607005233644,1.81919312437718e-24,down
chr3,146557385,146560226,-,_chr3_002265,5.76300272953914,0.000460630214095642,up
chr3,146373128,146378251,-,_chr3_002270,-0.657441537672398,0.00609231346692566,down
chr3,146364945,146371635,-,_chr3_002271,0.551792103928316,0.00356802872793747,up
chr3,145968522,145981552,-,_chr3_002286,0.915343679088535,9.46483428304413e-05,up
chr3,145748170,145748399,-,_chr3_002300,-5.41067505189088,0.023984204565655,down
chr3,145746357,145748109,-,_chr3_002301,-6.21311350491823,0.00116871304760836,down
chr3,145606340,145612039,-,_chr3_002302,2.93680815711035,1.80966963479553e-25,up
chr3,144665442,144666422,-,_chr3_002321,-4.78867157903241,0.0192138461954776,down
chr3,144147998,144149895,-,_chr3_002332,2.53666231725903,0.00043934634539407,up
chr3,143873399,143874793,-,_chr3_002339,2.07060273885473,0.0459065647138328,up
chr3,143780500,143781938,-,_chr3_002342,1.85889545192249,5.09222065666433e-07,up
chr3,143397065,143400644,-,_chr3_002348,0.695671737514951,0.00117226033055522,up
chr3,135981897,135983729,-,_chr3_002367,3.17014126396801,1.12265917936906e-05,up
chr3,135945459,135949401,-,_chr3_002368,-0.776164064142064,0.000163027765602844,down
chr3,135403326,135415131,-,_chr3_002376,-3.27087233949899,2.0615619142154e-12,down
chr3,135146403,135158666,-,_chr3_002378,-2.11843550951376,0.000134398641264653,down
chr3,134838083,134840036,-,_chr3_002381,-1.11897571926126,0.00136780121310506,down
chr3,134064494,134069639,-,_chr3_002404,-6.34209438289334,0.000209199390592697,down
chr3,132698522,132702078,-,_chr3_002414,0.721386538818849,4.15523527821823e-06,up
chr3,132672114,132675995,-,_chr3_002416,0.764423881385651,0.00643394425970039,up
chr3,132419727,132421423,-,_chr3_002419,-2.7400066686941,0.00614554061591598,down
chr3,132376339,132378166,-,_chr3_002420,1.51670534260272,0.000610865470966179,up
chr3,132033541,132042754,-,_chr3_002427,2.09972025137596,2.2071858326246e-10,up
chr3,131510307,131514221,-,_chr3_002437,-0.585611065987988,0.0158171270364789,down
chr3,130094590,130096353,-,_chr3_002451,0.509193440477452,0.0337017778716701,up
chr3,130086314,130091364,-,_chr3_002452,3.89288641716014,3.62657490467971e-19,up
chr3,129291326,129292174,-,_chr3_002459,1.41189025262822,0.000523318328598511,up
chr3,128981513,128983934,-,_chr3_002465,1.24827775271521,0.0365407264613367,up
chr3,128490639,128492904,-,_chr3_002480,-0.823204590443472,9.41345750975734e-05,down
chr3,128487089,128490637,-,_chr3_002481,-1.21541035877007,2.65776437163712e-06,down
chr3,128123181,128133192,-,_chr3_002488,-0.529121629158539,3.10201778128383e-06,down
chr3,125521589,125527692,-,_chr3_002511,-1.03197658866304,5.7475108534854e-07,down
chr3,124455330,124462844,-,_chr3_002518,0.801480459098273,0.00136935617024875,up
chr3,123649353,123663117,-,_chr3_002526,9.78274146573015,2.52926654220785e-13,up
chr3,122167425,122169073,-,_chr3_002538,7.23706974980143,3.8180993391873e-06,up
chr3,115738198,115745663,-,_chr3_002608,-0.602479822994676,2.61089570377981e-05,down
chr3,113499224,113507133,-,_chr3_002629,-0.531513433375965,0.00118176219352947,down
chr3,112054994,112057179,-,_chr3_002641,2.49680671656815,4.98298546077626e-06,up
chr3,106399898,106401077,-,_chr3_002661,-3.45119308585085,1.89876012249795e-07,down
chr3,101715919,101722359,-,_chr3_002692,0.518915070740654,0.000413772718367211,up
chr3,97908968,97912988,-,_chr3_002713,4.7003762810737,0.0435430155018577,up
chr3,96503722,96504728,-,_chr3_002715,-1.48872519378316,0.0187565559905754,down
chr3,87778750,87789310,-,_chr3_002736,0.918578876942112,8.58076963501829e-12,up
chr3,66870452,66874152,-,_chr3_002840,0.942648159334018,0.00453931449530904,up
chr3,64199058,64205509,-,_chr3_002859,0.591855785803909,9.92377632521774e-05,up
chr3,63045501,63050590,-,_chr3_002864,-0.744419027585853,0.000199981447453019,down
chr3,62358601,62367576,-,_chr3_002871,0.505988594814953,0.00885643275834465,up
chr3,54095547,54098811,-,_chr3_002935,-0.849200090264928,0.0394393382301965,down
chr3,53456518,53467043,-,_chr3_002940,-0.893982377679278,0.000154390326752069,down
chr3,53442273,53456266,-,_chr3_002941,-0.585565791815016,0.000341890860499349,down
chr3,50145936,50152327,-,_chr3_002962,1.01759104920033,0.00135079580529561,up
chr3,47432360,47460030,-,_chr3_002974,-2.14373594301887,0.00315050277415379,down
chr3,46999179,47001833,-,_chr3_002978,-0.994130383333169,1.54296157342287e-16,down
chr3,45907441,45910366,-,_chr3_002983,0.531394250327379,0.0020002809101662,up
chr3,45661423,45667168,-,_chr3_002984,0.664633520114471,0.0113353356917713,up
chr3,44243613,44250319,-,_chr3_002993,1.31320873665276,3.48210748361363e-09,up
chr3,42140762,42141681,-,_chr3_003006,1.69174441206256,0.034981365093478,up
chr3,40327274,40332468,-,_chr3_003018,1.99232024439538,4.40027011926751e-09,up
chr3,36583452,36587070,-,_chr3_003034,7.07066064978973,3.70614727177542e-27,up
chr3,36574002,36575889,-,_chr3_003035,0.885460567567762,6.19648230068044e-06,up
chr3,35465058,35469186,-,_chr3_003040,-0.844212356734083,3.60987093934442e-05,down
chr3,34524868,34534476,-,_chr3_003045,-0.56870041056887,0.0019023333156822,down
chr3,34475023,34488800,-,_chr3_003047,0.720317956949975,0.00194441504220872,up
chr3,33816166,33819356,-,_chr3_003051,-2.59142616191226,5.38951193649397e-06,down
chr3,33803794,33805150,-,_chr3_003052,-1.36689208078087,0.00700263885537365,down
chr3,32565631,32566651,-,_chr3_003064,0.65117265585235,0.000592501404918456,up
chr3,31834140,31836556,-,_chr3_003073,0.622391425916765,0.0332022887199001,up
chr3,31640137,31641183,-,_chr3_003078,0.555002404709787,0.0353546708069092,up
chr3,28628029,28631202,-,_chr3_003110,7.5130730204754,1.17978333118035e-25,up
chr3,27952776,27958094,-,_chr3_003118,3.05547811072997,1.31778166325256e-10,up
chr3,27883586,27886964,-,_chr3_003120,0.953079655871925,2.56740712684127e-07,up
chr3,27665991,27668196,-,_chr3_003122,0.623878709108443,0.000632632128192787,up
chr3,25511508,25513079,-,_chr3_003144,0.899240155277508,0.000131682074315745,up
chr3,24772338,24779376,-,_chr3_003162,-1.92738705031393,5.77514345900008e-07,down
chr3,22046966,22050163,-,_chr3_003197,-0.733657616372434,0.0346683902955813,down
chr3,21871034,21883492,-,_chr3_003199,-0.63143238834918,0.0118768987532905,down
chr3,20680923,20688181,-,_chr3_003225,0.680584699205662,9.03847425030503e-05,up
chr3,20590465,20593574,-,_chr3_003227,0.93226825948096,3.18677241269679e-05,up
chr3,19448513,19452692,-,_chr3_003233,0.673841349515407,7.30896709917039e-06,up
chr3,18996397,18997570,-,_chr3_003236,-5.61237152154733,1.0089446447805e-05,down
chr3,18813519,18815007,-,_chr3_003239,-2.61454698582066,0.046983947055408,down
chr3,18572706,18575116,-,_chr3_003246,-2.67361911359708,0.00095674476663251,down
chr3,17082655,17086735,-,_chr3_003268,-0.770692249264537,0.0432109558141022,down
chr3,16884929,16885848,-,_chr3_003270,0.675458866591093,0.0491460400352262,up
chr3,16826411,16829506,-,_chr3_003272,1.03103845995315,0.0475948802428948,up
chr3,16180021,16182351,-,_chr3_003286,-1.11757776946831,0.00412771999084794,down
chr3,15904703,15906241,-,_chr3_003304,7.27078822175413,8.33534381605789e-06,up
chr3,15802241,15803687,-,_chr3_003315,4.89268597671787,3.87026392804003e-09,up
chr3,14811858,14813722,-,_chr3_003331,-1.33123274202472,1.61263065090035e-05,down
chr3,14546026,14546499,-,_chr3_003339,5.98110595456413,0.00236207446198928,up
chr3,14543667,14546019,-,_chr3_003340,8.27901602542755,4.26462916260086e-08,up
chr3,14430229,14431039,-,_chr3_003345,1.01434298536708,9.99496669137138e-08,up
chr3,13364655,13365496,-,_chr3_003361,1.00599269448459,1.52802216961087e-10,up
chr3,13250054,13253670,-,_chr3_003362,1.78617353193529,0.0013429763170414,up
chr3,12991745,12992615,-,_chr3_003374,4.36806081556881,0.0163263322355838,up
chr3,12598146,12612218,-,_chr3_003378,-2.7894494748552,3.34294374694746e-09,down
chr3,12238712,12239722,-,_chr3_003389,-4.29635180946223,0.00552029690267381,down
chr3,11863817,11870372,-,_chr3_003396,-0.583072676863424,0.000781019331659762,down
chr3,11527575,11528819,-,_chr3_003406,-2.34482906877941,0.00878496103625671,down
chr3,9674911,9678929,-,_chr3_003469,8.84643834896205,7.19068698697582e-11,up
chr3,9663101,9667070,-,_chr3_003471,-1.08359262484772,0.00212780074411017,down
chr3,9603362,9608444,-,_chr3_003472,-0.911378428179257,0.0210504442139242,down
chr3,9440819,9446577,-,_chr3_003478,-0.570988975867367,0.0231768512137856,down
chr3,9425827,9433226,-,_chr3_003479,-0.548191925776484,0.0321803919648627,down
chr3,9225863,9229411,-,_chr3_003490,-0.594816305430754,0.0152117917690815,down
chr3,8545446,8549582,-,_chr3_003508,1.79708520424966,0.0196020301665283,up
chr3,8394857,8401805,-,_chr3_003522,-0.554248229583432,0.0028707581584733,down
chr3,8005631,8008870,-,_chr3_003532,-1.77695868127722,4.48790501473187e-05,down
chr3,7238483,7249962,-,_chr3_003549,-0.959078558559798,2.80187032153238e-13,down
chr3,7187393,7189748,-,_chr3_003552,1.2825934923091,0.00117067125196383,up
chr3,7109596,7114499,-,_chr3_003555,-1.62607072829315,0.00116412047394629,down
chr3,6930991,6932765,-,_chr3_003570,-0.967982936997599,0.0069541040428633,down
chr3,6631519,6637248,-,_chr3_003578,-1.99669594626201,0.00853561706100033,down
chr3,6530536,6536535,-,_chr3_003582,-0.976517010048228,1.3135588943546e-10,down
chr3,6497578,6501169,-,_chr3_003588,-0.623162641069593,0.0180154341522115,down
chr3,6398773,6401178,-,_chr3_003594,3.27248029465177,0.00157689496973617,up
chr3,6393866,6398112,-,_chr3_003596,4.10063130601293,1.95726379834563e-10,up
chr3,6391492,6393864,-,_chr3_003597,2.9787349097353,2.45857244800569e-10,up
chr3,6363295,6371578,-,_chr3_003598,-1.56966562129924,0.00516011884200934,down
chr3,6089136,6091546,-,_chr3_003607,4.92792995501244,0.0313275537414417,up
chr3,5942810,5947795,-,_chr3_003618,-5.95901340964084,1.11998028222575e-10,down
chr3,5168231,5170632,-,_chr3_003633,-1.05843856746933,2.80584257350489e-14,down
chr3,5112792,5118968,-,_chr3_003636,1.37248155486756,0.00735283870492696,up
chr3,5065564,5068212,-,_chr3_003639,-0.73003189183753,0.000322974071330916,down
chr3,5052220,5056327,-,_chr3_003641,-0.601600556401543,0.0268556351054514,down
chr3,5024127,5030120,-,_chr3_003644,-0.607755656093368,1.89261715376455e-05,down
chr3,4862247,4864653,-,_chr3_003653,-1.38412126320161,0.00227682907578721,down
chr3,4526585,4528071,-,_chr3_003687,-2.91750173852451,0.000546611136343001,down
chr3,4520232,4522645,-,_chr3_003689,-1.1200396057528,0.000392029879118781,down
chr3,4305636,4309386,-,_chr3_003702,-0.900010990104533,0.0100306538251049,down
chr3,2290719,2297156,-,_chr3_003783,-1.72102400381232,0.00807194256193648,down
chr3,2279623,2286730,-,_chr3_003784,-1.11365882028543,7.40996081821322e-05,down
chr3,2264619,2272362,-,_chr3_003785,-1.97299317481278,0.00322110775212728,down
chr3,2240058,2247774,-,_chr3_003787,-1.12069344114111,0.00017070631320027,down
chr3,1937328,1942953,-,_chr3_003797,-0.746366475090975,0.00883276104158985,down
chr3,1298876,1299339,-,_chr3_003825,-1.5623226715344,0.0404622367243705,down
chr3,1296203,1297599,-,_chr3_003826,-1.52671765484265,1.10271739321305e-05,down
chr3,799299,799772,-,_chr3_003833,2.1617642531399,1.29985043231809e-08,up
chr3,706534,716808,-,_chr3_003837,-0.525028882489492,0.00178178342011449,down
chr3,525958,530913,-,_chr3_003844,-2.69320764699224,0.00389079303349598,down
chr3,433792,437252,-,_chr3_003851,0.576431929877074,0.023431602014006,up
chr3,60019,68274,-,_chr3_003862,0.963731132648229,0.0262923039987458,up
chr4,423068,425543,+,_chr4_000003,-1.21487339280074,0.0315754395224971,down
chr4,1132329,1138450,+,_chr4_000029,-1.66387612380949,6.96793665357635e-05,down
chr4,2077952,2080541,+,_chr4_000064,5.78542573686296,0.0280761462308152,up
chr4,2219013,2220506,+,_chr4_000069,-0.563467040326461,0.0444827341041131,down
chr4,2708885,2713460,+,_chr4_000090,-1.52952321296338,0.0467584456210589,down
chr4,2972291,2973269,+,_chr4_000112,-0.835515196121091,0.0244287426277822,down
chr4,3332167,3332768,+,_chr4_000127,0.641627810059429,0.00507220765900023,up
chr4,3667892,3671284,+,_chr4_000139,-1.13884270604526,0.00409154405533366,down
chr4,4042722,4046291,+,_chr4_000155,-1.51906407646177,0.00644344353440877,down
chr4,4732313,4739753,+,_chr4_000179,2.20057720476244,0.0244240747178535,up
chr4,4839259,4841572,+,_chr4_000191,-3.31399164183058,0.0192484851239997,down
chr4,4985536,4987139,+,_chr4_000197,-0.60992586968619,0.0070073782112222,down
chr4,5187398,5188153,+,_chr4_000207,-1.427568071481,0.0245729395406561,down
chr4,5714360,5717552,+,_chr4_000233,-0.977288422636612,0.0346170611378955,down
chr4,5893959,5896353,+,_chr4_000235,1.49174229365913,0.0318911636208247,up
chr4,6646525,6651227,+,_chr4_000268,0.524255018911637,6.88361332907719e-05,up
chr4,7330624,7332935,+,_chr4_000304,-1.03374355073047,0.022488651044285,down
chr4,8297751,8305050,+,_chr4_000328,-1.29828142982029,6.48995612783151e-12,down
chr4,9024771,9026258,+,_chr4_000348,-1.60317664199462,0.0128883963184099,down
chr4,10230423,10232589,+,_chr4_000394,-1.02526603619237,0.00422153863938496,down
chr4,10235523,10238313,+,_chr4_000396,-0.52877963419484,0.0195540838914467,down
chr4,10444306,10449813,+,_chr4_000408,0.842100167574714,0.000585434138254079,up
chr4,10474090,10475837,+,_chr4_000413,-0.723884755739787,2.37638312448805e-05,down
chr4,10655669,10661470,+,_chr4_000428,-0.570533501178721,0.00169666681377325,down
chr4,10992900,11000793,+,_chr4_000438,0.627658352510891,0.00304860102490521,up
chr4,11311335,11315790,+,_chr4_000449,11.9075829253598,1.04343363238214e-19,up
chr4,11454311,11474343,+,_chr4_000453,4.44366379115108,0.000739020227099418,up
chr4,12528777,12534511,+,_chr4_000479,-0.57368022934789,0.000870362054529925,down
chr4,12552031,12554976,+,_chr4_000483,3.02382478161331,0.00258879689733589,up
chr4,13144470,13145611,+,_chr4_000515,1.99579400744217,0.035122891745842,up
chr4,13154024,13154362,+,_chr4_000516,7.31350022459981,0.000363223972400596,up
chr4,13159737,13166611,+,_chr4_000518,7.39305508722055,3.58862531359811e-05,up
chr4,13278044,13282195,+,_chr4_000527,-0.717319724561343,0.00202962207019858,down
chr4,13482983,13486431,+,_chr4_000535,-0.668628435227601,0.0160205849935466,down
chr4,13663594,13680802,+,_chr4_000549,3.71707081455283,0.00944341730755138,up
chr4,14080458,14082673,+,_chr4_000567,-0.583865378295048,0.00117665252728797,down
chr4,14184613,14187790,+,_chr4_000572,-0.607739018257358,0.0459175131846093,down
chr4,14786454,14789595,+,_chr4_000586,1.86883842129663,0.00111423517203204,up
chr4,14789597,14794062,+,_chr4_000587,2.23686519782542,0.00011349441906726,up
chr4,15198940,15208087,+,_chr4_000605,1.18600907573977,1.03068610576214e-12,up
chr4,15430843,15436585,+,_chr4_000612,-1.23920659731991,4.09254731595903e-05,down
