"set" "map" "mkr" "phys" "gen" "vld" "recombinationRate"
"slat_m" "chr4" "rsf100054938" 30468847 52.9 TRUE 0.07
"slat_m" "chr4" "rsf100086371" 30524319 52.9 TRUE 0.06
"slat_m" "chr4" "rsf100049886" 31150410 52.9 TRUE 0.01
"slat_m" "chr4" "rsf100011631" 31627619 52.48 TRUE 0.02
"slat_m" "chr4" "rsf100011635" 31629495 52.48 TRUE 0.02
"slat_m" "chr4" "rsf100011641" 31632823 52.48 TRUE 0.02
"slat_m" "chr4" "rsf100011648" 31634069 52.48 TRUE 0.02
"slat_m" "chr4" "rsf100011649" 31634302 52.48 TRUE 0.02
"slat_m" "chr4" "rsf100011652" 31634859 52.48 TRUE 0.02
"slat_m" "chr4" "rsf100011655" 31636058 52.48 TRUE 0.02
"slat_m" "chr4" "rsf100025824" 31727483 52.48 TRUE 0.03
"slat_m" "chr4" "rsf100161564" 31742846 52.48 TRUE 0.03
"slat_m" "chr4" "rsf100005049" 31931799 52.9 TRUE 0.05
"slat_m" "chr4" "rsf100005051" 31965933 52.9 TRUE 0.05
"slat_m" "chr4" "rsf100005054" 31969326 52.9 TRUE 0.05
"slat_m" "chr4" "rsf100005070" 31981519 52.9 TRUE 0.04
"slat_m" "chr4" "rsf100005080" 31984821 52.9 TRUE 0.04
"slat_m" "chr4" "rsf100005084" 31988256 52.9 TRUE 0.04
"slat_m" "chr4" "rsf100005089" 31990451 52.9 TRUE 0.04
"slat_m" "chr4" "rsf100005093" 31993824 52.9 TRUE 0.04
"slat_m" "chr4" "rsf100005104" 31996429 52.9 TRUE 0.04
"slat_m" "chr4" "rsf100005115" 31999489 52.9 TRUE 0.04
"slat_m" "chr4" "rsf100005120" 32001670 52.9 TRUE 0.04
"slat_m" "chr4" "rsf100005124" 32003682 52.9 TRUE 0.04
"slat_m" "chr4" "rsf100028274" 33416979 52.9 TRUE 0.03
"slat_m" "chr4" "rsf100131952" 33723803 52.9 TRUE 0.03
"slat_m" "chr4" "rsf100022431" 33862355 52.9 TRUE 0.03
"slat_m" "chr4" "rsf100182571" 34120615 52.9 TRUE 0.03
"slat_m" "chr4" "rsf100000684" 34374253 52.9 TRUE 0.03
"slat_m" "chr4" "rsf100000685" 34375085 52.9 TRUE 0.03
"slat_m" "chr4" "rsf100000698" 34388670 52.9 TRUE 0.03
"slat_m" "chr4" "rsf100161674" 34442514 52.9 TRUE 0.03
"slat_m" "chr4" "rsf100106483" 34800340 52.9 TRUE 0.02
"slat_m" "chr4" "rsf100004135" 35444123 52.9 TRUE 0.02
"slat_m" "chr4" "rsf100117384" 35468819 52.9 TRUE 0.02
"slat_m" "chr4" "rsf100068160" 35653016 52.9 TRUE 0.02
"slat_m" "chr4" "rsf100090532" 36110194 52.9 TRUE 0.02
"slat_m" "chr4" "rsf100043888" 36769973 52.9 TRUE 0.01
"slat_m" "chr4" "rsf100155735" 38219053 52.9 TRUE 0.01
"slat_m" "chr4" "rsf100073419" 38705456 52.9 TRUE 0
"slat_m" "chr4" "rsf100073412" 38712173 52.9 TRUE 0
"slat_m" "chr4" "rsf100108363" 38770927 52.9 TRUE 0
"slat_m" "chr4" "rsf100017267" 38838323 52.9 TRUE 0
"slat_m" "chr4" "rsf100017280" 38862817 52.9 TRUE 0
"slat_m" "chr4" "rsf100103823" 41027142 52.9 TRUE 0
"slat_m" "chr4" "rsf100125511" 41121928 52.9 TRUE 0
"slat_m" "chr4" "rsf100110004" 41450321 52.9 TRUE 0
"slat_m" "chr4" "rsf100185830" 42272746 52.9 TRUE 0
"slat_m" "chr4" "rsf100159790" 42622860 52.9 TRUE 0.01
"slat_m" "chr4" "rsf100023279" 42712552 52.9 TRUE 0.01
"slat_m" "chr4" "rsf100010505" 42879632 52.9 TRUE 0
"slat_m" "chr4" "rsf100117364" 42946496 52.9 TRUE 0
"slat_m" "chr4" "rsf100114314" 43182916 52.9 TRUE 0
"slat_m" "chr4" "rsf100082463" 44859135 52.9 TRUE 0
"slat_m" "chr4" "rsf100082468" 44929047 52.9 TRUE 0
"slat_m" "chr4" "rsf100107248" 47984762 52.9 TRUE 0
"slat_m" "chr4" "rsf100171273" 48005411 52.9 TRUE 0
"slat_m" "chr4" "rsf100089985" 49008023 52.9 TRUE 0
"slat_m" "chr4" "rsf100194763" 51631380 52.9 TRUE 0
"slat_m" "chr4" "rsf100030400" 52327751 52.9 TRUE 0
"slat_m" "chr4" "rsf100107605" 52408095 52.9 TRUE 0
"slat_m" "chr4" "rsf100107610" 52423768 53 TRUE 0
"slat_m" "chr4" "rsf100107611" 52423860 52.9 TRUE 0
"slat_m" "chr4" "rsf100060117" 52473214 52.9 TRUE 0
"slat_m" "chr4" "rsf100060120" 52473656 53 TRUE 0
"slat_m" "chr4" "rsf100182944" 54351900 52.9 TRUE 0
"slat_m" "chr4" "rsf100022191" 58715581 52.9 TRUE 0
"slat_m" "chr4" "rsf100022215" 64623797 52.9 TRUE 0
"slat_m" "chr4" "rsf100022202" 64629186 52.9 TRUE 0
"slat_m" "chr4" "rsf100022201" 64631993 52.9 TRUE 0
"slat_m" "chr4" "rsf100022193" 64636822 52.9 TRUE 0
"slat_m" "chr4" "rsf100022186" 64641138 52.9 TRUE 0
"slat_m" "chr4" "rsf100051638" 64818695 52.9 TRUE 0
"slat_m" "chr4" "rsf100172956" 66861473 52.9 TRUE 0
"slat_m" "chr4" "rsf100026105" 67693818 52.9 TRUE 0
"slat_m" "chr4" "rsf100016288" 73718953 52.9 TRUE 0
"slat_m" "chr4" "rsf100069623" 73731596 52.9 TRUE 0
"slat_m" "chr4" "rsf100107189" 76452902 52.9 TRUE 0
"slat_m" "chr4" "rsf100214862" 78353140 52.9 TRUE 0
"slat_m" "chr4" "rsf100216747" 78452423 52.9 TRUE 0
"slat_m" "chr4" "rsf100204879" 79930423 52.9 TRUE 0
"slat_m" "chr4" "rsf100024898" 95450400 52.9 TRUE 0
"slat_m" "chr4" "rsf100059792" 96011065 53 TRUE 0
"slat_m" "chr4" "rsf100138338" 96708695 52.9 TRUE 0
"slat_m" "chr4" "rsf100020609" 97205113 52.9 TRUE 0
"slat_m" "chr4" "rsf100020602" 97209218 52.9 TRUE 0
"slat_m" "chr4" "rsf100020590" 97217459 52.9 TRUE 0
"slat_m" "chr4" "rsf100020587" 97217930 52.9 TRUE 0
"slat_m" "chr4" "rsf100020582" 97219389 52.9 TRUE 0
"slat_m" "chr4" "rsf100020581" 97219828 52.9 TRUE 0
"slat_m" "chr4" "rsf100007278" 97332822 52.9 TRUE 0
"slat_m" "chr4" "rsf100007267" 97412488 52.9 TRUE 0
"slat_m" "chr4" "rsf100021527" 98113104 53 TRUE 0
"slat_m" "chr4" "rsf100021523" 98122686 53 TRUE 0
"slat_m" "chr4" "rsf100225407" 98559151 53 TRUE 0
"slat_m" "chr4" "rsf100141104" 98874997 53 TRUE 0
"slat_m" "chr4" "rsf100141098" 98879605 53 TRUE 0
"slat_m" "chr4" "rsf100086461" 99575756 53 TRUE 0
"slat_m" "chr4" "rsf100019167" 100595441 53 TRUE 0
"slat_m" "chr4" "rsf100019163" 100597856 53 TRUE 0
"slat_m" "chr4" "rsf100019156" 100600162 53 TRUE 0
"slat_m" "chr4" "rsf100019153" 100600951 53 TRUE 0
"slat_m" "chr4" "rsf100019152" 100601031 53 TRUE 0
"slat_m" "chr4" "rsf100019147" 100602168 53 TRUE 0
"slat_m" "chr4" "rsf100019140" 100604100 53 TRUE 0
"slat_m" "chr4" "rsf100019138" 100611059 53 TRUE 0
"slat_m" "chr4" "rsf100019135" 100612956 53 TRUE 0
"slat_m" "chr4" "rsf100019134" 100613026 53 TRUE 0
"slat_m" "chr4" "rsf100019131" 100614664 53 TRUE 0
"slat_m" "chr4" "rsf100019129" 100614840 53 TRUE 0
"slat_m" "chr4" "rsf100136033" 101002788 53 TRUE 0.01
"slat_m" "chr4" "rsf100136030" 101004004 53 TRUE 0.01
"slat_m" "chr4" "rsf100114212" 101126473 53 TRUE 0.01
"slat_m" "chr4" "rsf100217928" 102044297 53 TRUE 0.01
"slat_m" "chr4" "rsf100010690" 102431894 53 TRUE 0.01
"slat_m" "chr4" "rsf100032567" 103140411 53 TRUE 0.01
"slat_m" "chr4" "rsf100110920" 103925755 53 TRUE 0.01
"slat_m" "chr4" "rsf100001136" 104030315 53 TRUE 0.01
"slat_m" "chr4" "rsf100001102" 104044571 53 TRUE 0.01
"slat_m" "chr4" "rsf100001096" 104048498 53 TRUE 0.01
"slat_m" "chr4" "rsf100001089" 104052039 53 TRUE 0.01
"slat_m" "chr4" "rsf100001080" 104056579 53 TRUE 0.01
"slat_m" "chr4" "rsf100001074" 104059065 53 TRUE 0.01
"slat_m" "chr4" "rsf100001060" 104066447 53 TRUE 0.01
"slat_m" "chr4" "rsf100001055" 104068252 53 TRUE 0.01
"slat_m" "chr4" "rsf100001049" 104072760 53 TRUE 0.01
"slat_m" "chr4" "rsf100001046" 104075706 53 TRUE 0.01
"slat_m" "chr4" "rsf100001044" 104076094 53 TRUE 0.01
"slat_m" "chr4" "rsf100001037" 104077160 53 TRUE 0.01
"slat_m" "chr4" "rsf100001034" 104078514 53 TRUE 0.01
"slat_m" "chr4" "rsf100062188" 104478341 53 TRUE 0.01
"slat_m" "chr4" "rsf100062192" 104490486 53 TRUE 0.01
"slat_m" "chr4" "rsf100062197" 104493742 53 TRUE 0.01
"slat_m" "chr4" "rsf100062198" 104496810 53 TRUE 0.01
"slat_m" "chr4" "rsf100062205" 104499680 53 TRUE 0.01
"slat_m" "chr4" "rsf100143531" 104754715 53 TRUE 0.01
"slat_m" "chr4" "rsf100143533" 104756521 53 TRUE 0.01
"slat_m" "chr4" "rsf100073699" 105360358 53 TRUE 0.01
"slat_m" "chr4" "rsf100073706" 105363913 53 TRUE 0.01
"slat_m" "chr4" "rsf100073711" 105365050 53 TRUE 0.01
"slat_m" "chr4" "rsf100073715" 105366841 53 TRUE 0.01
"slat_m" "chr4" "rsf100073726" 105368880 53 TRUE 0.01
"slat_m" "chr4" "rsf100098736" 105499412 53 TRUE 0.01
"slat_m" "chr4" "rsf100098740" 105503928 53 TRUE 0.01
"slat_m" "chr4" "rsf100052153" 105650118 53 TRUE 0.01
"slat_m" "chr4" "rsf100052157" 105652418 53 TRUE 0.01
"slat_m" "chr4" "rsf100052160" 105654162 53 TRUE 0.01
"slat_m" "chr4" "rsf100052162" 105654390 53.11 TRUE 0.01
"slat_m" "chr4" "rsf100052165" 105654722 53 TRUE 0.01
"slat_m" "chr4" "rsf100066988" 105707689 53 TRUE 0.01
"slat_m" "chr4" "rsf100154020" 106009538 53 TRUE 0.01
"slat_m" "chr4" "rsf100154016" 106012537 53 TRUE 0.01
"slat_m" "chr4" "rsf100176665" 106922844 53.32 TRUE 0.01
"slat_m" "chr4" "rsf100139796" 107212090 53 TRUE 0.01
"slat_m" "chr4" "rsf100040005" 108021127 53 TRUE 0.01
"slat_m" "chr4" "rsf100091242" 108653739 53 TRUE 0.01
"slat_m" "chr4" "rsf100091245" 108654045 53 TRUE 0.01
"slat_m" "chr4" "rsf100120539" 108913628 53 TRUE 0.01
"slat_m" "chr4" "rsf100120541" 108915854 53 TRUE 0.01
"slat_m" "chr4" "rsf100014207" 110226759 53 TRUE 0.01
"slat_m" "chr4" "rsf100099974" 110526685 53 TRUE 0.01
"slat_m" "chr4" "rsf100074003" 111968497 53 TRUE 0.01
"slat_m" "chr4" "rsf100074004" 111969835 53 TRUE 0.01
"slat_m" "chr4" "rsf100074013" 111973691 53 TRUE 0.01
"slat_m" "chr4" "rsf100122556" 112205695 53.11 TRUE 0.01
"slat_m" "chr4" "rsf100122559" 112209396 53 TRUE 0.01
"slat_m" "chr4" "rsf100065150" 112493391 53 TRUE 0.01
"slat_m" "chr4" "rsf100029174" 112657640 53 TRUE 0.01
"slat_m" "chr4" "rsf100029171" 112663041 53.11 TRUE NA
"slat_m" "chr5" "rsf100100848" 519206 8.1 TRUE NA
"slat_m" "chr5" "rsf100100847" 519367 8.1 TRUE 3.34
"slat_m" "chr5" "rsf100100844" 522946 8.1 TRUE 3.34
"slat_m" "chr5" "rsf100100834" 559566 8.1 TRUE 3.33
"slat_m" "chr5" "rsf100100832" 563793 8.1 TRUE 3.33
"slat_m" "chr5" "rsf100048891" 657768 8.1 TRUE 3.32
"slat_m" "chr5" "rsf100048880" 715036 8.1 TRUE 3.31
"slat_m" "chr5" "rsf100048872" 717335 8.1 TRUE 3.31
"slat_m" "chr5" "rsf100004078" 1124212 0.1 TRUE 3.26
"slat_m" "chr5" "rsf100166210" 1128112 8.1 TRUE 3.25
"slat_m" "chr5" "rsf100166207" 1129265 8.1 TRUE 3.25
"slat_m" "chr5" "rsf100000591" 1496645 8.1 TRUE 3.2
"slat_m" "chr5" "rsf100087822" 1761248 8.1 TRUE 3.16
"slat_m" "chr5" "rsf100107238" 1910820 8.1 TRUE 3.14
"slat_m" "chr5" "rsf100107237" 1910955 8.1 TRUE 3.14
"slat_m" "chr5" "rsf100113953" 2066768 8.1 TRUE 3.11
"slat_m" "chr5" "rsf100120306" 2500221 8.1 TRUE 3.04
"slat_m" "chr5" "rsf100039333" 2917562 9.9 TRUE 2.97
"slat_m" "chr5" "rsf100094562" 2933846 8.1 TRUE 2.97
"slat_m" "chr5" "rsf100151449" 2951798 9.9 TRUE 2.96
"slat_m" "chr5" "rsf100005163" 3323463 9.9 TRUE 2.9
"slat_m" "chr5" "rsf100005164" 3326691 26.83 TRUE 2.9
"slat_m" "chr5" "rsf100005178" 3374977 26.83 TRUE 2.89
"slat_m" "chr5" "rsf100005183" 3376995 26.83 TRUE 2.89
"slat_m" "chr5" "rsf100005185" 3378696 26.83 TRUE 2.89
"slat_m" "chr5" "rsf100005206" 3411543 26.83 TRUE 2.89
"slat_m" "chr5" "rsf100005207" 3411669 26.83 TRUE 2.89
"slat_m" "chr5" "rsf100005209" 3412017 26.83 TRUE 2.89
"slat_m" "chr5" "rsf100005210" 3412167 26.83 TRUE 2.89
"slat_m" "chr5" "rsf100074903" 3477846 26.83 TRUE 2.88
"slat_m" "chr5" "rsf100074912" 3493982 26.83 TRUE 2.87
"slat_m" "chr5" "rsf100074915" 3494959 26.83 TRUE 2.87
"slat_m" "chr5" "rsf100074918" 3496969 26.83 TRUE 2.87
"slat_m" "chr5" "rsf100193526" 3740006 26.83 TRUE 2.83
"slat_m" "chr5" "rsf100158879" 4171092 26.83 TRUE 2.77
"slat_m" "chr5" "rsf100201908" 5337883 26.83 TRUE 2.6
"slat_m" "chr5" "rsf100147782" 6149223 26.83 TRUE 2.51
"slat_m" "chr5" "rsf100236600" 7025445 26.83 TRUE 2.41
"slat_m" "chr5" "rsf100188488" 7108509 26.83 TRUE 2.4
"slat_m" "chr5" "rsf100162290" 7121337 26.83 TRUE 2.39
"slat_m" "chr5" "rsf100049133" 12217080 37.33 TRUE 1.63
"slat_m" "chr5" "rsf100049144" 12225466 37.33 TRUE 1.63
"slat_m" "chr5" "rsf100049146" 12232279 37.33 TRUE 1.63
"slat_m" "chr5" "rsf100049147" 12232545 37.33 TRUE 1.63
"slat_m" "chr5" "rsf100049152" 12236015 37.33 TRUE 1.63
"slat_m" "chr5" "rsf100049156" 12237047 37.33 TRUE 1.63
"slat_m" "chr5" "rsf100049158" 12238033 37.33 TRUE 1.63
"slat_m" "chr5" "rsf100100856" 12714507 39.02 TRUE 1.58
"slat_m" "chr5" "rsf100078525" 12777406 39.02 TRUE 1.58
"slat_m" "chr5" "rsf100221896" 15069391 41.46 TRUE 1.41
"slat_m" "chr5" "rsf100123818" 15162643 41.46 TRUE 1.41
"slat_m" "chr5" "rsf100097509" 15179957 41.46 TRUE 1.41
"slat_m" "chr5" "rsf100097505" 15182197 41.46 TRUE 1.41
"slat_m" "chr5" "rsf100040692" 15994023 41.46 TRUE 1.38
"slat_m" "chr5" "rsf100040694" 15995261 41.46 TRUE 1.38
"slat_m" "chr5" "rsf100040698" 15996633 44.35 TRUE 1.38
"slat_m" "chr5" "rsf100040704" 15998774 41.46 TRUE 1.38
"slat_m" "chr5" "rsf100040705" 15998954 44.35 TRUE 1.38
"slat_m" "chr5" "rsf100040708" 15999284 41.46 TRUE 1.38
"slat_m" "chr5" "rsf100040718" 16026977 41.46 TRUE 1.38
"slat_m" "chr5" "rsf100040725" 16031008 44.35 TRUE 1.38
"slat_m" "chr5" "rsf100040729" 16036272 41.46 TRUE 1.38
"slat_m" "chr5" "rsf100040732" 16036493 44.35 TRUE 1.38
"slat_m" "chr5" "rsf100040746" 16046054 44.35 TRUE 1.38
"slat_m" "chr5" "rsf100108620" 16189861 44.35 TRUE 1.38
"slat_m" "chr5" "rsf100039643" 16533167 44.35 TRUE 1.39
"slat_m" "chr5" "rsf100150411" 17277661 44.35 TRUE 1.38
"slat_m" "chr5" "rsf100055132" 17377625 44.35 TRUE 1.38
"slat_m" "chr5" "rsf100055130" 17378665 44.35 TRUE 1.38
"slat_m" "chr5" "rsf100055122" 17385808 50.66 TRUE 1.38
"slat_m" "chr5" "rsf100055121" 17386129 44.35 TRUE 1.38
"slat_m" "chr5" "rsf100018102" 17685309 50.66 TRUE 1.37
"slat_m" "chr5" "rsf100182827" 18350066 50.66 TRUE 1.33
"slat_m" "chr5" "rsf100180378" 18473464 50.66 TRUE 1.32
"slat_m" "chr5" "rsf100094182" 20517563 50.66 TRUE 1.05
"slat_m" "chr5" "rsf100110075" 21056428 50.66 TRUE 0.95
"slat_m" "chr5" "rsf100203330" 21312735 50.66 TRUE 0.9
"slat_m" "chr5" "rsf100095438" 21347943 50.66 TRUE 0.89
"slat_m" "chr5" "rsf100073524" 21992604 53.2 TRUE 0.77
"slat_m" "chr5" "rsf100073531" 21996169 51.4 TRUE 0.77
"slat_m" "chr5" "rsf100136576" 22796812 53.2 TRUE 0.64
"slat_m" "chr5" "rsf100202183" 22797584 53.2 TRUE 0.64
"slat_m" "chr5" "rsf100204795" 24199088 53.2 TRUE 0.47
"slat_m" "chr5" "rsf100123939" 24640641 53.2 TRUE 0.42
"slat_m" "chr5" "rsf100123928" 24650839 53.2 TRUE 0.42
"slat_m" "chr5" "rsf100123923" 24652156 53.2 TRUE 0.42
"slat_m" "chr5" "rsf100105863" 24926375 53.2 TRUE 0.4
"slat_m" "chr5" "rsf100029389" 26945869 53.2 TRUE 0.31
"slat_m" "chr5" "rsf100029377" 26950353 53.2 TRUE 0.31
"slat_m" "chr5" "rsf100051039" 27015361 53.62 TRUE 0.31
"slat_m" "chr5" "rsf100025669" 27640484 53.2 TRUE 0.32
"slat_m" "chr5" "rsf100025668" 27641146 53.2 TRUE 0.32
"slat_m" "chr5" "rsf100025666" 27641655 53.2 TRUE 0.32
"slat_m" "chr5" "rsf100025660" 27642727 53.2 TRUE 0.32
"slat_m" "chr5" "rsf100025655" 27643462 53.2 TRUE 0.32
"slat_m" "chr5" "rsf100025649" 27647086 53.2 TRUE 0.31
"slat_m" "chr5" "rsf100025642" 27648211 53.2 TRUE 0.31
"slat_m" "chr5" "rsf100025640" 27648352 53.2 TRUE 0.31
"slat_m" "chr5" "rsf100025631" 27653300 53.2 TRUE 0.31
"slat_m" "chr5" "rsf100025627" 27655615 53.2 TRUE 0.31
"slat_m" "chr5" "rsf100025624" 27657016 53.2 TRUE 0.31
"slat_m" "chr5" "rsf100025620" 27658322 53.2 TRUE 0.31
"slat_m" "chr5" "rsf100025618" 27659066 53.2 TRUE 0.31
"slat_m" "chr5" "rsf100029347" 27775523 53.2 TRUE 0.28
"slat_m" "chr5" "rsf100142434" 28523662 53.62 TRUE 0.11
"slat_m" "chr5" "rsf100030613" 29707995 53.62 TRUE -0.01
"slat_m" "chr5" "rsf100030620" 29711920 53.62 TRUE -0.01
"slat_m" "chr5" "rsf100037824" 30527325 53.62 TRUE 0.01
"slat_m" "chr5" "rsf100177891" 30593579 53.62 TRUE 0.02
"slat_m" "chr5" "rsf100096762" 30821230 53.62 TRUE 0.04
"slat_m" "chr5" "rsf100088209" 30841239 53.62 TRUE 0.04
"slat_m" "chr5" "rsf100088219" 30842779 53.62 TRUE 0.04
"slat_m" "chr5" "rsf100088220" 30843746 53.62 TRUE 0.04
"slat_m" "chr5" "rsf100097864" 31247422 53.62 TRUE 0.1
"slat_m" "chr5" "rsf100058138" 31367226 53.82 TRUE 0.09
"slat_m" "chr5" "rsf100058143" 31368473 53.62 TRUE 0.09
"slat_m" "chr5" "rsf100058145" 31370549 53.62 TRUE 0.09
"slat_m" "chr5" "rsf100058154" 31373351 53.62 TRUE 0.09
"slat_m" "chr5" "rsf100058155" 31373563 53.62 TRUE 0.09
"slat_m" "chr5" "rsf100058161" 31374700 53.82 TRUE 0.09
"slat_m" "chr5" "rsf100058168" 31377967 53.62 TRUE 0.09
"slat_m" "chr5" "rsf100058172" 31378883 53.62 TRUE 0.09
"slat_m" "chr5" "rsf100047422" 33368759 53.82 TRUE 0.04
"slat_m" "chr5" "rsf100135173" 33631056 53.82 TRUE 0.03
"slat_m" "chr5" "rsf100065883" 33801490 53.82 TRUE 0.03
"slat_m" "chr5" "rsf100028745" 33934007 53.82 TRUE 0.03
"slat_m" "chr5" "rsf100064302" 34050921 53.82 TRUE 0.03
"slat_m" "chr5" "rsf100031024" 34224842 53.82 TRUE 0.03
"slat_m" "chr5" "rsf100132727" 35286983 53.82 TRUE 0.03
"slat_m" "chr5" "rsf100084116" 35492194 53.82 TRUE 0.04
"slat_m" "chr5" "rsf100135495" 36007502 53.93 TRUE 0.05
"slat_m" "chr5" "rsf100135503" 36009242 53.93 TRUE 0.05
"slat_m" "chr5" "rsf100135504" 36011403 53.93 TRUE 0.05
"slat_m" "chr5" "rsf100135505" 36011465 53.93 TRUE 0.05
"slat_m" "chr5" "rsf100108538" 36193036 53.93 TRUE 0.04
"slat_m" "chr5" "rsf100108536" 36194610 53.93 TRUE 0.04
"slat_m" "chr5" "rsf100108527" 36206521 53.93 TRUE 0.04
"slat_m" "chr5" "rsf100108523" 36207525 53.93 TRUE 0.04
"slat_m" "chr5" "rsf100103997" 36507551 53.93 TRUE 0.04
"slat_m" "chr5" "rsf100103995" 36509163 53.93 TRUE 0.04
"slat_m" "chr5" "rsf100017362" 37686779 53.93 TRUE 0.02
"slat_m" "chr5" "rsf100017355" 37688958 53.93 TRUE 0.02
"slat_m" "chr5" "rsf100017343" 37710882 53.93 TRUE 0.02
"slat_m" "chr5" "rsf100017323" 37721503 53.93 TRUE 0.02
"slat_m" "chr5" "rsf100017320" 37723288 53.93 TRUE 0.02
"slat_m" "chr5" "rsf100141575" 37798891 54.03 TRUE 0.02
"slat_m" "chr5" "rsf100078905" 38633299 54.03 TRUE 0.02
"slat_m" "chr5" "rsf100078697" 39121355 53.93 TRUE 0.03
"slat_m" "chr5" "rsf100078699" 39125878 54.03 TRUE 0.03
"slat_m" "chr5" "rsf100078702" 39127582 54.03 TRUE 0.03
"slat_m" "chr5" "rsf100078703" 39127665 54.03 TRUE 0.03
"slat_m" "chr5" "rsf100098006" 39302058 54.03 TRUE 0.03
"slat_m" "chr5" "rsf100098019" 39308143 54.03 TRUE 0.03
"slat_m" "chr5" "rsf100098021" 39308544 54.03 TRUE 0.03
"slat_m" "chr5" "rsf100098028" 39310080 54.03 TRUE 0.03
"slat_m" "chr5" "rsf100027448" 39350359 54.03 TRUE 0.02
"slat_m" "chr5" "rsf100027452" 39353173 54.03 TRUE 0.02
"slat_m" "chr5" "rsf100072758" 39424421 54.03 TRUE 0.02
"slat_m" "chr5" "rsf100072765" 39428511 54.03 TRUE 0.02
"slat_m" "chr5" "rsf100072771" 39433182 54.03 TRUE 0.02
"slat_m" "chr5" "rsf100109706" 39443774 54.03 TRUE 0.02
"slat_m" "chr5" "rsf100109714" 39446598 54.03 TRUE 0.02
"slat_m" "chr5" "rsf100179835" 40365772 54.03 TRUE 0.01
"slat_m" "chr5" "rsf100195262" 41107501 54.03 TRUE 0.01
"slat_m" "chr5" "rsf100015917" 42122425 54.03 TRUE 0.01
"slat_m" "chr5" "rsf100045119" 42358261 54.03 TRUE 0.01
"slat_m" "chr5" "rsf100203290" 42419856 54.03 TRUE 0.01
"slat_m" "chr5" "rsf100165722" 42577289 54.03 TRUE 0.01
"slat_m" "chr5" "rsf100052197" 42606276 54.03 TRUE 0.01
"slat_m" "chr5" "rsf100052195" 42608262 54.03 TRUE 0.01
"slat_m" "chr5" "rsf100052186" 42616442 54.03 TRUE 0.01
"slat_m" "chr5" "rsf100014419" 43002986 54.03 TRUE 0.01
"slat_m" "chr5" "rsf100014400" 43039126 54.03 TRUE 0.01
"slat_m" "chr5" "rsf100014356" 43082530 54.03 TRUE 0.01
"slat_m" "chr5" "rsf100014353" 43083376 54.03 TRUE 0.01
"slat_m" "chr5" "rsf100227768" 43295248 54.03 TRUE 0.01
"slat_m" "chr5" "rsf100131920" 49430502 54.03 TRUE -0.01
"slat_m" "chr5" "rsf100028614" 49756540 54.03 TRUE -0.01
"slat_m" "chr5" "rsf100048438" 51062199 54.03 TRUE -0.01
"slat_m" "chr5" "rsf100121922" 51482388 54.03 TRUE -0.01
"slat_m" "chr5" "rsf100121920" 51482833 54.03 TRUE -0.01
"slat_m" "chr5" "rsf100121914" 51486677 54.03 TRUE -0.01
"slat_m" "chr5" "rsf100118286" 52006974 54.03 TRUE -0.01
"slat_m" "chr5" "rsf100118288" 52008363 54.03 TRUE -0.01
"slat_m" "chr5" "rsf100118290" 52009596 54.03 TRUE -0.01
"slat_m" "chr5" "rsf100122989" 52021488 54.03 TRUE -0.01
"slat_m" "chr5" "rsf100038167" 52446895 54.03 TRUE -0.01
"slat_m" "chr5" "rsf100192069" 52505405 54.03 TRUE -0.01
"slat_m" "chr5" "rsf100095673" 54769413 54.03 TRUE 0
"slat_m" "chr5" "rsf100095674" 54769465 54.03 TRUE 0
"slat_m" "chr5" "rsf100095677" 54770845 54.03 TRUE 0
"slat_m" "chr5" "rsf100095678" 54771219 54.03 TRUE 0
"slat_m" "chr5" "rsf100095681" 54772498 54.03 TRUE 0
"slat_m" "chr5" "rsf100095682" 54773203 54.03 TRUE 0
"slat_m" "chr5" "rsf100095683" 54773568 54.03 TRUE 0
"slat_m" "chr5" "rsf100095685" 54776959 54.03 TRUE 0
"slat_m" "chr5" "rsf100095687" 54777145 54.03 TRUE 0
"slat_m" "chr5" "rsf100095688" 54777211 54.03 TRUE 0
"slat_m" "chr5" "rsf100095690" 54777713 54.03 TRUE 0
"slat_m" "chr5" "rsf100095691" 54779046 54.03 TRUE 0
"slat_m" "chr5" "rsf100069314" 56379557 54.03 TRUE -0.01
"slat_m" "chr5" "rsf100069310" 56381682 54.03 TRUE -0.01
"slat_m" "chr5" "rsf100069294" 56389167 54.03 TRUE -0.01
"slat_m" "chr5" "rsf100036723" 56737759 54.03 TRUE -0.01
"slat_m" "chr5" "rsf100036713" 56752395 54.03 TRUE -0.01
"slat_m" "chr5" "rsf100096722" 56982437 54.03 TRUE -0.01
"slat_m" "chr5" "rsf100180415" 58186967 54.03 TRUE 0
"slat_m" "chr5" "rsf100044992" 58888501 54.03 TRUE 0
"slat_m" "chr5" "rsf100099497" 59235306 54.03 TRUE 0
"slat_m" "chr5" "rsf100094126" 59577870 54.03 TRUE 0.01
"slat_m" "chr5" "rsf100159617" 60460377 52.93 TRUE 0.02
"slat_m" "chr5" "rsf100140890" 64762300 54.03 TRUE 0.03
"slat_m" "chr5" "rsf100171333" 65163237 54.03 TRUE 0.02
"slat_m" "chr5" "rsf100107709" 66489582 54.03 TRUE 0.01
"slat_m" "chr5" "rsf100148130" 66912858 54.03 TRUE 0.01
"slat_m" "chr5" "rsf100120318" 67244571 54.03 TRUE 0
"slat_m" "chr5" "rsf100120316" 67254348 54.03 TRUE 0
