"set" "map" "mkr" "phys" "gen" "vld" "recombinationRate"
"slat_f" "chr4" "rsf100007579" 28603859 49.42 TRUE 0.12
"slat_f" "chr4" "rsf100007582" 28605515 49.42 TRUE 0.12
"slat_f" "chr4" "rsf100144077" 29662232 49.42 TRUE 0.07
"slat_f" "chr4" "rsf100214858" 30440699 49.63 TRUE 0.1
"slat_f" "chr4" "rsf100054938" 30468847 49.63 TRUE 0.1
"slat_f" "chr4" "rsf100086371" 30524319 49.63 TRUE 0.09
"slat_f" "chr4" "rsf100049886" 31150410 49.63 TRUE 0.06
"slat_f" "chr4" "rsf100011631" 31627619 49.01 TRUE 0.08
"slat_f" "chr4" "rsf100011635" 31629495 49.01 TRUE 0.08
"slat_f" "chr4" "rsf100011641" 31632823 49.01 TRUE 0.08
"slat_f" "chr4" "rsf100011648" 31634069 49.01 TRUE 0.08
"slat_f" "chr4" "rsf100011649" 31634302 49.01 TRUE 0.08
"slat_f" "chr4" "rsf100011652" 31634859 49.01 TRUE 0.08
"slat_f" "chr4" "rsf100011655" 31636058 49.01 TRUE 0.08
"slat_f" "chr4" "rsf100025824" 31727483 49.01 TRUE 0.08
"slat_f" "chr4" "rsf100161564" 31742846 49.01 TRUE 0.08
"slat_f" "chr4" "rsf100005049" 31931799 49.84 TRUE 0.08
"slat_f" "chr4" "rsf100005051" 31965933 49.84 TRUE 0.08
"slat_f" "chr4" "rsf100005054" 31969326 49.84 TRUE 0.08
"slat_f" "chr4" "rsf100005070" 31981519 49.84 TRUE 0.08
"slat_f" "chr4" "rsf100005080" 31984821 49.84 TRUE 0.08
"slat_f" "chr4" "rsf100005084" 31988256 49.84 TRUE 0.08
"slat_f" "chr4" "rsf100005089" 31990451 49.84 TRUE 0.08
"slat_f" "chr4" "rsf100005093" 31993824 49.84 TRUE 0.08
"slat_f" "chr4" "rsf100005104" 31996429 49.84 TRUE 0.08
"slat_f" "chr4" "rsf100005115" 31999489 49.84 TRUE 0.08
"slat_f" "chr4" "rsf100005120" 32001670 49.84 TRUE 0.08
"slat_f" "chr4" "rsf100005124" 32003682 49.84 TRUE 0.08
"slat_f" "chr4" "rsf100028274" 33416979 49.84 TRUE 0.06
"slat_f" "chr4" "rsf100131952" 33723803 49.84 TRUE 0.06
"slat_f" "chr4" "rsf100022431" 33862355 49.84 TRUE 0.06
"slat_f" "chr4" "rsf100182571" 34120615 49.95 TRUE 0.06
"slat_f" "chr4" "rsf100000684" 34374253 49.95 TRUE 0.05
"slat_f" "chr4" "rsf100000685" 34375085 49.95 TRUE 0.05
"slat_f" "chr4" "rsf100000698" 34388670 49.95 TRUE 0.05
"slat_f" "chr4" "rsf100161674" 34442514 49.95 TRUE 0.05
"slat_f" "chr4" "rsf100106483" 34800340 49.95 TRUE 0.05
"slat_f" "chr4" "rsf100004135" 35444123 49.95 TRUE 0.05
"slat_f" "chr4" "rsf100117384" 35468819 49.95 TRUE 0.05
"slat_f" "chr4" "rsf100068160" 35653016 49.95 TRUE 0.05
"slat_f" "chr4" "rsf100090532" 36110194 49.95 TRUE 0.04
"slat_f" "chr4" "rsf100043888" 36769973 49.95 TRUE 0.03
"slat_f" "chr4" "rsf100155735" 38219053 49.95 TRUE 0.02
"slat_f" "chr4" "rsf100073419" 38705456 49.95 TRUE 0.02
"slat_f" "chr4" "rsf100073412" 38712173 49.95 TRUE 0.02
"slat_f" "chr4" "rsf100108363" 38770927 49.95 TRUE 0.02
"slat_f" "chr4" "rsf100017267" 38838323 49.95 TRUE 0.02
"slat_f" "chr4" "rsf100017280" 38862817 49.95 TRUE 0.02
"slat_f" "chr4" "rsf100103823" 41027142 49.95 TRUE 0.01
"slat_f" "chr4" "rsf100125511" 41121928 49.95 TRUE 0.01
"slat_f" "chr4" "rsf100110004" 41450321 49.95 TRUE 0.01
"slat_f" "chr4" "rsf100185830" 42272746 49.95 TRUE 0.01
"slat_f" "chr4" "rsf100159790" 42622860 49.95 TRUE 0.01
"slat_f" "chr4" "rsf100023279" 42712552 49.95 TRUE 0.01
"slat_f" "chr4" "rsf100010505" 42879632 49.95 TRUE 0.01
"slat_f" "chr4" "rsf100117364" 42946496 49.95 TRUE 0.01
"slat_f" "chr4" "rsf100114314" 43182916 49.95 TRUE 0.01
"slat_f" "chr4" "rsf100082463" 44859135 49.95 TRUE 0
"slat_f" "chr4" "rsf100082468" 44929047 49.95 TRUE 0
"slat_f" "chr4" "rsf100107248" 47984762 49.95 TRUE -0.01
"slat_f" "chr4" "rsf100171273" 48005411 49.95 TRUE -0.01
"slat_f" "chr4" "rsf100089985" 49008023 49.95 TRUE -0.01
"slat_f" "chr4" "rsf100194763" 51631380 49.95 TRUE 0
"slat_f" "chr4" "rsf100030400" 52327751 49.95 TRUE 0
"slat_f" "chr4" "rsf100107605" 52408095 49.95 TRUE 0
"slat_f" "chr4" "rsf100107610" 52423768 49.95 TRUE 0
"slat_f" "chr4" "rsf100107611" 52423860 49.95 TRUE 0
"slat_f" "chr4" "rsf100060117" 52473214 49.95 TRUE 0
"slat_f" "chr4" "rsf100060120" 52473656 49.95 TRUE 0
"slat_f" "chr4" "rsf100182944" 54351900 49.95 TRUE 0
"slat_f" "chr4" "rsf100022191" 58715581 49.95 TRUE -0.01
"slat_f" "chr4" "rsf100022215" 64623797 49.95 TRUE 0
"slat_f" "chr4" "rsf100022202" 64629186 49.95 TRUE 0
"slat_f" "chr4" "rsf100022201" 64631993 49.95 TRUE 0
"slat_f" "chr4" "rsf100022193" 64636822 49.95 TRUE 0
"slat_f" "chr4" "rsf100022186" 64641138 49.95 TRUE 0
"slat_f" "chr4" "rsf100051638" 64818695 49.95 TRUE 0
"slat_f" "chr4" "rsf100172956" 66861473 49.95 TRUE 0
"slat_f" "chr4" "rsf100026105" 67693818 49.95 TRUE 0
"slat_f" "chr4" "rsf100016288" 73718953 49.95 TRUE 0
"slat_f" "chr4" "rsf100069623" 73731596 49.95 TRUE 0
"slat_f" "chr4" "rsf100107189" 76452902 49.95 TRUE 0
"slat_f" "chr4" "rsf100214862" 78353140 49.95 TRUE 0
"slat_f" "chr4" "rsf100216747" 78452423 49.95 TRUE 0
"slat_f" "chr4" "rsf100204879" 79930423 49.95 TRUE 0
"slat_f" "chr4" "rsf100024898" 95450400 49.95 TRUE 0.03
"slat_f" "chr4" "rsf100059792" 96011065 49.95 TRUE 0.03
"slat_f" "chr4" "rsf100138338" 96708695 49.95 TRUE 0.03
"slat_f" "chr4" "rsf100020609" 97205113 49.95 TRUE 0.03
"slat_f" "chr4" "rsf100020602" 97209218 49.95 TRUE 0.03
"slat_f" "chr4" "rsf100020590" 97217459 49.95 TRUE 0.03
"slat_f" "chr4" "rsf100020587" 97217930 49.95 TRUE 0.03
"slat_f" "chr4" "rsf100020582" 97219389 49.95 TRUE 0.03
"slat_f" "chr4" "rsf100020581" 97219828 49.95 TRUE 0.03
"slat_f" "chr4" "rsf100007278" 97332822 49.95 TRUE 0.03
"slat_f" "chr4" "rsf100007267" 97412488 49.95 TRUE 0.03
"slat_f" "chr4" "rsf100021527" 98113104 49.95 TRUE 0.03
"slat_f" "chr4" "rsf100021523" 98122686 49.95 TRUE 0.03
"slat_f" "chr4" "rsf100225407" 98559151 49.95 TRUE 0.04
"slat_f" "chr4" "rsf100141104" 98874997 50.05 TRUE 0.04
"slat_f" "chr4" "rsf100141098" 98879605 50.05 TRUE 0.04
"slat_f" "chr4" "rsf100086461" 99575756 50.15 TRUE 0.04
"slat_f" "chr4" "rsf100019167" 100595441 50.36 TRUE 0.04
"slat_f" "chr4" "rsf100019163" 100597856 50.36 TRUE 0.04
"slat_f" "chr4" "rsf100019156" 100600162 50.36 TRUE 0.04
"slat_f" "chr4" "rsf100019153" 100600951 50.36 TRUE 0.04
"slat_f" "chr4" "rsf100019152" 100601031 50.36 TRUE 0.04
"slat_f" "chr4" "rsf100019147" 100602168 50.36 TRUE 0.04
"slat_f" "chr4" "rsf100019140" 100604100 50.36 TRUE 0.04
"slat_f" "chr4" "rsf100019138" 100611059 50.36 TRUE 0.04
"slat_f" "chr4" "rsf100019135" 100612956 50.36 TRUE 0.04
"slat_f" "chr4" "rsf100019134" 100613026 50.36 TRUE 0.04
"slat_f" "chr4" "rsf100019131" 100614664 50.36 TRUE 0.04
"slat_f" "chr4" "rsf100019129" 100614840 50.36 TRUE 0.04
"slat_f" "chr4" "rsf100136033" 101002788 50.36 TRUE 0.04
"slat_f" "chr4" "rsf100136030" 101004004 50.36 TRUE 0.04
"slat_f" "chr4" "rsf100114212" 101126473 50.47 TRUE 0.04
"slat_f" "chr4" "rsf100217928" 102044297 50.57 TRUE 0.04
"slat_f" "chr4" "rsf100010690" 102431894 50.57 TRUE 0.04
"slat_f" "chr4" "rsf100032567" 103140411 50.57 TRUE 0.04
"slat_f" "chr4" "rsf100110920" 103925755 50.57 TRUE 0.04
"slat_f" "chr4" "rsf100001136" 104030315 50.57 TRUE 0.04
"slat_f" "chr4" "rsf100001102" 104044571 50.57 TRUE 0.04
"slat_f" "chr4" "rsf100001096" 104048498 50.57 TRUE 0.04
"slat_f" "chr4" "rsf100001089" 104052039 50.57 TRUE 0.04
"slat_f" "chr4" "rsf100001080" 104056579 50.57 TRUE 0.04
"slat_f" "chr4" "rsf100001074" 104059065 50.57 TRUE 0.04
"slat_f" "chr4" "rsf100001060" 104066447 50.57 TRUE 0.04
"slat_f" "chr4" "rsf100001055" 104068252 50.57 TRUE 0.04
"slat_f" "chr4" "rsf100001049" 104072760 50.57 TRUE 0.04
"slat_f" "chr4" "rsf100001046" 104075706 50.57 TRUE 0.04
"slat_f" "chr4" "rsf100001044" 104076094 50.57 TRUE 0.04
"slat_f" "chr4" "rsf100001037" 104077160 50.57 TRUE 0.04
"slat_f" "chr4" "rsf100001034" 104078514 50.57 TRUE 0.04
"slat_f" "chr4" "rsf100062188" 104478341 50.57 TRUE 0.04
"slat_f" "chr4" "rsf100062192" 104490486 50.67 TRUE 0.04
"slat_f" "chr4" "rsf100062197" 104493742 50.67 TRUE 0.04
"slat_f" "chr4" "rsf100062198" 104496810 50.67 TRUE 0.04
"slat_f" "chr4" "rsf100062205" 104499680 50.67 TRUE 0.04
"slat_f" "chr4" "rsf100143531" 104754715 50.67 TRUE 0.04
"slat_f" "chr4" "rsf100143533" 104756521 50.67 TRUE 0.04
"slat_f" "chr4" "rsf100073699" 105360358 50.67 TRUE 0.05
"slat_f" "chr4" "rsf100073706" 105363913 50.67 TRUE 0.05
"slat_f" "chr4" "rsf100073711" 105365050 50.67 TRUE 0.05
"slat_f" "chr4" "rsf100073715" 105366841 50.67 TRUE 0.05
"slat_f" "chr4" "rsf100073726" 105368880 50.67 TRUE 0.05
"slat_f" "chr4" "rsf100098736" 105499412 50.67 TRUE 0.05
"slat_f" "chr4" "rsf100098740" 105503928 50.67 TRUE 0.05
"slat_f" "chr4" "rsf100052153" 105650118 50.67 TRUE 0.05
"slat_f" "chr4" "rsf100052157" 105652418 50.67 TRUE 0.05
"slat_f" "chr4" "rsf100052160" 105654162 50.67 TRUE 0.05
"slat_f" "chr4" "rsf100052162" 105654390 50.67 TRUE 0.05
"slat_f" "chr4" "rsf100052165" 105654722 50.67 TRUE 0.05
"slat_f" "chr4" "rsf100066988" 105707689 50.67 TRUE 0.05
"slat_f" "chr4" "rsf100154020" 106009538 50.67 TRUE 0.05
"slat_f" "chr4" "rsf100154016" 106012537 50.67 TRUE 0.05
"slat_f" "chr4" "rsf100176665" 106922844 50.67 TRUE 0.05
"slat_f" "chr4" "rsf100139796" 107212090 50.67 TRUE 0.05
"slat_f" "chr4" "rsf100040005" 108021127 50.67 TRUE 0.05
"slat_f" "chr4" "rsf100091242" 108653739 50.67 TRUE 0.05
"slat_f" "chr4" "rsf100091245" 108654045 50.67 TRUE 0.05
"slat_f" "chr4" "rsf100120539" 108913628 50.67 TRUE 0.05
"slat_f" "chr4" "rsf100120541" 108915854 50.67 TRUE 0.05
"slat_f" "chr4" "rsf100014207" 110226759 50.67 TRUE 0.05
"slat_f" "chr4" "rsf100099974" 110526685 50.67 TRUE 0.05
"slat_f" "chr4" "rsf100074003" 111968497 50.67 TRUE 0.06
"slat_f" "chr4" "rsf100074004" 111969835 50.67 TRUE 0.06
"slat_f" "chr4" "rsf100074013" 111973691 50.67 TRUE 0.06
"slat_f" "chr4" "rsf100122556" 112205695 50.67 TRUE 0.06
"slat_f" "chr4" "rsf100122559" 112209396 50.67 TRUE 0.06
"slat_f" "chr4" "rsf100065150" 112493391 50.67 TRUE 0.06
"slat_f" "chr4" "rsf100029174" 112657640 50.67 TRUE 0.06
"slat_f" "chr4" "rsf100029171" 112663041 50.67 TRUE NA
"slat_f" "chr5" "rsf100100848" 519206 3 TRUE NA
"slat_f" "chr5" "rsf100100847" 519367 3 TRUE 2.84
"slat_f" "chr5" "rsf100100844" 522946 3 TRUE 2.84
"slat_f" "chr5" "rsf100100834" 559566 3 TRUE 2.84
"slat_f" "chr5" "rsf100100832" 563793 3 TRUE 2.84
"slat_f" "chr5" "rsf100048891" 657768 3 TRUE 2.83
"slat_f" "chr5" "rsf100048880" 715036 3 TRUE 2.83
"slat_f" "chr5" "rsf100048872" 717335 3 TRUE 2.83
"slat_f" "chr5" "rsf100004078" 1124212 0.1 TRUE 2.78
"slat_f" "chr5" "rsf100166210" 1128112 3.1 TRUE 2.78
"slat_f" "chr5" "rsf100166207" 1129265 3.1 TRUE 2.78
"slat_f" "chr5" "rsf100000591" 1496645 4.47 TRUE 2.76
"slat_f" "chr5" "rsf100087822" 1761248 5.52 TRUE 2.74
"slat_f" "chr5" "rsf100107238" 1910820 5.84 TRUE 2.73
"slat_f" "chr5" "rsf100107237" 1910955 5.84 TRUE 2.73
"slat_f" "chr5" "rsf100113953" 2066768 6.04 TRUE 2.72
"slat_f" "chr5" "rsf100120306" 2500221 7.3 TRUE 2.69
"slat_f" "chr5" "rsf100039333" 2917562 9.54 TRUE 2.66
"slat_f" "chr5" "rsf100094562" 2933846 9.54 TRUE 2.66
"slat_f" "chr5" "rsf100151449" 2951798 9.64 TRUE 2.66
"slat_f" "chr5" "rsf100005163" 3323463 10.8 TRUE 2.63
"slat_f" "chr5" "rsf100005164" 3326691 10.9 TRUE 2.63
"slat_f" "chr5" "rsf100005178" 3374977 11.21 TRUE 2.63
"slat_f" "chr5" "rsf100005183" 3376995 11.21 TRUE 2.63
"slat_f" "chr5" "rsf100005185" 3378696 11.21 TRUE 2.63
"slat_f" "chr5" "rsf100005206" 3411543 11.53 TRUE 2.63
"slat_f" "chr5" "rsf100005207" 3411669 11.53 TRUE 2.63
"slat_f" "chr5" "rsf100005209" 3412017 11.53 TRUE 2.63
"slat_f" "chr5" "rsf100005210" 3412167 11.53 TRUE 2.63
"slat_f" "chr5" "rsf100074903" 3477846 11.74 TRUE 2.62
"slat_f" "chr5" "rsf100074912" 3493982 11.84 TRUE 2.62
"slat_f" "chr5" "rsf100074915" 3494959 11.84 TRUE 2.62
"slat_f" "chr5" "rsf100074918" 3496969 11.84 TRUE 2.62
"slat_f" "chr5" "rsf100193526" 3740006 12.89 TRUE 2.6
"slat_f" "chr5" "rsf100158879" 4171092 14.16 TRUE 2.57
"slat_f" "chr5" "rsf100201908" 5337883 15.21 TRUE 2.48
"slat_f" "chr5" "rsf100147782" 6149223 16.79 TRUE 2.44
"slat_f" "chr5" "rsf100236600" 7025445 18.16 TRUE 2.39
"slat_f" "chr5" "rsf100188488" 7108509 18.68 TRUE 2.38
"slat_f" "chr5" "rsf100162290" 7121337 19.73 TRUE 2.38
"slat_f" "chr5" "rsf100049133" 12217080 31.01 TRUE 2.07
"slat_f" "chr5" "rsf100049144" 12225466 31.01 TRUE 2.07
"slat_f" "chr5" "rsf100049146" 12232279 31.11 TRUE 2.07
"slat_f" "chr5" "rsf100049147" 12232545 31.11 TRUE 2.07
"slat_f" "chr5" "rsf100049152" 12236015 31.21 TRUE 2.07
"slat_f" "chr5" "rsf100049156" 12237047 31.11 TRUE 2.07
"slat_f" "chr5" "rsf100049158" 12238033 31.11 TRUE 2.07
"slat_f" "chr5" "rsf100100856" 12714507 32.8 TRUE 2.06
"slat_f" "chr5" "rsf100078525" 12777406 32.9 TRUE 2.07
"slat_f" "chr5" "rsf100221896" 15069391 35.75 TRUE 2.03
"slat_f" "chr5" "rsf100123818" 15162643 36.06 TRUE 2.01
"slat_f" "chr5" "rsf100097509" 15179957 36.06 TRUE 2.01
"slat_f" "chr5" "rsf100097505" 15182197 36.06 TRUE 2.01
"slat_f" "chr5" "rsf100040692" 15994023 38.08 TRUE 1.82
"slat_f" "chr5" "rsf100040694" 15995261 38.08 TRUE 1.82
"slat_f" "chr5" "rsf100040698" 15996633 38.08 TRUE 1.82
"slat_f" "chr5" "rsf100040704" 15998774 38.08 TRUE 1.82
"slat_f" "chr5" "rsf100040705" 15998954 38.08 TRUE 1.82
"slat_f" "chr5" "rsf100040708" 15999284 38.08 TRUE 1.82
"slat_f" "chr5" "rsf100040718" 16026977 38.08 TRUE 1.84
"slat_f" "chr5" "rsf100040725" 16031008 38.08 TRUE 1.84
"slat_f" "chr5" "rsf100040729" 16036272 38.08 TRUE 1.84
"slat_f" "chr5" "rsf100040732" 16036493 38.18 TRUE 1.84
"slat_f" "chr5" "rsf100040746" 16046054 38.18 TRUE 1.85
"slat_f" "chr5" "rsf100108620" 16189861 38.91 TRUE 1.92
"slat_f" "chr5" "rsf100039643" 16533167 39.02 TRUE 2
"slat_f" "chr5" "rsf100150411" 17277661 41.03 TRUE 1.7
"slat_f" "chr5" "rsf100055132" 17377625 41.35 TRUE 1.7
"slat_f" "chr5" "rsf100055130" 17378665 41.35 TRUE 1.7
"slat_f" "chr5" "rsf100055122" 17385808 41.35 TRUE 1.7
"slat_f" "chr5" "rsf100055121" 17386129 41.35 TRUE 1.7
"slat_f" "chr5" "rsf100018102" 17685309 42.93 TRUE 1.68
"slat_f" "chr5" "rsf100182827" 18350066 44.73 TRUE 1.63
"slat_f" "chr5" "rsf100180378" 18473464 44.84 TRUE 1.62
"slat_f" "chr5" "rsf100094182" 20517563 46.53 TRUE 1.32
"slat_f" "chr5" "rsf100110075" 21056428 48.44 TRUE 1.2
"slat_f" "chr5" "rsf100203330" 21312735 48.96 TRUE 1.14
"slat_f" "chr5" "rsf100095438" 21347943 48.96 TRUE 1.13
"slat_f" "chr5" "rsf100073524" 21992604 49.17 TRUE 0.98
"slat_f" "chr5" "rsf100073531" 21996169 49.17 TRUE 0.98
"slat_f" "chr5" "rsf100136576" 22796812 49.49 TRUE 0.84
"slat_f" "chr5" "rsf100202183" 22797584 49.49 TRUE 0.84
"slat_f" "chr5" "rsf100204795" 24199088 49.8 TRUE 0.7
"slat_f" "chr5" "rsf100123939" 24640641 50.22 TRUE 0.69
"slat_f" "chr5" "rsf100123928" 24650839 50.22 TRUE 0.69
"slat_f" "chr5" "rsf100123923" 24652156 50.32 TRUE 0.69
"slat_f" "chr5" "rsf100105863" 24926375 50.32 TRUE 0.55
"slat_f" "chr5" "rsf100029389" 26945869 50.53 TRUE 0.22
"slat_f" "chr5" "rsf100029377" 26950353 50.53 TRUE 0.22
"slat_f" "chr5" "rsf100051039" 27015361 51.26 TRUE 0.23
"slat_f" "chr5" "rsf100025669" 27640484 50.63 TRUE 0.38
"slat_f" "chr5" "rsf100025668" 27641146 50.63 TRUE 0.38
"slat_f" "chr5" "rsf100025666" 27641655 50.63 TRUE 0.38
"slat_f" "chr5" "rsf100025660" 27642727 50.63 TRUE 0.38
"slat_f" "chr5" "rsf100025655" 27643462 50.63 TRUE 0.38
"slat_f" "chr5" "rsf100025649" 27647086 50.63 TRUE 0.38
"slat_f" "chr5" "rsf100025642" 27648211 50.63 TRUE 0.38
"slat_f" "chr5" "rsf100025640" 27648352 50.63 TRUE 0.38
"slat_f" "chr5" "rsf100025631" 27653300 50.63 TRUE 0.38
"slat_f" "chr5" "rsf100025627" 27655615 50.63 TRUE 0.38
"slat_f" "chr5" "rsf100025624" 27657016 50.63 TRUE 0.38
"slat_f" "chr5" "rsf100025620" 27658322 50.63 TRUE 0.38
"slat_f" "chr5" "rsf100025618" 27659066 50.63 TRUE 0.37
"slat_f" "chr5" "rsf100029347" 27775523 50.63 TRUE 0.31
"slat_f" "chr5" "rsf100142434" 28523662 51.68 TRUE 0.34
"slat_f" "chr5" "rsf100030613" 29707995 51.26 TRUE 0.39
"slat_f" "chr5" "rsf100030620" 29711920 51.26 TRUE 0.39
"slat_f" "chr5" "rsf100037824" 30527325 51.36 TRUE 0.38
"slat_f" "chr5" "rsf100177891" 30593579 51.36 TRUE 0.37
"slat_f" "chr5" "rsf100096762" 30821230 51.36 TRUE 0.36
"slat_f" "chr5" "rsf100088209" 30841239 51.47 TRUE 0.36
"slat_f" "chr5" "rsf100088219" 30842779 51.47 TRUE 0.36
"slat_f" "chr5" "rsf100088220" 30843746 51.47 TRUE 0.36
"slat_f" "chr5" "rsf100097864" 31247422 52.62 TRUE 0.33
"slat_f" "chr5" "rsf100058138" 31367226 52.73 TRUE 0.35
"slat_f" "chr5" "rsf100058143" 31368473 52.73 TRUE 0.35
"slat_f" "chr5" "rsf100058145" 31370549 52.73 TRUE 0.35
"slat_f" "chr5" "rsf100058154" 31373351 52.73 TRUE 0.35
"slat_f" "chr5" "rsf100058155" 31373563 52.73 TRUE 0.35
"slat_f" "chr5" "rsf100058161" 31374700 52.73 TRUE 0.35
"slat_f" "chr5" "rsf100058168" 31377967 52.73 TRUE 0.35
"slat_f" "chr5" "rsf100058172" 31378883 52.73 TRUE 0.35
"slat_f" "chr5" "rsf100047422" 33368759 52.94 TRUE 0.33
"slat_f" "chr5" "rsf100135173" 33631056 53.25 TRUE 0.28
"slat_f" "chr5" "rsf100065883" 33801490 52.94 TRUE 0.27
"slat_f" "chr5" "rsf100028745" 33934007 53.35 TRUE 0.26
"slat_f" "chr5" "rsf100064302" 34050921 53.35 TRUE 0.25
"slat_f" "chr5" "rsf100031024" 34224842 53.46 TRUE 0.24
"slat_f" "chr5" "rsf100132727" 35286983 53.46 TRUE 0.2
"slat_f" "chr5" "rsf100084116" 35492194 53.46 TRUE 0.2
"slat_f" "chr5" "rsf100135495" 36007502 53.67 TRUE 0.2
"slat_f" "chr5" "rsf100135503" 36009242 53.67 TRUE 0.2
"slat_f" "chr5" "rsf100135504" 36011403 53.67 TRUE 0.2
"slat_f" "chr5" "rsf100135505" 36011465 53.67 TRUE 0.2
"slat_f" "chr5" "rsf100108538" 36193036 53.67 TRUE 0.19
"slat_f" "chr5" "rsf100108536" 36194610 53.67 TRUE 0.19
"slat_f" "chr5" "rsf100108527" 36206521 53.67 TRUE 0.19
"slat_f" "chr5" "rsf100108523" 36207525 53.67 TRUE 0.19
"slat_f" "chr5" "rsf100103997" 36507551 53.77 TRUE 0.17
"slat_f" "chr5" "rsf100103995" 36509163 53.77 TRUE 0.17
"slat_f" "chr5" "rsf100017362" 37686779 53.77 TRUE 0.13
"slat_f" "chr5" "rsf100017355" 37688958 53.77 TRUE 0.13
"slat_f" "chr5" "rsf100017343" 37710882 53.77 TRUE 0.12
"slat_f" "chr5" "rsf100017323" 37721503 53.87 TRUE 0.12
"slat_f" "chr5" "rsf100017320" 37723288 53.87 TRUE 0.12
"slat_f" "chr5" "rsf100141575" 37798891 53.87 TRUE 0.12
"slat_f" "chr5" "rsf100078905" 38633299 53.87 TRUE 0.11
"slat_f" "chr5" "rsf100078697" 39121355 53.87 TRUE 0.1
"slat_f" "chr5" "rsf100078699" 39125878 53.98 TRUE 0.1
"slat_f" "chr5" "rsf100078702" 39127582 53.98 TRUE 0.1
"slat_f" "chr5" "rsf100078703" 39127665 53.98 TRUE 0.1
"slat_f" "chr5" "rsf100098006" 39302058 53.98 TRUE 0.07
"slat_f" "chr5" "rsf100098019" 39308143 53.98 TRUE 0.07
"slat_f" "chr5" "rsf100098021" 39308544 53.98 TRUE 0.07
"slat_f" "chr5" "rsf100098028" 39310080 53.98 TRUE 0.07
"slat_f" "chr5" "rsf100027448" 39350359 53.98 TRUE 0.07
"slat_f" "chr5" "rsf100027452" 39353173 53.98 TRUE 0.07
"slat_f" "chr5" "rsf100072758" 39424421 53.98 TRUE 0.09
"slat_f" "chr5" "rsf100072765" 39428511 53.98 TRUE 0.09
"slat_f" "chr5" "rsf100072771" 39433182 53.98 TRUE 0.09
"slat_f" "chr5" "rsf100109706" 39443774 53.98 TRUE 0.1
"slat_f" "chr5" "rsf100109714" 39446598 53.98 TRUE 0.1
"slat_f" "chr5" "rsf100179835" 40365772 54.08 TRUE 0.06
"slat_f" "chr5" "rsf100195262" 41107501 54.08 TRUE 0.05
"slat_f" "chr5" "rsf100015917" 42122425 54.08 TRUE 0.05
"slat_f" "chr5" "rsf100045119" 42358261 54.19 TRUE 0.05
"slat_f" "chr5" "rsf100203290" 42419856 54.19 TRUE 0.05
"slat_f" "chr5" "rsf100165722" 42577289 54.29 TRUE 0.06
"slat_f" "chr5" "rsf100052197" 42606276 54.29 TRUE 0.06
"slat_f" "chr5" "rsf100052195" 42608262 54.29 TRUE 0.06
"slat_f" "chr5" "rsf100052186" 42616442 54.29 TRUE 0.06
"slat_f" "chr5" "rsf100014419" 43002986 54.29 TRUE 0.05
"slat_f" "chr5" "rsf100014400" 43039126 54.29 TRUE 0.05
"slat_f" "chr5" "rsf100014356" 43082530 54.29 TRUE 0.05
"slat_f" "chr5" "rsf100014353" 43083376 54.29 TRUE 0.05
"slat_f" "chr5" "rsf100227768" 43295248 54.29 TRUE 0.05
"slat_f" "chr5" "rsf100131920" 49430502 54.29 TRUE 0.01
"slat_f" "chr5" "rsf100028614" 49756540 54.29 TRUE 0.01
"slat_f" "chr5" "rsf100048438" 51062199 54.29 TRUE 0.02
"slat_f" "chr5" "rsf100121922" 51482388 54.29 TRUE 0.03
"slat_f" "chr5" "rsf100121920" 51482833 54.29 TRUE 0.03
"slat_f" "chr5" "rsf100121914" 51486677 54.29 TRUE 0.03
"slat_f" "chr5" "rsf100118286" 52006974 54.39 TRUE 0.02
"slat_f" "chr5" "rsf100118288" 52008363 54.39 TRUE 0.02
"slat_f" "chr5" "rsf100118290" 52009596 54.39 TRUE 0.02
"slat_f" "chr5" "rsf100122989" 52021488 54.39 TRUE 0.02
"slat_f" "chr5" "rsf100038167" 52446895 54.5 TRUE 0.02
"slat_f" "chr5" "rsf100192069" 52505405 54.5 TRUE 0.02
"slat_f" "chr5" "rsf100095673" 54769413 54.5 TRUE 0.03
"slat_f" "chr5" "rsf100095674" 54769465 54.5 TRUE 0.03
"slat_f" "chr5" "rsf100095677" 54770845 54.5 TRUE 0.02
"slat_f" "chr5" "rsf100095678" 54771219 54.5 TRUE 0.02
"slat_f" "chr5" "rsf100095681" 54772498 54.5 TRUE 0.02
"slat_f" "chr5" "rsf100095682" 54773203 54.5 TRUE 0.02
"slat_f" "chr5" "rsf100095683" 54773568 54.5 TRUE 0.02
"slat_f" "chr5" "rsf100095685" 54776959 54.5 TRUE 0.02
"slat_f" "chr5" "rsf100095687" 54777145 54.5 TRUE 0.02
"slat_f" "chr5" "rsf100095688" 54777211 54.5 TRUE 0.02
"slat_f" "chr5" "rsf100095690" 54777713 54.5 TRUE 0.03
"slat_f" "chr5" "rsf100095691" 54779046 54.5 TRUE 0.03
"slat_f" "chr5" "rsf100069314" 56379557 54.5 TRUE 0.02
"slat_f" "chr5" "rsf100069310" 56381682 54.5 TRUE 0.02
"slat_f" "chr5" "rsf100069294" 56389167 54.5 TRUE 0.02
"slat_f" "chr5" "rsf100036723" 56737759 54.5 TRUE 0.02
"slat_f" "chr5" "rsf100036713" 56752395 54.5 TRUE 0.02
"slat_f" "chr5" "rsf100096722" 56982437 54.39 TRUE 0.02
