chr	start	end	countMale	countFemale	ratioF_M	ratioM_F
chr9	9937908	9994316	67.63	40.34	0.596480851693036	1.67649975210709
chr9	9994316	10994316	66.56	32.78	0.492487980769231	2.03050640634533
chr9	10994316	11994316	71.43	32.36	0.453030939381212	2.20735475896168
chr9	11994316	12143377	48.55	5.99	0.123377960865088	8.10517529215359
chr9	12243377	12506619	48.55	5.99	0.123377960865088	8.10517529215359
chr9	12506619	13506619	72.52	30.38	0.418918918918919	2.38709677419355
chr9	13506619	14506619	70.5	46.75	0.663120567375887	1.50802139037433
chr9	14506619	15506619	69.35	39.75	0.573179524152848	1.74465408805031
chr9	15506619	16506619	65.5	44.66	0.681832061068702	1.4666368114644
chr9	16506619	17506619	70.26	38.63	0.549814972957586	1.81879368366554
chr9	17506619	18506619	66.85	42.08	0.629468960359013	1.58864068441065
chr9	18506619	19506619	70.02	35.89	0.51256783776064	1.9509612705489
chr9	19506619	20506619	67.62	27.34	0.404318249038746	2.47329919531822
chr9	20506619	21399733	58.05	17.46	0.30077519379845	3.32474226804124
chr9	21499733	22417259	60.99	23.15	0.379570421380554	2.63455723542117
chr9	22417259	23417259	71.73	32.03	0.44653561968493	2.23946300343428
chr9	23417259	24417259	73.95	46.52	0.629073698444895	1.5896388650043
chr9	24417259	25417259	66.41	29.4	0.442704411986147	2.25884353741497
chr9	25417259	26417259	68.48	41.93	0.612295560747664	1.63319818745528
chr9	26417259	27417259	70.1	39.56	0.564336661911555	1.77199191102123
chr9	27417259	28417259	71.46	33.17	0.464175762664428	2.15435634609587
chr9	28417259	29417259	71.19	23.03	0.323500491642085	3.09118541033435
chr9	29417259	30417259	68.6	32.96	0.480466472303207	2.08131067961165
chr9	30417259	31417259	67.78	31.23	0.460755385069342	2.17034902337496
chr9	31417259	32417259	64.77	36.31	0.560599042766713	1.78380611401818
chr9	32417259	33417259	70.85	38.42	0.54227240649259	1.84409161894846
chr9	33417259	34417259	72.22	36.03	0.498892273608419	2.00444074382459
chr9	34417259	35417259	70.4	55.41	0.787073863636364	1.27052878541779
chr9	35417259	36417259	67.36	60.07	0.891775534441805	1.12135841518229
chr9	36417259	37417259	73.29	63.21	0.862464183381089	1.15946843853821
chr9	37417259	38417259	74.26	54.26	0.730676003231888	1.36859565057132
chr9	38417259	39417259	70.19	62.08	0.884456475281379	1.13063788659794
chr9	39417259	40417259	72.82	52.59	0.722191705575391	1.38467389237498
chr9	40417259	41417259	74.84	38.92	0.520042757883485	1.92291880781089
chr9	41417259	42417259	68.5	37.25	0.543795620437956	1.83892617449664
chr9	42417259	43417259	74.21	59.56	0.802587252391861	1.24597044996642
chr9	43417259	44417259	70.74	41.97	0.593299406276506	1.6854896354539
chr9	44417259	45417259	72.64	40.97	0.564014317180617	1.77300463753966
chr9	45417259	46417259	64.11	45.1	0.703478396506005	1.42150776053215
chr9	46417259	47417259	75.5	56.59	0.74953642384106	1.33415797844142
chr9	47417259	48417259	70.1	65.81	0.938801711840228	1.06518766144963
chr9	48417259	49417259	71.21	37.77	0.530403033281843	1.88535875033095
chr9	49417259	50417259	74.53	61.21	0.821280021467865	1.21761150138866
chr9	50417259	51417259	71.94	48.04	0.667778704475952	1.49750208159867
chr9	51417259	52417259	73.74	56.54	0.766748033631679	1.30420940926777
chr9	52417259	53417259	69.88	42.62	0.609902690326274	1.63960581886438
chr9	53417259	54417259	72.77	70.97	0.975264532087399	1.02536282936452
chr9	54417259	55417259	68.73	35.54	0.517095882438528	1.93387732132808
chr9	55417259	56417259	71.41	49.44	0.692340008402185	1.44437702265372
chr9	56417259	57417259	77.9	67.17	0.862259306803594	1.15974393330356
chr9	57417259	58417259	73.91	28.58	0.386686510621026	2.58607417774668
chr9	58417259	59417259	67.94	33.64	0.495142773035031	2.01961950059453
chr9	59417259	60417259	75.34	67.62	0.897531191929918	1.11416740609287
chr9	60417259	61417259	78.06	68.66	0.879579810402255	1.13690649577629
chr9	61417259	62417259	69.58	63.81	0.917073871802242	1.09042469832315
chr9	62417259	63417259	68.33	68.32	0.999853651397629	1.00014637002342
chr9	63417259	64417259	71.55	63.46	0.886932215234102	1.12748187834857
chr9	64417259	65417259	78.19	83.49	1.06778360404144	0.936519343633968
chr9	65417259	66417259	79.88	47.55	0.595267901852779	1.67991587802313
chr9	66417259	67417259	69.69	37.27	0.534796957956665	1.86986852696539
chr9	67417259	68417259	73.1	64.07	0.876470588235294	1.14093959731544
chr9	68417259	69417259	74.13	71.72	0.967489545393228	1.03360290016732
chr9	69417259	70417259	73.89	70.19	0.949925565029097	1.05271406183217
chr9	70417259	71123890	473.9	932.27	1.9672293732855	0.508329132118378
chr9	71223890	72014597	61.55	63.63	1.03379366368806	0.967311016815967
chr9	72014597	73014597	76.31	69.71	0.913510680120561	1.09467795151341
chr9	73014597	74014597	71.99	67.07	0.931657174607584	1.07335619502013
chr9	74014597	75014597	73.62	39.52	0.536810649280087	1.86285425101215
chr9	75014597	76014597	70.45	37.6	0.533711852377573	1.87367021276596
chr9	76014597	77014597	72.65	71.15	0.979353062629043	1.02108222066058
chr9	77014597	78014597	78.45	67.41	0.859273422562141	1.16377392078327
chr9	78014597	79014597	74	71.67	0.968513513513514	1.03251011580857
chr9	79014597	80014597	73.28	72.66	0.991539301310044	1.00853289292596
chr9	80014597	81014597	81.51	77.87	0.955342902711324	1.04674457429048
chr9	81014597	82014597	73.29	64.88	0.885250375221722	1.12962392108508
chr9	82014597	82739569	69.25	44.35	0.64043321299639	1.56144306651635
chr9	82760478	83014597	69.25	44.35	0.64043321299639	1.56144306651635
chr9	83014597	84014597	68.69	54.77	0.797350414907556	1.25415373379587
chr9	84014597	84721159	66.71	71.32	1.0691050816969	0.935361749859787
chr9	84721659	85014597	66.71	71.32	1.0691050816969	0.935361749859787
chr9	85014597	86014597	69.11	69.82	1.01027347706555	0.989830993984532
chr9	86014597	87014597	73.32	84.16	1.14784506273868	0.871197718631179
chr9	87014597	88014597	69.61	56.59	0.812957908346502	1.23007598515639
chr9	88014597	89014597	70.27	70.3	1.00042692471894	0.999573257467994
chr9	89014597	90014597	70.3	71.54	1.0176386913229	0.982667039418507
chr9	90014597	91014597	69.26	33.26	0.480219462893445	2.0823812387252
chr9	91014597	92014597	70.29	59.96	0.853037416417698	1.17228152101401
chr9	92014597	93014597	67.89	67.75	0.99793784062454	1.00206642066421
chr9	93014597	94014597	74.33	81.48	1.09619265437912	0.912248404516446
chr9	94014597	95014597	73.9	80.37	1.08755074424899	0.919497324872465
chr9	95014597	96014597	73.28	77.09	1.0519923580786	0.9505772473732
chr9	96014597	97014597	70.41	74.82	1.06263314870047	0.941058540497193
chr9	97014597	98014597	70.63	73.99	1.04757185332012	0.954588457899716
chr9	98014597	99014597	72.21	48.77	0.675391220052624	1.48062333401681
chr9	99014597	100014597	73.77	78.06	1.05815372102481	0.945042275172944
chr9	100014597	101014597	71.3	64.33	0.902244039270687	1.10834758277631
chr9	101014597	102014597	68.34	78.55	1.14940005853088	0.870019096117123
chr9	102014597	103014597	72	66.73	0.926805555555556	1.07897497377491
chr9	103014597	104014597	74.73	62.83	0.840760069583835	1.18939996816807
chr9	104014597	105014597	70.65	24.93	0.352866242038217	2.83393501805054
chr9	105014597	106014597	71.32	54.1	0.758553000560853	1.31829944547135
chr9	106014597	107014597	64.93	52.44	0.807638995841676	1.2381769641495
chr9	107014597	108014597	65.83	42.14	0.640133677654565	1.56217370669198
chr9	108014597	108499793	75.18	79.03	1.0512104283054	0.951284322409212
chr9	108500293	109014597	75.18	79.03	1.0512104283054	0.951284322409212
chr9	109014597	110014597	75.92	76.76	1.01106427818757	0.989056800416884
chr9	110014597	111014597	80.11	91.95	1.14779677942829	0.871234366503534
chr9	111014597	112014597	76.85	86.08	1.12010409889395	0.892774163568773
chr9	112014597	113014597	77.67	68.78	0.885541393073259	1.12925268973539
chr9	113014597	114014597	76.53	64.23	0.839278714229714	1.19149929939281
chr9	114014597	115014597	76.84	47.51	0.618297761582509	1.61734371711219
chr9	115014597	116014597	76.94	83.11	1.08019235768131	0.925761039586091
chr9	116014597	117014597	71.08	74.77	1.05191333708497	0.950648655878026
chr9	117014597	118014597	71.89	79.52	1.10613437195716	0.904049295774648
chr9	118014597	119014597	70.29	67.48	0.960022762839664	1.04164196799052
chr9	119014597	120014597	69.47	70.6	1.01626601410681	0.98399433427762
chr9	120014597	121014597	71.99	72	1.00013890818169	0.999861111111111
chr9	121014597	122014597	71.87	75.54	1.05106442187283	0.951416468096373
chr9	122014597	123014597	72.01	50.88	0.706568532148313	1.41529088050314
chr9	123014597	124014597	75.4	91.06	1.20769230769231	0.828025477707006
chr9	124014597	124427373	73.14	80.27	1.09748427672956	0.911174785100287
chr9	124427873	125014597	73.14	80.27	1.09748427672956	0.911174785100287
chr9	125014597	126014597	78.8	60.99	0.773984771573604	1.29201508444007
chr9	126014597	127014597	73.02	68.47	0.937688304574089	1.06645246093179
chr9	127014597	128014597	80.87	83.99	1.03858043773958	0.962852720561972
chr9	128014597	129014597	76.76	68.27	0.889395518499218	1.12435916215029
chr9	129014597	130014597	74.99	73.78	0.983864515268703	1.01640010843047
chr9	130014597	131014597	80.44	95.45	1.18659870711089	0.842744892613934
chr9	131014597	132014597	79.89	94.64	1.18462886468895	0.844146238377008
chr9	132014597	133014597	74.56	90.32	1.21137339055794	0.825509300265722
chr9	133014597	134014597	78.73	86.02	1.09259494474787	0.915252266914671
chr9	134014597	135014597	77.38	82.59	1.06733005944689	0.936917302336845
chr9	135014597	136014597	74.94	71.51	0.954230050707233	1.04796531953573
chr9	136014597	137014597	75.25	80.64	1.07162790697674	0.933159722222222
chr9	137014597	138014597	71.75	84.54	1.17825783972125	0.848710669505559
chr9	138014597	139014597	76.62	78.8	1.02845210127904	0.972335025380711
chr9	139014597	140014597	74.09	77.91	1.05155891483331	0.950969066872032
chr9	140014597	141014597	72.82	79.11	1.08637736885471	0.920490456326634
chr9	141014597	142014597	76.15	83.31	1.09402495075509	0.914055935661985
chr9	142014597	143014597	77.01	73.42	0.953382677574341	1.04889675837646
chr9	143014597	144014597	77.53	77.71	1.00232168192958	0.997683695792047
chr9	144014597	145014597	78.74	88.52	1.1242062484125	0.889516493447808
chr9	145014597	146014597	73.06	90.2	1.23460169723515	0.809977827050998
chr9	146014597	146552055	69.97	71.3	1.01900814634844	0.981346423562412
chr9	146590433	147014597	69.97	71.3	1.01900814634844	0.981346423562412
chr9	147014597	148014597	79.1	84.38	1.06675094816688	0.937425930315241
chr9	148014597	149014597	76.61	65.72	0.857851455423574	1.16570298234936
chr9	149014597	150014597	70.3	37.71	0.536415362731152	1.86422699549191
chr9	150014597	151014597	69.14	23.91	0.345820075209719	2.89167712254287
chr9	151014597	152014597	70.76	54.66	0.772470322215941	1.29454811562386
chr9	152014597	153014597	74.64	60.12	0.805466237942122	1.24151696606786
chr9	153014597	154014597	70.72	52.93	0.748444570135747	1.33610428868317
chr9	154014597	155014597	80.91	85.42	1.05574094673094	0.947202060407399
chr9	155014597	156014597	72.37	72.47	1.00138178803372	0.998620118669794
chr9	156014597	157014597	73.43	77.81	1.059648644968	0.943709034828428
chr9	157014597	158014597	73.65	67.36	0.91459606245757	1.09337885985748
chr9	158014597	159014597	68.26	45.33	0.66407852329329	1.50584601808957
chr9	159014597	160014597	69.59	66.2	0.951286104325334	1.0512084592145
chr9	160014597	161014597	69.89	69.57	0.995421376448705	1.00459968377174
chr9	161014597	162014597	72.34	78.04	1.07879458114459	0.926960533059969
chr9	162014597	163014597	93.74	93.22	0.994452741625773	1.00557820210255
chr9	163014597	164014597	78.18	36.39	0.465464313123561	2.14839241549876
chr9	164014597	165014597	70.04	49.94	0.71302113078241	1.40248297957549
chr9	165014597	166014597	69.26	67.59	0.975887958417557	1.02470779701139
chr9	166014597	167014597	78.15	74.52	0.953550863723608	1.04871175523349
chr9	167014597	168014597	77.26	76.64	0.991975148848045	1.00808977035491
chr9	168014597	169014597	73.5	45.51	0.619183673469388	1.61502966381015
chr9	169014597	170014597	71.48	35.28	0.493564633463906	2.02607709750567
chr9	170014597	171014597	75.66	82.71	1.09318001586043	0.914762422923468
chr9	171014597	172014597	75.89	86.94	1.14560548161813	0.872900851161721
chr9	172014597	173014597	75.05	73.99	0.985876082611592	1.01432626030545
chr9	173014597	174014597	76.81	69.96	0.910818903788569	1.09791309319611
chr9	174014597	175014597	75.33	32.93	0.437143236426391	2.28757971454601
chr9	175014597	176014597	73.72	59.64	0.809007053716766	1.23608316566063
chr9	176014597	177014597	70.22	72.32	1.02990600968385	0.970962389380531
chr9	177014597	178014597	73.67	69.42	0.942310302701235	1.0612215499856
chr9	178014597	179014597	75.99	63.74	0.838794578233978	1.19218700972702
chr9	179014597	180014597	71.15	39.18	0.550667603654251	1.815977539561
chr9	180014597	181014597	70.64	61.62	0.872310305775764	1.14638104511522
chr9	181014597	182014597	71.12	61.87	0.869938132733408	1.14950703087118
chr9	182014597	182315578	115.85	122.59	1.05817867932672	0.94501998531691
chr9	182316078	183014597	115.85	122.59	1.05817867932672	0.94501998531691
chr9	183014597	184014597	71.53	61.64	0.861736334405145	1.16044776119403
chr9	184014597	185014597	75.15	52.92	0.704191616766467	1.42006802721088
chr9	185014597	186014597	71.87	46	0.64004452483651	1.56239130434783
chr9	186014597	187014597	72.78	67.75	0.930887606485298	1.07424354243542
chr9	187014597	188014597	72.06	61.07	0.847488204274216	1.1799574259047
chr9	188014597	188510255	74.49	57.05	0.765874614042153	1.3056967572305
chr9	188510894	189014597	74.49	57.05	0.765874614042153	1.3056967572305
chr9	189014597	190014597	76.23	53.41	0.700642791551882	1.42726081258191
chr9	190014597	191014597	66.68	62.08	0.931013797240552	1.07409793814433
chr9	191014597	192014597	69.18	40.67	0.587886672448685	1.70100811408901
chr9	192014597	193014597	70.21	47.63	0.678393391254807	1.47407096367835
chr9	193014597	194014597	75.7	55.9	0.738441215323646	1.35420393559928
chr9	194014597	195014597	67.06	32.55	0.485386221294363	2.06021505376344
chr9	195014597	196014597	72.82	58.34	0.801153529250206	1.24820020569078
chr9	196014597	197014597	68.63	10.35	0.150808684248871	6.63091787439614
chr9	197014597	197224659	65.47	11.42	0.174431037116236	5.73292469352014
chr9	197324659	198011921	65.47	11.42	0.174431037116236	5.73292469352014
chr9	198011921	199011921	63.42	13.58	0.214128035320088	4.67010309278351
chr9	199011921	200011921	66.83	16.08	0.240610504264552	4.15609452736318
chr9	200011921	200151632	59.76	8.98	0.150267737617135	6.65478841870824
chr9	200251632	200960872	59.76	8.98	0.150267737617135	6.65478841870824
chr9	200960872	201960872	72.94	34.82	0.477378667397861	2.09477311889719
chr9	201960872	202960872	72.64	51.62	0.710627753303965	1.407206509105
chr9	202960872	203960872	74.69	45.42	0.608113535948588	1.64442976662263
chr9	203960872	204960872	69.49	40.3	0.57993955964887	1.724317617866
chr9	204960872	205438187	48.95	30	0.612870275791624	1.63166666666667
chr9	205538187	205609134	48.95	30	0.612870275791624	1.63166666666667
chr9	205709134	205847975	48.95	30	0.612870275791624	1.63166666666667
chr9	205847975	205962432	62.67	48.52	0.774214137545875	1.29163231657049
chr9	205962599	206847975	62.67	48.52	0.774214137545875	1.29163231657049
chr9	206847975	207196906	158.01	157.62	0.997531801784697	1.00247430529121
chr9	207197006	207847975	158.01	157.62	0.997531801784697	1.00247430529121
chr9	207847975	208847975	70.29	73.45	1.04495660833689	0.956977535738598
chr9	208847975	209847975	77.48	67.39	0.869772844605059	1.14972547855765
chr9	209847975	210847975	70.67	72.22	1.02193292769209	0.978537801163113
chr9	210847975	211847975	68.12	64.72	0.950088079859072	1.05253399258344
chr9	211847975	212847975	69.02	68.54	0.993045494059693	1.00700320980449
chr9	212847975	213847975	77.57	78.49	1.01186025525332	0.988278761625685
chr9	213847975	214029501	84.27	65.03	0.771686246588347	1.29586344763955
chr9	214030001	214847975	84.27	65.03	0.771686246588347	1.29586344763955
chr9	214847975	215847975	73.64	44.86	0.60917979359044	1.64155149353544
chr9	215847975	215927283	68.07	108.14	1.58865873365653	0.629461808766414
chr9	215927783	216847975	68.07	108.14	1.58865873365653	0.629461808766414
chr9	216847975	217847975	59.95	94.09	1.56947456213511	0.637155914549899
chr9	217847975	218224407	65.99	71.29	1.08031519927262	0.925655772198064
chr9	218224907	218847975	65.99	71.29	1.08031519927262	0.925655772198064
chr9	218847975	219847975	62.75	49.91	0.795378486055777	1.25726307353236
chr9	219847975	219884744	258.12	222.1	0.860452502711917	1.16217919855921
chr9	219884844	220608705	258.12	222.1	0.860452502711917	1.16217919855921
chr9	220609205	220847975	258.12	222.1	0.860452502711917	1.16217919855921
chr9	220847975	220996442	53.42	64.28	1.20329464619993	0.83105164903547
chr9	220996942	221086614	53.42	64.28	1.20329464619993	0.83105164903547
chr9	221087114	221847975	53.42	64.28	1.20329464619993	0.83105164903547
chr9	221847975	222847975	50.07	37.22	0.743359296984222	1.34524449220849
chr9	222847975	223847975	43.28	27.93	0.645332717190388	1.54958825635517
chr9	223847975	224318904	50.72	60.24	1.18769716088328	0.841965471447543
chr9	224319404	224847975	50.72	60.24	1.18769716088328	0.841965471447543
chr9	224847975	224979885	53.48	77.45	1.44820493642483	0.690510006455778
chr9	224980385	225837886	53.48	77.45	1.44820493642483	0.690510006455778
chr9	225837986	225847975	53.48	77.45	1.44820493642483	0.690510006455778
chr9	225847975	226323644	125.77	569.75	4.5300946171583	0.220745941202282
chr10	1	183623	54.92	87.06	1.58521485797524	0.63082931311739
chr10	184123	536516	54.92	87.06	1.58521485797524	0.63082931311739
chr10	537016	893046	54.92	87.06	1.58521485797524	0.63082931311739
chr10	893546	1000000	54.92	87.06	1.58521485797524	0.63082931311739
chr10	1000000	1180477	55.72	64.32	1.15434314429289	0.866293532338309
chr10	1180977	1625611	55.72	64.32	1.15434314429289	0.866293532338309
chr10	1626111	1944399	55.72	64.32	1.15434314429289	0.866293532338309
chr10	1944899	2000000	55.72	64.32	1.15434314429289	0.866293532338309
chr10	2000000	2090764	54.71	68.01	1.24309998172181	0.804440523452433
chr10	2091264	2835852	54.71	68.01	1.24309998172181	0.804440523452433
chr10	2836352	3000000	54.71	68.01	1.24309998172181	0.804440523452433
chr10	3000000	3186943	62.14	74.33	1.19616993884776	0.836001614422171
chr10	3187443	3985072	62.14	74.33	1.19616993884776	0.836001614422171
chr10	3985572	4000000	62.14	74.33	1.19616993884776	0.836001614422171
chr10	4000000	4424136	62.03	64.57	1.04094792842173	0.960662846523153
chr10	4424636	5000000	62.03	64.57	1.04094792842173	0.960662846523153
chr10	5000000	5918073	62.57	61.59	0.984337541953013	1.01591167397305
chr10	5918573	6000000	62.57	61.59	0.984337541953013	1.01591167397305
chr10	6000000	6390930	56.27	58.52	1.03998578283277	0.961551606288448
chr10	6391430	6765717	56.27	58.52	1.03998578283277	0.961551606288448
chr10	6766217	7000000	56.27	58.52	1.03998578283277	0.961551606288448
chr10	7000000	7115568	63.95	29.72	0.464738076622361	2.15174966352625
chr10	7115668	8000000	63.95	29.72	0.464738076622361	2.15174966352625
chr10	8000000	8661751	56.72	50.67	0.893335684062059	1.11940003947109
chr10	8661851	9000000	56.72	50.67	0.893335684062059	1.11940003947109
chr10	9000000	10000000	64.03	41.33	0.645478681867874	1.54923784176143
chr10	10000000	11000000	64.16	48.3	0.752805486284289	1.32836438923395
chr10	11000000	11434229	67.84	75.76	1.11674528301887	0.89545934530095
chr10	11434329	12000000	67.84	75.76	1.11674528301887	0.89545934530095
chr10	12000000	13000000	67.02	65.35	0.975082065055207	1.02555470543229
chr10	13000000	14000000	70.04	52.21	0.74543118218161	1.34150545872438
chr10	14000000	15000000	69.15	47.7	0.689804772234273	1.4496855345912
chr10	15000000	16000000	70.46	49.22	0.698552370139086	1.4315318976026
chr10	16000000	17000000	74.71	33.04	0.442243340918217	2.2611985472155
chr10	17000000	18000000	69.71	53.46	0.766891407258643	1.30396558174336
chr10	18000000	19000000	72.04	51.02	0.708217656857302	1.41199529596237
chr10	19000000	20000000	72.44	50.22	0.693263390392049	1.44245320589407
chr10	20000000	21000000	71.39	45.76	0.640986132511556	1.56009615384615
chr10	21000000	22000000	73.61	44.79	0.608477109088439	1.64344719803528
chr10	22000000	23000000	78.26	64.82	0.828264758497317	1.207343412527
chr10	23000000	24000000	75.77	57.85	0.763494786854956	1.30976663785653
chr10	24000000	25000000	67.22	42.83	0.637161559059804	1.569460658417
chr10	25000000	26000000	74.86	52.47	0.700908362276249	1.42672003049362
chr10	26000000	27000000	69.73	52.02	0.746020364262154	1.34044598231449
chr10	27000000	28000000	66.24	64.47	0.973278985507246	1.02745463006049
chr10	28000000	29000000	69.03	33.59	0.48660002897291	2.05507591545103
chr10	29000000	29992273	70.15	44.55	0.635067712045616	1.57463524130191
chr10	29992773	30000000	70.15	44.55	0.635067712045616	1.57463524130191
chr10	30000000	31000000	75.82	47.99	0.63294645212345	1.57991248176703
chr10	31000000	32000000	74.79	59.71	0.798368765877791	1.25255401105343
chr10	32000000	33000000	74.79	57.71	0.771627222890761	1.29596257147808
chr10	33000000	34000000	71.06	65.79	0.925837320574163	1.08010335917313
chr10	34000000	35000000	72.98	65.32	0.895039736914223	1.11726883037355
chr10	35000000	36000000	78.77	51.95	0.6595150437984	1.5162656400385
chr10	36000000	37000000	75.09	79.34	1.05659874816886	0.946433072851021
chr10	37000000	38000000	81.63	69.71	0.853975254195761	1.17099411849089
chr10	38000000	39000000	72.62	59.2	0.815202423574773	1.22668918918919
chr10	39000000	40000000	67.79	48.38	0.713674583271869	1.4011988424969
chr10	40000000	41000000	68.29	36.57	0.535510323619856	1.86737763193875
chr10	41000000	42000000	69.89	43.15	0.617398769494921	1.61969872537659
chr10	42000000	43000000	80.17	97.5	1.216165647998	0.82225641025641
chr10	43000000	44000000	74.28	70.12	0.943995691976306	1.0593268682259
chr10	44000000	45000000	80.28	76.14	0.948430493273543	1.05437352245863
chr10	45000000	46000000	79.02	85.11	1.07706909643128	0.928445541064505
chr10	46000000	47000000	87	92.21	1.05988505747126	0.943498535950548
chr10	47000000	48000000	79.21	98.35	1.24163615705088	0.805388917132689
chr10	48000000	49000000	83.71	102.31	1.22219567554653	0.818199589482944
chr10	49000000	50000000	81.65	87.25	1.06858542559706	0.935816618911175
chr10	50000000	51000000	74.74	72.03	0.963740968691464	1.03762321255033
chr10	51000000	52000000	80.44	89.66	1.11461959224267	0.897167075619005
chr10	52000000	53000000	83.1	78.34	0.942719614921781	1.06076078631606
chr10	53000000	54000000	64.4	63.88	0.991925465838509	1.00814026299311
chr10	54000000	55000000	78.27	89.97	1.14948256036796	0.869956652217406
chr10	55000000	55526159	78.15	85.09	1.08880358285349	0.918439299565166
chr10	55526659	56000000	78.15	85.09	1.08880358285349	0.918439299565166
chr10	56000000	57000000	77.46	92.46	1.19364833462432	0.837767683322518
chr10	57000000	58000000	59.16	53.75	0.908553076402975	1.1006511627907
chr10	58000000	59000000	73.37	91.52	1.24737631184408	0.801682692307692
chr10	59000000	60000000	77.5	87.25	1.1258064516129	0.888252148997135
chr10	60000000	60962682	117.05	115.81	0.989406236651004	1.01070719281582
chr10	60963182	61000000	117.05	115.81	0.989406236651004	1.01070719281582
chr10	61000000	62000000	78.83	91.16	1.15641253329951	0.864743308468627
chr10	62000000	63000000	75.45	85.03	1.12697150430749	0.887333882159238
chr10	63000000	64000000	80.03	101.94	1.27377233537423	0.785069648813027
chr10	64000000	65000000	76.44	99.54	1.3021978021978	0.767932489451477
chr10	65000000	66000000	79.99	118.05	1.47580947618452	0.677594239728928
chr10	66000000	67000000	73.96	90.28	1.22065981611682	0.819229065130704
chr10	67000000	68000000	75.08	88.69	1.18127330847096	0.846544142518886
chr10	68000000	69000000	135.9	139.92	1.02958057395143	0.971269296740995
chr10	69000000	69061162	88.63	87.71	0.989619767573056	1.01048911184586
chr10	69061662	70000000	88.63	87.71	0.989619767573056	1.01048911184586
chr10	70000000	71000000	73.45	85.46	1.16351259360109	0.85946641703721
chr10	71000000	72000000	70.58	89.46	1.26749787475205	0.788955957970042
chr10	72000000	73000000	68.66	83.98	1.2231284590737	0.817575613241248
chr10	73000000	74000000	71.59	85.43	1.19332308981701	0.837996020133443
chr10	74000000	75000000	78.35	97.8	1.24824505424378	0.801124744376278
chr10	75000000	76000000	73.03	89.55	1.22620840750377	0.815522054718035
chr10	76000000	77000000	72.37	85.87	1.18654138455161	0.84278560614883
chr10	77000000	78000000	77.21	91.38	1.18352545007123	0.844933245786824
chr10	78000000	79000000	72.62	86.94	1.19719085651336	0.835288704853922
chr10	79000000	80000000	71.76	102.5	1.4283723522854	0.70009756097561
chr10	80000000	81000000	70.26	81.04	1.15343011670937	0.866979269496545
chr10	81000000	82000000	75.28	87.59	1.16352284803401	0.8594588423336
chr10	82000000	83000000	72.13	92.22	1.27852488562318	0.782151377141618
chr10	83000000	84000000	70.98	91.12	1.28374189912651	0.778972783143108
chr10	84000000	85000000	75.32	93.23	1.23778544875199	0.807894454574708
chr10	85000000	86000000	73.24	95.96	1.31021299836155	0.763234681117132
chr10	86000000	87000000	81.78	108.08	1.32159452188799	0.756661732050333
chr10	87000000	88000000	76.34	95.54	1.25150641865339	0.799037052543437
chr10	88000000	89000000	80.07	120.76	1.50818034220057	0.663050679032792
chr10	89000000	90000000	83.11	105.19	1.26567200096258	0.79009411541021
chr10	90000000	91000000	78.91	108.05	1.36928145989102	0.730310041647385
chr10	91000000	92000000	78.34	107.64	1.3740107224917	0.727796358231141
chr10	92000000	93000000	77.27	103.58	1.34049437038954	0.745993435026067
chr10	93000000	94000000	79.49	111.32	1.40042772675808	0.714067553000359
chr10	94000000	95000000	81.81	97.91	1.19679745752353	0.835563272393014
chr10	95000000	96000000	82.94	113.19	1.36472148541114	0.732750242954325
chr10	96000000	97000000	78.83	111.7	1.41697323354053	0.705729632945389
chr10	97000000	98000000	79.42	96.01	1.20888944850164	0.827205499427143
chr10	98000000	99000000	75.09	87.6	1.16660007990411	0.857191780821918
chr10	99000000	100000000	72.82	71.17	0.977341389728097	1.02318392581144
chr10	100000000	100015762	78.15	98.36	1.25860524632118	0.794530296868646
chr10	100016262	101000000	78.15	98.36	1.25860524632118	0.794530296868646
chr10	101000000	102000000	80.32	102.22	1.2726593625498	0.785756212091567
chr10	102000000	103000000	75.02	85.17	1.13529725406558	0.880826582129858
chr10	103000000	104000000	81.2	105.03	1.29347290640394	0.773112444063601
chr10	104000000	105000000	79.59	92.96	1.16798592788039	0.856174698795181
chr10	105000000	106000000	78.84	109.56	1.3896499238965	0.71960569550931
chr10	106000000	107000000	82.09	91.6	1.11584845900841	0.89617903930131
chr10	107000000	108000000	79.66	76.74	0.963344212904846	1.03805056033359
chr10	108000000	109000000	71.47	58.21	0.814467608786904	1.22779591135544
chr10	109000000	110000000	78.43	84.34	1.07535381869183	0.929926488024662
chr10	110000000	111000000	72.72	90.25	1.24106160616062	0.805761772853186
chr10	111000000	112000000	72.75	72.36	0.994639175257732	1.00538971807629
chr10	112000000	113000000	86.2	90.25	1.0469837587007	0.955124653739612
chr10	113000000	114000000	74.37	71.61	0.962888261395724	1.03854210305823
chr10	114000000	115000000	77.11	83.86	1.08753728439891	0.919508704984498
chr10	115000000	116000000	82.13	94.54	1.15110191160356	0.868732811508356
chr10	116000000	117000000	76.85	79.82	1.03864671437866	0.962791280380857
chr10	117000000	117806696	78.4	88.59	1.12997448979592	0.884975730895135
chr10	117807196	118000000	78.4	88.59	1.12997448979592	0.884975730895135
chr10	118000000	119000000	77.76	107.79	1.38618827160494	0.721402727525745
chr10	119000000	120000000	81.64	106.27	1.30169034786869	0.768231862237696
chr10	120000000	121000000	81.49	98.82	1.21266413056817	0.824630641570532
chr10	121000000	122000000	76.26	46	0.6031995803829	1.65782608695652
