pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_hudson_fst	no_snps
POL3	FRA1	chr9	51434120	51434245	0.171806167400881	14
POL3	FRA1	chr9	51576071	51576190	0.244925533548288	8
POL3	FRA1	chr9	51601860	51601985	0.3959899749373434	6
POL3	FRA1	chr9	51602202	51602322	-0.0027972027972028	4
POL3	FRA1	chr9	51779115	51779235	0.5833333333333334	2
POL3	FRA1	chr9	51943220	51943345	0.1414141414141413	4
POL3	FRA1	chr9	52040290	52040415	0.2092972020268781	16
POL3	FRA1	chr9	52040638	52040747	0.0902872777017783	8
POL3	FRA1	chr9	52151244	52151363	0.3718820861678004	16
POL3	FRA1	chr9	52151426	52151550	0.2222222222222221	7
POL3	FRA1	chr9	52182978	52183098	0.0	1
POL3	FRA1	chr9	52183252	52183377	0.3486766398158804	4
POL3	FRA1	chr9	52214547	52214672	0.2337662337662337	2
POL3	FRA1	chr9	52214770	52214890	0.3467492260061918	2
POL3	FRA1	chr9	52494326	52494446	-0.0231271995977878	8
POL3	FRA1	chr9	52694627	52694747	0.3645083932853716	6
POL3	FRA1	chr9	52751335	52751460	-0.0293255131964806	1
POL3	FRA1	chr9	52751688	52751808	0.281637717121588	2
POL3	FRA1	chr9	52762155	52762275	0.1002331002331001	7
POL3	FRA1	chr9	52768865	52768984	0.0553846153846153	2
POL3	FRA1	chr9	52769555	52769680	-0.0259357500736811	2
POL3	FRA1	chr9	52835700	52835820	0.6904761904761905	7
POL3	FRA1	chr9	52861110	52861230	0.3222745382107931	13
POL3	FRA1	chr9	52861489	52861614	0.5536723163841808	6
POL3	FRA1	chr9	52884901	52885026	0.2270916334661354	11
POL3	FRA1	chr9	52885199	52885319	0.3547455792132804	9
POL3	FRA1	chr9	53080533	53080658	0.888888888888889	2
POL3	FRA1	chr9	53080747	53080867	0.4880382775119617	6
POL3	FRA1	chr9	53161442	53161562	0.1898217976649348	7
POL3	FRA1	chr9	53212546	53212665	0.6513636363636363	7
POL3	FRA1	chr9	53212822	53212947	0.8654757564710172	5
POL3	FRA1	chr9	53283416	53283541	0.4011764705882352	6
POL3	FRA1	chr9	53283688	53283808	0.2140522875816992	4
POL3	FRA1	chr9	53374887	53375007	-0.0761904761904762	3
POL3	FRA1	chr9	53375103	53375228	0.3892857142857143	8
POL3	FRA1	chr9	53520885	53521005	0.4702432292565119	2
POL3	FRA1	chr9	53521131	53521256	0.5176470588235295	2
POL3	FRA1	chr9	53655335	53655455	0.4814340588988476	8
POL3	FRA1	chr9	53655629	53655754	0.5328063241106719	7
POL3	FRA1	chr9	53801701	53801826	0.3769401330376939	4
POL3	FRA1	chr9	53801933	53802169	0.2786669229968199	9
POL3	FRA1	chr9	53802287	53802412	0.1554655870445344	8
POL3	FRA1	chr9	53813278	53813398	0.4303030303030303	3
POL3	FRA1	chr9	53813535	53813648	0.050179211469534	7
POL3	FRA1	chr9	53816593	53816718	0.3505501851090086	9
POL3	FRA1	chr9	53816842	53816962	0.3412969283276449	6
POL3	FRA1	chr9	53845939	53846057	-0.0683760683760683	4
POL3	FRA1	chr9	53878029	53878149	0.0081632653061224	3
POL3	FRA1	chr9	54369036	54369156	0.0888888888888889	8
POL3	FRA1	chr9	54747033	54747153	0.226668552036199	6
POL3	FRA1	chr9	54747343	54747468	0.0415526162431349	11
POL3	FRA1	chr9	55182470	55182590	0.2530345471521942	9
POL3	FRA1	chr9	55182754	55182879	0.0	2
POL3	FRA1	chr9	55354339	55354464	0.1481481481481481	3
POL3	FRA1	chr9	55480251	55480376	0.0	2
POL3	FRA1	chr9	55480426	55480546	0.0566190973430791	3
POL3	FRA1	chr9	55556541	55556661	0.5648421530774472	3
POL3	FRA1	chr9	55556843	55556968	0.1987147800296589	3
POL3	FRA1	chr9	55684976	55685101	-0.0178236397748592	5
POL3	FRA1	chr9	55685177	55685314	0.1709401709401709	2
POL3	FRA1	chr9	56072023	56072147	0.2365175277796637	4
POL3	FRA1	chr9	56072436	56072556	-0.0051282051282051	3
POL3	FRA1	chr9	56163508	56163628	0.0276190476190476	3
POL3	FRA1	chr9	56163764	56163889	0.0841269841269841	17
POL3	FRA1	chr9	56688042	56688166	0.0617913451861791	8
POL3	FRA1	chr9	56688313	56688433	-0.0599487179487179	2
POL3	FRA1	chr9	57069184	57069309	0.0941176470588234	3
POL3	FRA1	chr9	57069408	57069528	0.1256064983917571	4
POL3	FRA1	chr9	57170499	57170619	-0.0898617511520738	18
POL3	FRA1	chr9	57238372	57238492	0.2682165704478078	7
POL3	FRA1	chr9	57238564	57238687	-0.0552316089004991	7
POL3	FRA1	chr9	57255827	57255947	0.2307692307692307	3
POL3	FRA1	chr9	57256064	57256189	0.1212121212121213	3
POL3	FRA1	chr9	57272000	57272120	0.8679245283018868	9
POL3	FRA1	chr9	57272177	57272302	0.5028414658044288	28
POL3	FRA1	chr9	57599436	57599555	0.2564102564102564	2
POL3	FRA1	chr9	57612644	57612763	0.2666666666666667	4
POL3	FRA1	chr9	57612847	57612972	0.0909090909090908	1
POL3	FRA1	chr9	57830430	57830555	0.2441558441558441	2
POL3	FRA1	chr9	57830638	57830758	0.0952380952380952	2
POL3	FRA1	chr9	57847364	57847484	0.0369230769230768	3
POL3	FRA1	chr9	57993018	57993135	0.2285714285714286	2
POL3	FRA1	chr9	58060909	58061029	0.2522662522662522	4
POL3	FRA1	chr9	58061141	58061266	0.3551742375271786	5
POL3	FRA1	chr9	58094171	58094296	0.0402342755283931	7
POL3	FRA1	chr9	58094464	58094584	0.0271292552497717	9
POL3	FRA1	chr9	58095244	58095373	0.1451214192234986	4
POL3	FRA1	chr9	58095494	58095614	0.2527957336780866	9
POL3	FRA1	chr9	58661860	58661979	0.2921960668439542	10
POL3	FRA1	chr9	58662127	58662252	0.2905982905982906	7
POL3	FRA1	chr9	59275984	59276104	0.148653773227152	6
POL3	FRA1	chr9	59276310	59276435	0.3495145631067961	5
POL3	FRA1	chr9	59347666	59347781	0.1270623182127607	6
POL3	FRA1	chr9	59347871	59347992	0.2735042735042735	2
POL3	FRA1	chr9	59492559	59492679	0.3274770173646578	6
POL3	FRA1	chr9	59492795	59492920	0.3267532467532467	5
POL3	FRA1	chr9	59495593	59495713	0.0044500953591862	5
POL3	FRA1	chr9	59612014	59612139	0.0690045248868777	3
POL3	FRA1	chr9	59612447	59612572	0.0588235294117646	3
POL3	FRA1	chr9	59612705	59612941	0.0161207091406126	7
POL3	FRA1	chr9	59613151	59613276	0.3030303030303031	3
POL3	FRA1	chr9	59613541	59613666	0.1818181818181817	5
POL3	FRA1	chr9	59663745	59663870	0.0	3
POL3	FRA1	chr9	59663973	59664093	NA	1
POL3	FRA1	chr9	59668881	59669001	0.4735264735264735	4
POL3	FRA1	chr9	59721641	59721761	NA	1
POL3	FRA1	chr9	59721851	59721976	0.0	5
POL3	FRA1	chr9	59770203	59770328	0.0	1
POL3	FRA1	chr9	59770418	59770546	0.0	3
POL3	FRA1	chr9	59770547	59770653	0.2763258413413212	9
POL3	FRA1	chr9	59776952	59777072	0.0606060606060605	4
POL3	FRA1	chr9	59848884	59849030	-0.0548033526756931	6
POL3	FRA1	chr9	59849031	59849223	0.1791364977205685	8
POL3	FRA1	chr9	59849331	59849440	0.2619949494949494	6
POL3	FRA1	chr9	59853377	59853497	0.2630385487528344	3
POL3	FRA1	chr9	59943770	59943890	0.1749167591564928	14
POL3	FRA1	chr9	59944014	59944139	0.2103037293348711	13
POL3	FRA1	chr9	59980983	59981105	0.6993995252059769	6
POL3	FRA1	chr9	59981228	59981348	0.0336700336700336	4
POL3	FRA1	chr9	60203320	60203440	0.4335831632482351	6
POL3	FRA1	chr9	60203570	60203695	0.3831168831168831	3
POL3	FRA1	chr9	60229487	60229612	0.0071736011477761	3
POL3	FRA1	chr9	60229818	60229938	0.1764705882352941	1
POL3	FRA1	chr9	60493720	60493839	0.7911279302007779	13
POL3	FRA1	chr9	60494013	60494138	0.7378727191811305	9
POL3	FRA1	chr9	60676562	60676687	0.2512987012987013	6
POL3	FRA1	chr9	60677075	60677193	0.2043908472479901	7
POL3	FRA1	chr9	60744235	60744359	0.143693987172248	18
POL3	FRA1	chr9	60744445	60744565	0.0949074074074073	18
POL3	FRA1	chr9	60815643	60815768	0.2111111111111111	4
POL3	FRA1	chr9	60815824	60815944	0.0961422341496141	17
POL3	FRA1	chr9	60878493	60878674	0.5338368298368298	2
POL3	FRA1	chr9	61054366	61054486	0.0941176470588234	3
POL3	FRA1	chr9	61054676	61054799	0.932126696832579	9
POL3	FRA1	chr9	61115918	61116066	-0.0891115568220498	7
POL3	FRA1	chr9	61128125	61128245	NA	1
POL3	FRA1	chr9	61137048	61137173	0.0793650793650794	5
POL3	FRA1	chr9	61158248	61158368	0.067055167055167	27
POL3	FRA1	chr9	61158460	61158585	0.0974592390018641	24
POL3	FRA1	chr9	61347695	61347815	0.2832223420458714	7
POL3	FRA1	chr9	61347982	61348092	0.2278937031370378	9
POL3	FRA1	chr9	61410127	61410252	0.3688811188811189	2
POL3	FRA1	chr9	61410412	61410532	0.4195804195804196	6
POL3	FRA1	chr9	61571058	61571178	NA	2
POL3	FRA1	chr9	61571300	61571425	0.5474344585455695	4
POL3	FRA1	chr9	61672988	61673113	0.1874999999999999	2
POL3	FRA1	chr9	61673230	61673350	0.6121185316231755	3
POL3	FRA1	chr9	61767175	61767300	0.1538461538461538	1
POL3	FRA1	chr9	61767413	61767533	0.0592592592592592	7
POL3	FRA1	chr9	61855013	61855133	0.1318387494858083	11
POL3	FRA1	chr9	61949943	61950068	0.8333333333333333	2
POL3	FRA1	chr9	61950262	61950381	0.6894405594405595	7
POL3	FRA1	chr9	62247136	62247261	0.8275862068965518	4
POL3	FRA1	chr9	62247361	62247481	0.5428571428571428	5
POL3	FRA1	chr9	62310564	62310684	0.873666239863423	7
POL3	FRA1	chr9	62424661	62424781	0.7305194805194806	3
POL3	FRA1	chr9	62424976	62425101	0.0606060606060605	5
POL3	FRA1	chr9	62439051	62439171	0.2051282051282051	4
POL3	FRA1	chr9	62439235	62439360	0.0	7
POL3	FRA1	chr9	62461645	62461765	0.5530250747642053	9
POL3	FRA1	chr9	62484379	62484499	0.2479338842975207	8
POL3	FRA1	chr9	62484610	62484735	0.3730181067642368	13
POL3	FRA1	chr9	62502984	62503109	0.464205623598413	10
POL3	FRA1	chr9	62503251	62503371	0.1063207891852393	5
POL3	FRA1	chr9	62623713	62623838	0.0	3
POL3	FRA1	chr9	62623917	62624037	0.1818181818181817	1
POL3	FRA1	chr9	62701588	62701708	0.1478073328540618	16
POL3	FRA1	chr9	62754400	62754525	0.2417233560090703	12
POL3	FRA1	chr9	62773563	62773688	0.5029868578255674	3
POL3	FRA1	chr9	62911273	62911393	0.0603535464472072	17
POL3	FRA1	chr9	62911496	62911621	0.0638101394403915	15
POL3	FRA1	chr9	63044288	63044413	0.2366966366966366	15
POL3	FRA1	chr9	63058336	63058461	0.7389558232931727	4
POL3	FRA1	chr9	63058740	63058860	0.1134751773049645	8
POL3	FRA1	chr9	63088064	63088184	0.0	4
POL3	FRA1	chr9	63186747	63186872	0.1395872420262664	10
POL3	FRA1	chr9	63186967	63187087	0.0884615384615384	8
POL3	FRA1	chr9	63252509	63252634	0.0548951048951048	4
POL3	FRA1	chr9	63252829	63252974	0.1917808219178081	6
POL3	FRA1	chr9	63377665	63377790	0.1340393660659114	18
POL3	FRA1	chr9	63378049	63378169	0.2569296998266357	16
POL3	FRA1	chr9	63556885	63557010	0.4072727272727273	7
POL3	FRA1	chr9	63557134	63557254	0.330375506846095	10
POL3	FRA1	chr9	63642563	63642687	0.5807416267942584	9
POL3	FRA1	chr9	63642803	63642923	0.7479289940828402	10
POL3	FRA1	chr9	63739139	63739264	0.2805438074899152	6
POL3	FRA1	chr9	63766116	63766236	0.0666666666666666	5
POL3	FRA1	chr9	63766414	63766539	0.4984878135563067	10
POL3	FRA1	chr9	63792960	63793080	0.5818181818181818	5
POL3	FRA1	chr9	63793297	63793422	0.7792207792207793	8
POL3	FRA1	chr9	63925339	63925464	0.2455395072217502	8
POL3	FRA1	chr9	63989880	63990005	0.1868512110726643	8
POL3	FRA1	chr9	63990047	63990167	0.0146004239297607	6
POL3	FRA1	chr9	64055170	64055295	0.4027743373792419	20
POL3	FRA1	chr9	64055529	64055649	0.1882289300010818	15
POL3	FRA1	chr9	64070780	64070900	0.1121037754896022	7
POL3	FRA1	chr9	64071097	64071222	0.3539309175672812	6
POL3	FRA1	chr9	64278305	64278430	0.0058479532163742	3
POL3	FRA1	chr9	64432192	64432317	0.0	4
POL3	FRA1	chr9	64441592	64441716	0.2859557756339111	9
POL3	FRA1	chr9	64441785	64441907	0.0421911421911421	14
POL3	FRA1	chr9	64522324	64522444	0.1998248430886002	2
POL3	FRA1	chr9	64522572	64522697	0.3088235294117648	3
POL3	FRA1	chr9	64668956	64669076	0.3231155584746745	11
POL3	FRA1	chr9	64669254	64669379	0.457975986277873	10
POL3	FRA1	chr9	64791583	64791703	0.4924941724941726	10
POL3	FRA1	chr9	64791914	64792039	0.4225261464199517	8
POL3	FRA1	chr9	64913938	64914058	0.5641025641025642	4
POL3	FRA1	chr9	65218121	65218234	0.1925133689839571	3
POL3	FRA1	chr9	65266091	65266211	-0.0666666666666667	2
POL3	FRA1	chr9	65267852	65267972	0.1142857142857143	3
POL3	FRA1	chr9	65758302	65758435	0.0202345823733106	14
POL3	FRA1	chr9	65758436	65758546	0.0715950715950715	8
POL3	FRA1	chr9	65952995	65953115	0.2865454545454545	14
POL3	FRA1	chr9	66017755	66017880	0.2277526395173454	3
POL3	FRA1	chr9	66017987	66018107	0.2686768930361803	8
POL3	FRA1	chr9	66130893	66131018	-0.0485208261786782	5
POL3	FRA1	chr9	66131408	66131522	0.0973630831643002	5
POL3	FRA1	chr9	66159150	66159270	0.0	2
POL3	FRA1	chr9	66159316	66159441	0.4761904761904762	2
POL3	FRA1	chr9	66382782	66382907	0.0295983579791949	9
POL3	FRA1	chr9	66383312	66383432	0.0112987283718991	9
POL3	FRA1	chr9	66494875	66495000	0.2125369921980091	15
POL3	FRA1	chr9	66495124	66495244	0.2025316455696202	14
POL3	FRA1	chr9	66497344	66497469	0.1189122623526038	8
POL3	FRA1	chr9	66497559	66497679	0.2727272727272726	1
POL3	FRA1	chr9	66514293	66514413	0.1626234867688517	15
POL3	FRA1	chr9	66514469	66514594	0.0896244225748141	20
POL3	FRA1	chr9	66564030	66564150	0.0818713450292397	2
POL3	FRA1	chr9	66564217	66564340	0.7757575757575758	7
POL3	FRA1	chr9	66725685	66725805	0.1364446605088317	6
POL3	FRA1	chr9	66725869	66725994	0.0079553707004687	12
POL3	FRA1	chr9	66793827	66793947	0.7058823529411765	17
POL3	FRA1	chr9	66803816	66803940	0.2170453003786337	19
POL3	FRA1	chr9	66940189	66940314	0.7320954907161804	10
POL3	FRA1	chr9	66940564	66940681	0.7097902097902097	5
POL3	FRA1	chr9	67439335	67439460	0.0697006613296205	5
POL3	FRA1	chr9	67439662	67439802	0.2737252367010152	7
POL3	FRA1	chr9	67440064	67440189	0.1791975068172965	5
POL3	FRA1	chr9	67635490	67635610	0.0	6
POL3	FRA1	chr9	67641225	67641350	0.0322245322245322	5
POL3	FRA1	chr9	67641365	67641485	0.1153846153846153	2
POL3	FRA1	chr9	67682011	67682131	NA	4
POL3	FRA1	chr9	67784375	67784494	1.0	1
POL3	FRA1	chr9	67807539	67807659	0.6986899563318777	9
POL3	FRA1	chr9	67969107	67969227	0.2389817911557042	6
POL3	FRA1	chr9	67969276	67969400	0.1293934397382673	6
POL3	FRA1	chr9	68049139	68049261	0.3030113902324855	11
POL3	FRA1	chr9	68049474	68049594	0.2770267144139391	17
POL3	FRA1	chr9	68056679	68056799	NA	3
POL3	FRA1	chr9	68058222	68058342	0.797979797979798	14
POL3	FRA1	chr9	68061699	68061819	-0.0178466731991535	8
POL3	FRA1	chr9	68061881	68062006	0.1176902193851346	7
POL3	FRA1	chr9	68104365	68104490	0.4992810927390366	7
POL3	FRA1	chr9	68104565	68104685	0.474012474012474	6
POL3	FRA1	chr9	68232069	68232189	0.3597883597883598	6
POL3	FRA1	chr9	68602756	68602881	0.0	1
POL3	FRA1	chr9	68604983	68605103	0.1632653061224489	14
POL3	FRA1	chr9	68781256	68781381	0.1111111111111111	5
POL3	FRA1	chr9	68839722	68839847	0.8888888888888887	5
POL3	FRA1	chr9	68839935	68840055	0.0363636363636363	4
POL3	FRA1	chr9	68945614	68945751	0.4194041252864782	11
POL3	FRA1	chr9	69151109	69151234	0.8888888888888888	4
POL3	FRA1	chr9	69151504	69151624	0.3708016121809225	4
POL3	FRA1	chr9	69419751	69419871	0.0535117056856186	3
POL3	FRA1	chr9	69491157	69491282	0.3475980541197933	8
POL3	FRA1	chr9	69491422	69491541	0.3255572552447552	11
POL3	FRA1	chr9	69568980	69569100	0.1818181818181817	1
POL3	FRA1	chr9	69592998	69593123	0.7676767676767677	5
POL3	FRA1	chr9	69593312	69593431	0.0626262626262625	4
POL3	FRA1	chr9	69692145	69692270	0.2186687624690164	2
POL3	FRA1	chr9	69692390	69692626	0.4989729225023342	6
POL3	FRA1	chr9	69692753	69692878	0.2139860139860139	2
POL3	FRA1	chr9	69704083	69704208	0.1229437229437229	3
POL3	FRA1	chr9	69704314	69704434	0.1999999999999999	1
POL3	FRA1	chr9	69730001	69730121	0.0	2
POL3	FRA1	chr9	69735916	69736036	0.1389722682675507	5
POL3	FRA1	chr9	69736135	69736260	0.3628194506404945	3
POL3	FRA1	chr9	69745861	69745981	0.7333333333333334	1
POL3	FRA1	chr9	69790812	69790932	NA	1
POL3	FRA1	chr9	69791155	69791280	0.0294117647058823	4
POL3	FRA1	chr9	70001631	70001756	0.1287477954144621	2
POL3	FRA1	chr9	70307413	70307533	0.037037037037037	3
POL3	FRA1	chr9	70398774	70398899	0.6646153846153847	5
POL3	FRA1	chr9	70432877	70433002	0.290732889158086	4
POL3	FRA1	chr9	70461153	70461273	0.053990453990454	7
POL3	FRA1	chr9	70461417	70461538	0.0	1
POL3	FRA1	chr9	70477056	70477176	0.4608585858585858	4
POL3	FRA1	chr9	70477314	70477439	0.5103668261562998	3
POL3	FRA1	chr9	70482050	70482175	0.2554112554112553	3
POL3	FRA1	chr9	70568094	70568219	NA	1
POL3	FRA1	chr9	70643640	70643760	0.0712304773025835	10
POL3	FRA1	chr9	70643952	70644077	0.0902676585627731	9
POL3	FRA1	chr9	70786376	70786496	0.1758569299552905	13
POL3	FRA1	chr9	70786677	70786802	0.1117845117845117	16
POL3	FRA1	chr9	70835932	70836057	0.1300646918624446	11
POL3	FRA1	chr9	70836093	70836213	0.1054545454545454	8
POL3	FRA1	chr9	70845216	70845341	0.358974358974359	5
POL3	FRA1	chr9	70845461	70845581	0.02818694308056	8
POL3	FRA1	chr9	70875259	70875379	0.011574074074074	7
POL3	FRA1	chr9	70875416	70875541	0.1422459893048128	9
POL3	FRA1	chr9	71014587	71014814	NA	1
POL3	FRA1	chr9	71026957	71027082	0.1176470588235293	2
POL3	FRA1	chr9	71061368	71061493	1.0	2
POL3	FRA1	chr9	71078851	71078971	NA	1
POL3	FRA1	chr9	71083008	71083169	NA	4
POL3	FRA1	chr9	71083660	71083779	NA	3
POL3	FRA1	chr9	71084164	71084289	NA	1
POL3	FRA1	chr9	71092389	71092514	0.0	2
POL3	FRA1	chr9	71092814	71092935	NA	1
POL3	FRA1	chr9	71116799	71116924	NA	1
POL3	FRA1	chr9	71227792	71227912	0.1379310344827586	3
POL3	FRA1	chr9	71243380	71243500	0.0	3
POL3	FRA1	chr9	71243613	71243738	0.7666666666666666	3
POL3	FRA1	chr9	71616373	71616498	0.3351096536175445	9
POL3	FRA1	chr9	71907979	71908099	0.4545454545454546	1
POL3	FRA1	chr9	71911168	71911288	0.5610200364298725	5
POL3	FRA1	chr9	71911427	71911552	0.4310905666837869	10
POL3	FRA1	chr9	71942960	71943080	0.0620842572062083	4
POL3	FRA1	chr9	72096259	72096382	0.1818181818181817	1
POL3	FRA1	chr9	72096623	72096742	0.0	1
POL3	FRA1	chr9	72172640	72172765	0.0805194805194804	5
POL3	FRA1	chr9	72172916	72173036	0.7700534759358288	5
POL3	FRA1	chr9	72175238	72175358	0.0	2
POL3	FRA1	chr9	72175411	72175536	0.1282051282051281	4
POL3	FRA1	chr9	72239893	72240018	0.2256343816588125	15
POL3	FRA1	chr9	72328964	72329084	0.343859649122807	7
POL3	FRA1	chr9	72329191	72329314	0.3775621507678923	6
POL3	FRA1	chr9	72994051	72994176	0.1428571428571428	2
POL3	FRA1	chr9	72994350	72994470	-0.04	3
POL3	FRA1	chr9	73025660	73025780	0.1166111375535459	7
POL3	FRA1	chr9	73025966	73026091	0.1362237762237761	3
POL3	FRA1	chr9	73203217	73203337	0.2823852617970265	13
POL3	FRA1	chr9	73218673	73218800	0.1465367965367965	13
POL3	FRA1	chr9	73374509	73374629	0.6744211207775739	10
POL3	FRA1	chr9	73374799	73374924	0.6581707765918291	5
POL3	FRA1	chr9	73520445	73520564	0.3164983164983166	9
POL3	FRA1	chr9	73600468	73600588	0.7813597191190552	7
POL3	FRA1	chr9	73600723	73600848	0.0512820512820512	2
POL3	FRA1	chr9	73941209	73941329	0.1268939393939394	7
POL3	FRA1	chr9	73960166	73960291	1.0	1
POL3	FRA1	chr9	73960370	73960490	0.1111111111111111	1
POL3	FRA1	chr9	74158808	74158928	0.8700265251989389	8
POL3	FRA1	chr9	74159187	74159312	0.9012345679012346	2
POL3	FRA1	chr9	74161329	74161454	0.7860310421286031	6
POL3	FRA1	chr9	74161524	74161676	0.8181818181818182	2
POL3	FRA1	chr9	74162008	74162133	0.2181818181818181	3
POL3	FRA1	chr9	74207108	74207228	0.5647574819401444	7
POL3	FRA1	chr9	74207394	74207519	0.3619447779111644	3
POL3	FRA1	chr9	74412151	74412271	0.7740606060606061	6
POL3	FRA1	chr9	74608303	74608428	0.1488943908477759	6
POL3	FRA1	chr9	74608634	74608754	0.1416637660981552	5
POL3	FRA1	chr9	74674940	74675060	0.0	5
POL3	FRA1	chr9	74675162	74675287	0.8719851576994433	12
POL3	FRA1	chr9	74727296	74727421	0.0207407407407407	5
POL3	FRA1	chr9	74727560	74727680	-0.0628205128205127	2
POL3	FRA1	chr9	74960722	74960842	0.4	3
POL3	FRA1	chr9	74961058	74961183	0.1390374331550802	4
POL3	FRA1	chr9	75026456	75026576	0.0519480519480519	7
POL3	FRA1	chr9	75026804	75026926	0.1633986928104574	3
POL3	FRA1	chr9	75111225	75111345	-0.0505050505050505	9
POL3	FRA1	chr9	75111483	75111608	-0.0056980056980057	5
POL3	FRA1	chr9	75292918	75293038	0.0254499598761894	5
POL3	FRA1	chr9	75318482	75318607	0.7965367965367965	3
POL3	FRA1	chr9	75318724	75318844	0.7261538461538463	3
POL3	FRA1	chr9	75340224	75340344	0.3343818810946838	7
POL3	FRA1	chr9	75340510	75340635	0.8400000000000001	4
POL3	FRA1	chr9	75353197	75353322	0.5044473576634103	12
POL3	FRA1	chr9	75353455	75353572	0.850472386398809	4
POL3	FRA1	chr9	76131713	76131838	0.6940410017333094	5
POL3	FRA1	chr9	76131950	76132070	0.8507936507936508	5
POL3	FRA1	chr9	76168882	76169002	0.1987829614604462	8
POL3	FRA1	chr9	76169169	76169294	0.0966010733452593	5
POL3	FRA1	chr9	76295729	76295849	0.3091497975708502	4
POL3	FRA1	chr9	76296145	76296270	0.7670454545454545	3
POL3	FRA1	chr9	76311963	76312088	-0.0014897866137536	14
POL3	FRA1	chr9	76312410	76312530	-0.0665445665445666	13
POL3	FRA1	chr9	76545832	76545952	0.0594251039677764	14
POL3	FRA1	chr9	76604774	76604894	0.0	1
POL3	FRA1	chr9	76604977	76605102	0.0	2
POL3	FRA1	chr9	76636753	76636909	-0.0618042864263166	6
POL3	FRA1	chr9	76648150	76648270	0.8856447688564477	4
POL3	FRA1	chr9	76748368	76748488	NA	4
POL3	FRA1	chr9	76748554	76748679	0.0	3
POL3	FRA1	chr9	76764526	76764646	0.1538461538461538	8
POL3	FRA1	chr9	76764758	76764883	0.1375172142435569	7
POL3	FRA1	chr9	76815229	76815349	0.6608391608391608	5
POL3	FRA1	chr9	76815501	76815626	0.5587616267227917	8
POL3	FRA1	chr9	76846761	76846886	0.1777777777777777	2
POL3	FRA1	chr9	76846971	76847091	0.829059829059829	4
POL3	FRA1	chr9	76985139	76985264	0.2905982905982906	11
POL3	FRA1	chr9	76985412	76985525	0.3636363636363637	1
POL3	FRA1	chr9	77054033	77054156	0.281150159744409	9
POL3	FRA1	chr9	77054285	77054405	0.2999530589892036	5
POL3	FRA1	chr9	77212629	77212748	0.6762360446570973	4
POL3	FRA1	chr9	77214111	77214236	0.1712175586414937	7
POL3	FRA1	chr9	77214403	77214523	0.1464206984568974	15
POL3	FRA1	chr9	77324004	77324124	0.2647058823529412	3
POL3	FRA1	chr9	77324208	77324333	0.0	2
POL3	FRA1	chr9	77395793	77395918	0.3232323232323232	5
POL3	FRA1	chr9	77396101	77396221	0.2285714285714286	3
POL3	FRA1	chr9	77545401	77545521	0.0909090909090909	6
POL3	FRA1	chr9	77545681	77545806	0.0455840455840455	7
POL3	FRA1	chr9	77693403	77693523	NA	2
POL3	FRA1	chr9	77736349	77736469	-0.0672894467960882	5
POL3	FRA1	chr9	77736693	77736813	0.3826486013986014	8
POL3	FRA1	chr9	77841009	77841174	0.0338100717847553	6
POL3	FRA1	chr9	77841394	77841519	0.3930976430976431	3
POL3	FRA1	chr9	78009983	78010103	0.2312616960504284	4
POL3	FRA1	chr9	78010256	78010381	0.7911922787955846	7
POL3	FRA1	chr9	78061146	78061271	0.0649087221095334	7
POL3	FRA1	chr9	78061347	78061466	0.0410557184750732	8
POL3	FRA1	chr9	78114980	78115098	-0.0380952380952381	11
POL3	FRA1	chr9	78365829	78365954	0.564102564102564	11
POL3	FRA1	chr9	78366140	78366260	0.1296296296296296	6
POL3	FRA1	chr9	78425353	78425473	0.7918235610543303	4
POL3	FRA1	chr9	78425567	78425692	0.1760428626100267	3
POL3	FRA1	chr9	78538324	78538444	0.903010033444816	4
POL3	FRA1	chr9	78538646	78538771	0.2697520661157025	5
POL3	FRA1	chr9	78682509	78682634	0.33902649543588	11
POL3	FRA1	chr9	78682735	78682855	0.2587424476237804	10
POL3	FRA1	chr9	78728150	78728275	0.1574092574092573	6
POL3	FRA1	chr9	78728360	78728491	0.0213444213444213	5
POL3	FRA1	chr9	78728494	78728596	0.2626615057515128	5
POL3	FRA1	chr9	78728716	78728841	0.1411764705882353	2
POL3	FRA1	chr9	78729536	78729661	0.5706275821365336	5
POL3	FRA1	chr9	78729804	78729999	0.0	2
POL3	FRA1	chr9	78730271	78730394	0.0	1
POL3	FRA1	chr9	78740194	78740314	0.0392156862745097	2
POL3	FRA1	chr9	78759300	78759425	0.1029342703550848	14
POL3	FRA1	chr9	78759797	78759917	0.1154684095860566	13
POL3	FRA1	chr9	78872681	78872806	1.0	1
POL3	FRA1	chr9	78873021	78873141	0.0699300699300698	3
POL3	FRA1	chr9	79166293	79166413	0.4444444444444444	4
POL3	FRA1	chr9	79166495	79166620	0.6666666666666666	3
POL3	FRA1	chr9	79172256	79172391	NA	1
POL3	FRA1	chr9	79200903	79201028	0.0512820512820512	2
POL3	FRA1	chr9	79201174	79201294	0.7584722969338353	3
POL3	FRA1	chr9	79299171	79299291	-0.0011806375442739	10
POL3	FRA1	chr9	79299467	79299592	0.0972785176606832	14
POL3	FRA1	chr9	79300127	79300247	0.2566690932621532	14
POL3	FRA1	chr9	79300355	79300480	0.3697641025641026	18
POL3	FRA1	chr9	79323800	79323920	0.8701298701298701	2
POL3	FRA1	chr9	79323996	79324121	0.8181818181818182	1
