pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_hudson_fst	no_snps
FRA1	BEL1	chr8	2741332	2741436	0.4280129861525211	16
FRA1	BEL1	chr8	2741504	2741629	0.468141709469248	19
FRA1	BEL1	chr8	2862396	2862516	-0.0541105453594833	8
FRA1	BEL1	chr8	3132687	3132807	0.1764705882352941	1
FRA1	BEL1	chr8	3132853	3132978	0.1764705882352941	1
FRA1	BEL1	chr8	3528979	3529104	0.5873015873015873	8
FRA1	BEL1	chr8	3529346	3529465	0.0968984452961445	10
FRA1	BEL1	chr8	3532344	3532464	0.3041958041958041	9
FRA1	BEL1	chr8	3789166	3789286	0.0706919649811509	8
FRA1	BEL1	chr8	3789455	3789580	0.0789202305125872	12
FRA1	BEL1	chr8	3837021	3837146	0.4197767145135564	7
FRA1	BEL1	chr8	3837302	3837422	0.3817242189335212	9
FRA1	BEL1	chr8	3894869	3894989	0.3811119573495811	8
FRA1	BEL1	chr8	4083482	4083602	0.0076192913652547	7
FRA1	BEL1	chr8	4216438	4216563	0.550190985485103	9
FRA1	BEL1	chr8	4243122	4243247	0.1175200278648554	12
FRA1	BEL1	chr8	4243384	4243505	0.2128910943763127	9
FRA1	BEL1	chr8	4369625	4369856	0.1555555555555555	7
FRA1	BEL1	chr8	4965964	4966080	0.1640115505661724	12
FRA1	BEL1	chr8	4966286	4966411	0.1320481133629922	19
FRA1	BEL1	chr8	5361897	5362017	0.0606060606060605	4
FRA1	BEL1	chr8	5391457	5391577	0.0243756243756243	11
FRA1	BEL1	chr8	6267011	6267127	0.3695014662756598	11
FRA1	BEL1	chr8	6267305	6267431	0.2462180490349504	24
FRA1	BEL1	chr8	6280610	6280735	0.4259259259259259	11
FRA1	BEL1	chr8	6410361	6410481	0.0634599045813998	8
FRA1	BEL1	chr8	6560466	6560591	-0.0401891252955083	5
FRA1	BEL1	chr8	6560762	6560882	-0.0723905723905724	6
FRA1	BEL1	chr8	6561641	6561761	0.2345679012345678	7
FRA1	BEL1	chr8	6784583	6784703	0.2451718494271685	16
FRA1	BEL1	chr8	6784819	6784944	0.2023598820058997	10
FRA1	BEL1	chr8	7005319	7005439	0.6363636363636362	15
FRA1	BEL1	chr8	7005593	7005726	0.0	4
FRA1	BEL1	chr8	7036032	7036152	-0.0297110297110296	6
FRA1	BEL1	chr8	7039575	7039695	0.1397455004012381	9
FRA1	BEL1	chr8	7058504	7058629	0.025369978858351	5
FRA1	BEL1	chr8	7058648	7058768	0.0750376486472451	8
FRA1	BEL1	chr8	7165679	7165803	0.0	3
FRA1	BEL1	chr8	7165950	7166068	0.1111111111111111	3
FRA1	BEL1	chr8	7300532	7300652	-0.0593692022263449	6
FRA1	BEL1	chr8	8507857	8507982	0.2395626971898158	14
FRA1	BEL1	chr8	8514718	8514838	0.2826117416281351	14
FRA1	BEL1	chr8	8514892	8515017	0.0	5
FRA1	BEL1	chr8	9201885	9202006	0.056497175141243	9
FRA1	BEL1	chr8	9202120	9202240	0.0123456790123456	5
FRA1	BEL1	chr8	9334926	9335046	0.1594895520870405	8
FRA1	BEL1	chr8	9335112	9335237	0.0241674787568594	13
FRA1	BEL1	chr8	9346595	9346715	0.1042640968397679	9
FRA1	BEL1	chr8	9433019	9433144	-0.0513503514613392	4
FRA1	BEL1	chr8	9433343	9433463	0.0298492950899368	5
FRA1	BEL1	chr8	9559265	9559385	-0.0185185185185184	5
FRA1	BEL1	chr8	10106752	10106877	0.2039800995024875	14
FRA1	BEL1	chr8	10106998	10107218	0.2397019374068555	13
FRA1	BEL1	chr8	10107424	10107549	0.0	4
FRA1	BEL1	chr8	10357689	10357809	0.0674383088176191	11
FRA1	BEL1	chr8	10815321	10815446	0.1140887084943028	9
FRA1	BEL1	chr8	10815564	10815684	0.1533225509931	14
FRA1	BEL1	chr8	10834730	10834850	0.2561872909698996	8
FRA1	BEL1	chr8	11075871	11075991	0.0323886639676113	6
FRA1	BEL1	chr8	11101963	11102083	0.0622802611752888	7
FRA1	BEL1	chr8	11148205	11148325	0.0558839165650311	7
FRA1	BEL1	chr8	11959842	11959962	0.4117107676185487	8
FRA1	BEL1	chr8	12117712	12117832	0.3597051597051597	11
FRA1	BEL1	chr8	12357095	12357215	0.0860914662894861	8
FRA1	BEL1	chr8	12379630	12379750	-0.0399999999999999	5
FRA1	BEL1	chr8	12672750	12672870	0.0601398601398601	17
FRA1	BEL1	chr8	13478465	13478590	0.7449430365031386	6
FRA1	BEL1	chr8	13757588	13757708	-0.0627450980392156	1
FRA1	BEL1	chr8	13824842	13824962	0.5575857681395365	12
FRA1	BEL1	chr8	13976941	13977061	0.0	2
FRA1	BEL1	chr8	13977266	13977391	0.0	3
FRA1	BEL1	chr8	14069350	14069470	0.238532110091743	10
FRA1	BEL1	chr8	14069565	14069688	0.3558131492015789	12
FRA1	BEL1	chr8	14071450	14071575	0.2305154639175257	11
FRA1	BEL1	chr8	14619610	14619719	0.2675334909377463	16
FRA1	BEL1	chr8	14619770	14619896	0.1202211443175298	19
FRA1	BEL1	chr8	14850958	14851148	0.2367113760556383	11
FRA1	BEL1	chr8	14851322	14851447	0.158659768415866	12
FRA1	BEL1	chr8	15128372	15128492	0.25014245014245	5
FRA1	BEL1	chr8	15488910	15489021	0.0884685784014643	13
FRA1	BEL1	chr8	15555904	15556029	0.300552104899931	17
FRA1	BEL1	chr8	16299214	16299334	0.4315294117647058	3
FRA1	BEL1	chr8	16505824	16505949	0.4	7
FRA1	BEL1	chr8	16506038	16506158	0.0	1
FRA1	BEL1	chr8	17049007	17049132	0.2702508960573477	7
FRA1	BEL1	chr8	17049308	17049428	0.0767696909272183	4
FRA1	BEL1	chr8	17704532	17704652	-0.0666666666666666	1
FRA1	BEL1	chr8	17704679	17704804	0.1111111111111111	1
FRA1	BEL1	chr8	17890862	17890987	0.802065404475043	7
FRA1	BEL1	chr8	17891144	17891264	0.5161135161135161	10
FRA1	BEL1	chr8	18068585	18068710	0.2315018315018315	13
FRA1	BEL1	chr8	18102868	18102988	0.2977736549165121	15
FRA1	BEL1	chr8	18103089	18103214	0.1922077922077922	11
FRA1	BEL1	chr8	18151433	18151552	0.4732387353746576	12
FRA1	BEL1	chr8	18378791	18378916	0.1272727272727272	5
FRA1	BEL1	chr8	18378944	18379064	0.0	3
FRA1	BEL1	chr8	18464641	18464766	0.3420289855072463	8
FRA1	BEL1	chr8	18617126	18617252	0.1414141414141413	3
FRA1	BEL1	chr8	18617253	18617367	0.3896103896103896	2
FRA1	BEL1	chr8	18786837	18786953	0.4563522601800112	14
FRA1	BEL1	chr8	18914309	18914430	0.2894736842105262	6
FRA1	BEL1	chr8	19005858	19005983	0.1521739130434782	6
FRA1	BEL1	chr8	19028660	19028768	0.6018808777429466	8
FRA1	BEL1	chr8	19231912	19232037	0.0874551971326164	14
FRA1	BEL1	chr8	19662195	19662320	0.2245045045045045	5
FRA1	BEL1	chr8	19662607	19662727	0.0666666666666666	5
FRA1	BEL1	chr8	19690173	19690293	0.5239760239760239	9
FRA1	BEL1	chr8	19690438	19690559	0.4405594405594405	2
FRA1	BEL1	chr8	20075658	20075779	0.2249322493224932	5
FRA1	BEL1	chr8	20075950	20076070	NA	1
FRA1	BEL1	chr8	20132471	20132595	0.1246906939214632	12
FRA1	BEL1	chr8	20132700	20132820	0.3148851148851149	7
FRA1	BEL1	chr8	20240413	20240547	0.1587957497048406	5
FRA1	BEL1	chr8	20240848	20240973	0.0423976608187134	4
FRA1	BEL1	chr8	20695547	20695667	0.1444713478611784	15
FRA1	BEL1	chr8	20695867	20695982	0.1861053600184035	15
FRA1	BEL1	chr8	20943635	20943755	0.0376470588235293	2
FRA1	BEL1	chr8	21877792	21877912	0.2841581076875195	15
FRA1	BEL1	chr8	22920801	22920921	0.2418685121107266	13
FRA1	BEL1	chr8	23164846	23164996	0.3369197183659408	15
FRA1	BEL1	chr8	23165131	23165256	0.2328014974596666	15
FRA1	BEL1	chr8	23168325	23168444	-0.0158730158730158	4
FRA1	BEL1	chr8	23168795	23168912	0.2799999999999999	5
FRA1	BEL1	chr8	23169170	23169290	0.146218487394958	9
FRA1	BEL1	chr8	23567788	23567913	0.0769230769230768	10
FRA1	BEL1	chr8	23707429	23707553	0.5691261646940318	14
FRA1	BEL1	chr8	23707599	23707719	0.5521180390290339	11
FRA1	BEL1	chr8	23880866	23880986	0.456457800511509	8
FRA1	BEL1	chr8	23881183	23881308	0.3177803699383436	14
FRA1	BEL1	chr8	24954674	24954794	0.0222222222222222	6
FRA1	BEL1	chr8	24954843	24954968	0.2386083052749719	22
FRA1	BEL1	chr8	25071542	25071667	-0.0743801652892561	5
FRA1	BEL1	chr8	25071702	25071822	0.0306714562033711	7
FRA1	BEL1	chr8	25122315	25122437	0.2463583200425305	13
FRA1	BEL1	chr8	25122545	25122665	0.4800942789800729	12
FRA1	BEL1	chr8	25198366	25198491	0.1296546590664237	12
FRA1	BEL1	chr8	25439335	25439450	NA	1
FRA1	BEL1	chr8	25721335	25721448	0.7666666666666666	3
FRA1	BEL1	chr8	25721553	25721678	0.1362902831434299	5
FRA1	BEL1	chr8	25840095	25840221	0.2664249330915998	13
FRA1	BEL1	chr8	25840371	25840491	0.0512820512820512	5
FRA1	BEL1	chr8	25851495	25851615	0.1136363636363637	5
FRA1	BEL1	chr8	26495015	26495135	0.2248520710059171	7
FRA1	BEL1	chr8	26540775	26540900	0.2979433470805297	22
FRA1	BEL1	chr8	26541074	26541194	0.1785849823800487	12
FRA1	BEL1	chr8	26752702	26752821	0.2907232627512348	15
FRA1	BEL1	chr8	27650227	27650352	0.6165242165242165	5
FRA1	BEL1	chr8	27650479	27650599	0.1335565842608095	7
FRA1	BEL1	chr8	28043078	28043203	0.260793695468618	22
FRA1	BEL1	chr8	28043321	28043441	0.6308115964201024	24
FRA1	BEL1	chr8	28360448	28360573	0.4491687301025823	5
FRA1	BEL1	chr8	28393133	28393251	0.5054863108554384	10
FRA1	BEL1	chr8	28771676	28771796	0.1307359307359307	12
FRA1	BEL1	chr8	28907042	28907162	0.3843137254901961	11
FRA1	BEL1	chr8	28907285	28907410	0.0521316783594171	5
FRA1	BEL1	chr8	29400348	29400468	0.1346249379036264	20
FRA1	BEL1	chr8	29400585	29400706	0.1306376360808709	16
FRA1	BEL1	chr8	29537095	29537215	0.3406969099276791	9
FRA1	BEL1	chr8	29537292	29537417	0.3200674763832658	12
FRA1	BEL1	chr8	29981493	29981729	0.4666666666666667	2
FRA1	BEL1	chr8	29982007	29982132	0.7296650717703349	2
FRA1	BEL1	chr8	30115780	30115900	0.3834794646977388	9
FRA1	BEL1	chr8	30116008	30116133	0.3014923221108788	10
FRA1	BEL1	chr8	30577984	30578104	0.0639204545454545	14
FRA1	BEL1	chr8	31221933	31222054	0.3359062321326472	4
FRA1	BEL1	chr8	31222109	31222229	0.3080610021786492	5
FRA1	BEL1	chr8	31249884	31250009	0.3942997066025457	14
FRA1	BEL1	chr8	31250056	31250176	0.2697857697857698	18
FRA1	BEL1	chr8	31281428	31281553	0.0	7
FRA1	BEL1	chr8	31281713	31281833	0.6130583108201376	7
FRA1	BEL1	chr8	31301080	31301200	0.2727272727272727	5
FRA1	BEL1	chr8	31301266	31301391	0.3009931245225363	5
FRA1	BEL1	chr8	31307976	31308096	0.1756233840601087	17
FRA1	BEL1	chr8	31308257	31308380	0.096340713917911	19
FRA1	BEL1	chr8	31751933	31752058	0.1854545454545454	8
FRA1	BEL1	chr8	31752173	31752293	0.24	3
FRA1	BEL1	chr8	32518533	32518647	0.0888888888888889	4
FRA1	BEL1	chr8	32518818	32518942	0.6247086247086246	5
FRA1	BEL1	chr8	32895139	32895259	0.0861720595349895	6
FRA1	BEL1	chr8	32895410	32895535	0.1005821875387092	6
FRA1	BEL1	chr8	33481536	33481656	0.2941176470588235	12
FRA1	BEL1	chr8	33481771	33481896	0.1504761904761904	5
FRA1	BEL1	chr8	33929630	33929750	0.1553719008264463	2
FRA1	BEL1	chr8	34285141	34285266	0.2112211221122111	5
FRA1	BEL1	chr8	34905131	34905256	0.0	3
FRA1	BEL1	chr8	34951131	34951251	0.0	7
FRA1	BEL1	chr8	34951266	34951390	0.0555555555555555	10
FRA1	BEL1	chr8	35165969	35166088	0.1363636363636363	2
FRA1	BEL1	chr8	35243897	35244000	0.1111111111111111	1
FRA1	BEL1	chr8	35474808	35474928	0.3296703296703296	2
FRA1	BEL1	chr8	35559361	35559481	NA	2
FRA1	BEL1	chr8	35559508	35559633	0.2745098039215686	5
FRA1	BEL1	chr8	35694779	35694903	0.4187327823691459	5
FRA1	BEL1	chr8	35695096	35695216	0.3241824182418241	9
FRA1	BEL1	chr8	36222500	36222620	0.2935182142815914	21
FRA1	BEL1	chr8	36222722	36222847	0.4118560092377513	11
FRA1	BEL1	chr8	36341237	36341357	0.0376470588235294	2
FRA1	BEL1	chr8	36341588	36341713	0.3040723981900453	2
FRA1	BEL1	chr8	36483036	36483156	0.3076923076923077	10
FRA1	BEL1	chr8	36483237	36483362	0.0333333333333333	7
FRA1	BEL1	chr8	36518034	36518159	-0.0532051282051282	3
FRA1	BEL1	chr8	36646666	36646791	NA	1
FRA1	BEL1	chr8	36651833	36651958	0.0512820512820512	10
FRA1	BEL1	chr8	36652152	36652272	0.1153846153846153	6
FRA1	BEL1	chr8	36691454	36691574	0.1259259259259258	7
FRA1	BEL1	chr8	36953631	36953756	0.0932642487046631	12
FRA1	BEL1	chr8	37653083	37653203	0.2285714285714286	4
FRA1	BEL1	chr8	38174566	38174691	0.0769230769230769	13
FRA1	BEL1	chr8	38174875	38174995	0.0569500674763832	8
FRA1	BEL1	chr8	38362437	38362557	0.3891402714932127	4
FRA1	BEL1	chr8	38362912	38363037	0.3216783216783217	3
FRA1	BEL1	chr8	38703615	38703739	0.0	2
FRA1	BEL1	chr8	38703901	38704017	0.4201680672268907	3
FRA1	BEL1	chr8	38705719	38705844	0.1999999999999999	5
FRA1	BEL1	chr8	38705871	38705991	0.1481481481481481	3
FRA1	BEL1	chr8	38825865	38825990	0.1346153846153846	9
FRA1	BEL1	chr8	38826017	38826137	0.2074074074074074	7
FRA1	BEL1	chr8	38831646	38831766	-0.0627450980392156	1
FRA1	BEL1	chr8	38831960	38832085	0.3818181818181818	3
FRA1	BEL1	chr8	38866479	38866598	0.2937611408199643	3
FRA1	BEL1	chr8	38866681	38866806	0.1931818181818181	4
FRA1	BEL1	chr8	38872620	38872737	0.037037037037037	7
FRA1	BEL1	chr8	38872933	38873058	0.074074074074074	8
FRA1	BEL1	chr8	38899572	38899697	0.0444444444444444	3
FRA1	BEL1	chr8	39101775	39101895	0.2156862745098038	12
FRA1	BEL1	chr8	39203348	39203468	0.3450980392156863	8
FRA1	BEL1	chr8	39203555	39203680	0.0	4
FRA1	BEL1	chr8	39348221	39348341	0.1947662532370178	15
FRA1	BEL1	chr8	39546054	39546174	0.2201541773734286	6
FRA1	BEL1	chr8	39546341	39546464	0.3335913312693498	3
FRA1	BEL1	chr8	39617179	39617299	0.0	6
FRA1	BEL1	chr8	39617648	39617773	0.0	1
FRA1	BEL1	chr8	39830581	39830701	0.2666666666666667	1
FRA1	BEL1	chr8	39830899	39831024	0.7692307692307693	15
FRA1	BEL1	chr8	40081305	40081425	0.1101343101343101	7
FRA1	BEL1	chr8	40374140	40374265	0.1930820215410108	13
FRA1	BEL1	chr8	40374398	40374518	0.1818181818181818	7
FRA1	BEL1	chr8	40673976	40674096	0.6104347826086957	5
FRA1	BEL1	chr8	40674185	40674310	0.0083333333333333	3
FRA1	BEL1	chr8	40708907	40709027	0.39238699444885	3
FRA1	BEL1	chr8	41253903	41254028	0.2620689655172413	8
FRA1	BEL1	chr8	41254191	41254309	0.044943820224719	8
FRA1	BEL1	chr8	42037358	42037483	0.1354515050167223	18
FRA1	BEL1	chr8	42037575	42037695	0.2386679138271494	22
FRA1	BEL1	chr8	42840063	42840188	NA	1
FRA1	BEL1	chr8	42903647	42903772	0.2169704636497806	11
FRA1	BEL1	chr8	42904181	42904301	NA	1
FRA1	BEL1	chr8	43241489	43241614	0.183068783068783	4
FRA1	BEL1	chr8	43241960	43242080	0.0444444444444444	4
FRA1	BEL1	chr8	45122050	45122170	0.6636500754147813	2
FRA1	BEL1	chr8	46934791	46934916	0.4686274509803921	4
FRA1	BEL1	chr8	46935157	46935277	0.0	2
FRA1	BEL1	chr8	47536644	47536769	0.2984126984126985	4
FRA1	BEL1	chr8	51790167	51790287	0.3300970873786407	5
FRA1	BEL1	chr8	51790434	51790556	0.2615873015873016	10
FRA1	BEL1	chr8	52394083	52394203	0.2283929033929033	16
FRA1	BEL1	chr8	53309934	53310053	0.8351648351648352	3
FRA1	BEL1	chr8	53401001	53401121	0.1349380233500405	4
FRA1	BEL1	chr8	53722942	53723062	0.8581418581418582	6
FRA1	BEL1	chr8	53723303	53723428	0.8429752066115702	4
FRA1	BEL1	chr8	53765142	53765267	0.1496881496881496	3
FRA1	BEL1	chr8	53765500	53765620	0.3846153846153846	1
FRA1	BEL1	chr8	54630430	54630555	0.825814536340852	13
FRA1	BEL1	chr8	54928581	54928817	0.7821612349914236	5
FRA1	BEL1	chr8	54929024	54929149	NA	1
FRA1	BEL1	chr8	54940630	54940750	0.3834224598930482	21
FRA1	BEL1	chr8	55168724	55168844	0.0677235447215602	9
FRA1	BEL1	chr8	55168893	55169017	0.2191780821917808	5
FRA1	BEL1	chr8	55456998	55457118	1.0	2
FRA1	BEL1	chr8	55457277	55457402	0.9261538461538462	4
FRA1	BEL1	chr8	55774103	55774223	0.2958579881656804	6
FRA1	BEL1	chr8	55774266	55774391	0.3810354504497671	13
FRA1	BEL1	chr8	56259665	56259811	0.5782427103709983	8
FRA1	BEL1	chr8	56260035	56260160	NA	1
FRA1	BEL1	chr8	56566996	56567116	0.7272727272727273	4
FRA1	BEL1	chr8	57144931	57145051	0.3703703703703703	3
FRA1	BEL1	chr8	57145141	57145389	0.2147056923176326	7
FRA1	BEL1	chr8	57145620	57145740	0.2900188323917137	4
FRA1	BEL1	chr8	57469395	57469515	0.4014066496163683	20
FRA1	BEL1	chr8	57469669	57469775	0.3363185723727693	17
FRA1	BEL1	chr8	57760489	57760614	0.375	3
FRA1	BEL1	chr8	57760780	57761017	0.2903025889212448	10
FRA1	BEL1	chr8	57761032	57761157	0.2146148425218192	5
FRA1	BEL1	chr8	57820419	57820539	0.7598566308243727	5
FRA1	BEL1	chr8	57820687	57820809	0.6666666666666666	4
FRA1	BEL1	chr8	58572046	58572166	0.6323809523809524	5
FRA1	BEL1	chr8	58572366	58572491	0.4650249953712275	13
FRA1	BEL1	chr8	58638751	58638876	0.2115942028985507	9
FRA1	BEL1	chr8	58639071	58639191	0.1112781954887218	9
FRA1	BEL1	chr8	59085869	59085989	0.4545454545454546	1
FRA1	BEL1	chr8	59139790	59139914	0.5803458785479864	7
FRA1	BEL1	chr8	59140542	59140662	-0.0476190476190475	4
FRA1	BEL1	chr8	59148321	59148446	0.347086977807981	7
FRA1	BEL1	chr8	59148573	59148691	0.5407319952774499	3
FRA1	BEL1	chr8	59184437	59184551	0.4447138047138048	12
FRA1	BEL1	chr8	59672227	59672352	0.9583333333333334	4
FRA1	BEL1	chr8	59730661	59730769	0.6013706453455169	5
FRA1	BEL1	chr8	59730886	59731011	0.1568627450980392	6
FRA1	BEL1	chr8	59786659	59786779	0.2639626247610956	12
FRA1	BEL1	chr8	60049576	60049701	0.4666666666666667	3
FRA1	BEL1	chr8	60222857	60222982	0.3445741461305662	12
FRA1	BEL1	chr8	60348374	60348494	0.6607416487894576	9
FRA1	BEL1	chr8	60356377	60356502	0.0531813865147198	3
FRA1	BEL1	chr8	60356705	60356937	0.0	2
FRA1	BEL1	chr8	60401553	60401678	0.3857923694037969	29
FRA1	BEL1	chr8	60440412	60440537	0.2793328825783187	5
FRA1	BEL1	chr8	60440748	60440868	0.5686952981884794	8
FRA1	BEL1	chr8	60657952	60658072	0.7692307692307692	11
FRA1	BEL1	chr8	60658321	60658446	0.2989569392220594	11
FRA1	BEL1	chr8	60670028	60670153	0.9698924731182796	4
FRA1	BEL1	chr8	60673110	60673230	1.0	2
FRA1	BEL1	chr8	60769503	60769622	0.4537037037037038	11
FRA1	BEL1	chr8	60961666	60961791	0.0	1
FRA1	BEL1	chr8	60962070	60962190	0.2962962962962963	3
FRA1	BEL1	chr8	61369852	61369972	0.8627450980392156	3
FRA1	BEL1	chr8	61370104	61370223	0.3847880061115354	8
FRA1	BEL1	chr8	62030169	62030289	1.0	4
FRA1	BEL1	chr8	62326228	62326348	0.2146690518783542	3
FRA1	BEL1	chr8	62948647	62948772	0.4372265435099658	7
FRA1	BEL1	chr8	62948853	62948973	0.3524194600234772	8
FRA1	BEL1	chr8	63192504	63192624	0.8205128205128205	2
FRA1	BEL1	chr8	63192949	63193074	0.6710454296661195	7
FRA1	BEL1	chr8	63658756	63658881	0.8461538461538461	2
FRA1	BEL1	chr8	63812330	63812447	0.293048128342246	8
FRA1	BEL1	chr8	63812531	63812651	0.0	8
FRA1	BEL1	chr8	63917107	63917227	0.8153846153846153	3
FRA1	BEL1	chr8	63917314	63917425	0.6586538461538461	5
FRA1	BEL1	chr8	64215460	64215585	0.8478964401294498	2
FRA1	BEL1	chr8	64334700	64334824	0.0869565217391304	3
FRA1	BEL1	chr8	64334914	64335029	0.0	1
FRA1	BEL1	chr8	64464856	64464976	0.8947368421052629	7
FRA1	BEL1	chr8	64976369	64976489	0.446275463666768	7
FRA1	BEL1	chr8	64976583	64976708	0.2975206611570247	6
FRA1	BEL1	chr8	65133721	65133846	0.0512820512820512	2
FRA1	BEL1	chr8	65133951	65134071	NA	1
FRA1	BEL1	chr8	65174748	65174868	0.515422077922078	20
FRA1	BEL1	chr8	65382585	65382705	-0.0185185185185185	13
FRA1	BEL1	chr8	65435276	65435401	0.6623390674023586	7
FRA1	BEL1	chr8	65435521	65435641	0.0452488687782805	6
FRA1	BEL1	chr8	65756486	65756606	0.6325682237631924	7
FRA1	BEL1	chr8	66122975	66123100	0.358361034831623	7
FRA1	BEL1	chr8	66223205	66223330	0.8153846153846154	9
FRA1	BEL1	chr8	66223550	66223670	0.6998491704374056	8
FRA1	BEL1	chr8	66310293	66310413	0.3080259318550813	18
FRA1	BEL1	chr8	66310648	66310773	0.276280834914611	4
FRA1	BEL1	chr8	66345577	66345702	0.728342245989305	4
FRA1	BEL1	chr8	66345859	66346088	0.9318406582538868	9
FRA1	BEL1	chr8	66346315	66346440	0.7244805781391148	7
FRA1	BEL1	chr8	66521297	66521422	0.3140168437386593	13
FRA1	BEL1	chr8	66521540	66521649	0.4298724954462659	15
FRA1	BEL1	chr8	66649028	66649153	0.6254399195575667	6
FRA1	BEL1	chr8	66649357	66649477	0.5978260869565217	7
FRA1	BEL1	chr8	67048579	67048699	0.9153036437246962	9
FRA1	BEL1	chr8	67048797	67048920	0.6985645933014353	11
FRA1	BEL1	chr8	67428708	67428833	0.7833333333333333	6
FRA1	BEL1	chr8	67428911	67429031	0.8354214647627822	5
FRA1	BEL1	chr8	67467060	67467184	0.8401253918495298	5
FRA1	BEL1	chr8	67479016	67479136	0.183951367781155	16
FRA1	BEL1	chr8	67479198	67479323	0.3048470154487346	9
FRA1	BEL1	chr8	67627503	67627628	0.2727640780272359	10
FRA1	BEL1	chr8	67627718	67627836	0.3305785123966943	8
FRA1	BEL1	chr8	68035424	68035542	NA	6
FRA1	BEL1	chr8	68115635	68115755	0.1843306288032453	10
FRA1	BEL1	chr8	68116005	68116130	0.0020440608675902	10
FRA1	BEL1	chr8	68308716	68308836	0.9787234042553192	4
FRA1	BEL1	chr8	68768146	68768266	0.4247884247884247	11
FRA1	BEL1	chr8	68928631	68928751	0.4574367164199477	24
FRA1	BEL1	chr8	68929052	68929172	0.1448609115841714	11
FRA1	BEL1	chr8	68929342	68929467	0.0796181630546955	6
FRA1	BEL1	chr8	69415034	69415159	0.5647279549718573	6
FRA1	BEL1	chr8	69415382	69415502	NA	1
FRA1	BEL1	chr8	69456055	69456180	0.6493936883332079	7
FRA1	BEL1	chr8	69617099	69617224	0.2714932126696832	8
FRA1	BEL1	chr8	69617335	69617455	0.0102564102564102	6
FRA1	BEL1	chr8	69735741	69735861	0.2998589013769279	7
FRA1	BEL1	chr8	69736015	69736140	0.1691108324701521	3
FRA1	BEL1	chr8	69799682	69799807	0.2353500158378207	14
FRA1	BEL1	chr8	69800015	69800135	0.1827609427609427	15
FRA1	BEL1	chr8	70279155	70279363	0.4475652787579394	21
FRA1	BEL1	chr8	70279511	70279636	0.3362844457099131	13
FRA1	BEL1	chr8	70617512	70617637	-0.0627450980392156	4
FRA1	BEL1	chr8	70617688	70617808	0.1137254901960784	6
FRA1	BEL1	chr8	70748630	70748750	0.0505050505050504	7
FRA1	BEL1	chr8	70825322	70825447	0.4248728833325558	2
FRA1	BEL1	chr8	70825596	70825716	0.3518160694631282	5
FRA1	BEL1	chr8	71249034	71249154	0.2284499126604389	16
FRA1	BEL1	chr8	71249243	71249368	0.2053968253968254	17
FRA1	BEL1	chr8	71857734	71857859	0.4508432743726862	7
FRA1	BEL1	chr8	71857914	71858034	0.2424598302460898	5
FRA1	BEL1	chr8	71960804	71960924	0.3682785299806576	5
FRA1	BEL1	chr8	71961071	71961196	0.512396694214876	2
FRA1	BEL1	chr8	72174345	72174470	0.8785225718194255	6
FRA1	BEL1	chr8	72174578	72174698	0.3333333333333333	2
FRA1	BEL1	chr8	73695505	73695625	0.5644198104773827	10
FRA1	BEL1	chr8	73695736	73695861	0.7733333333333332	5
FRA1	BEL1	chr8	73890237	73890362	0.2285714285714286	10
FRA1	BEL1	chr8	73890512	73890632	0.5857224443175328	10
FRA1	BEL1	chr8	74641471	74641596	0.451884574646723	19
FRA1	BEL1	chr8	74641711	74641829	0.3119429590017826	12
FRA1	BEL1	chr8	74836547	74836667	0.1863569018175994	15
FRA1	BEL1	chr8	75423385	75423509	0.0359477124183006	4
FRA1	BEL1	chr8	75423698	75423818	-0.0592592592592592	2
FRA1	BEL1	chr8	75823628	75823753	0.4038461538461539	3
FRA1	BEL1	chr8	75823922	75824042	0.4472075869336143	7
FRA1	BEL1	chr8	75917578	75917698	0.0913622768059458	9
FRA1	BEL1	chr8	75917774	75917899	0.0871967454969684	9
FRA1	BEL1	chr8	76009748	76009868	0.4950552406173708	17
FRA1	BEL1	chr8	76052117	76052237	0.4451718494271686	8
FRA1	BEL1	chr8	76052481	76052606	0.5522159959246052	9
FRA1	BEL1	chr8	76503228	76503348	0.4343891402714931	3
FRA1	BEL1	chr8	76503497	76503622	0.3558580456976178	3
FRA1	BEL1	chr8	77182436	77182561	0.3994683002947466	9
FRA1	BEL1	chr8	77182690	77182830	0.5873916214953067	11
FRA1	BEL1	chr8	78347460	78347580	0.389114070642733	12
FRA1	BEL1	chr8	78408215	78408335	0.8222222222222223	4
FRA1	BEL1	chr8	78408531	78408656	0.6857142857142857	10
FRA1	BEL1	chr8	78461874	78461999	0.4166666666666666	4
FRA1	BEL1	chr8	78462313	78462433	0.763888888888889	4
FRA1	BEL1	chr8	79099048	79099168	1.0	2
FRA1	BEL1	chr8	79163705	79163830	0.3165991902834007	3
FRA1	BEL1	chr8	79163958	79164094	-0.0596822670674109	8
FRA1	BEL1	chr8	79164455	79164572	-0.0639554620137143	7
FRA1	BEL1	chr8	79221378	79221498	0.0894894894894895	10
FRA1	BEL1	chr8	79279804	79279929	0.1937485087091386	22
FRA1	BEL1	chr8	79279950	79280070	0.2607822042211182	10
FRA1	BEL1	chr8	79303928	79304053	0.311111111111111	7
FRA1	BEL1	chr8	79304130	79304250	0.1333333333333333	2
FRA1	BEL1	chr8	79590751	79590866	0.8	4
FRA1	BEL1	chr8	80684753	80684873	0.2583909104867189	9
